@relation 'ring-weka.filters.unsupervised.attribute.Remove-V-R1,6-8,17,20-21'

@attribute A1 numeric
@attribute A6 numeric
@attribute A7 numeric
@attribute A8 numeric
@attribute A17 numeric
@attribute A20 numeric
@attribute Class {0,1}

@data
-2981,-633,1214,84,3145,-476,0
1372,1451,1824,-107,-819,-658,1
1054,171,-34,-1078,-1351,-858,0
1745,1532,-2374,301,-2155,613,0
822,65,184,-183,2043,-1195,0
-2349,782,1635,691,1761,839,0
-2506,-2408,-4853,-304,-128,334,0
1998,101,2411,6,1175,512,1
1104,632,385,192,31,1184,1
106,-1495,678,-1347,71,-3324,0
-326,-2368,-509,465,152,3798,0
2137,988,103,1434,697,943,1
315,123,-769,-145,-35,317,1
397,91,1101,-378,727,1718,1
2602,-3798,-196,-3218,-3733,-123,0
73,1478,-974,454,-585,757,1
358,2258,131,1995,21,-352,1
