@relation 'ring-weka.filters.unsupervised.attribute.Remove-V-R1,3,13-14,18-19,21'

@attribute A1 numeric
@attribute A3 numeric
@attribute A13 numeric
@attribute A14 numeric
@attribute A18 numeric
@attribute A19 numeric
@attribute Class {0,1}

@data
1978,-2822,-1506,-1572,2215,4633,0
1366,54,126,786,183,531,1
-1474,-1261,371,-1804,481,-2529,0
1072,2166,1311,742,-1176,-3066,0
5794,6924,2656,536,-1897,2377,0
175,489,501,1004,-142,-444,1
-1817,1117,-3874,2347,-4915,-3511,0
1829,1163,156,-507,-819,-83,1
405,28,-1088,-1077,1874,3163,1
-687,-315,1472,1105,-55,1259,1
1068,11,999,103,1668,764,1
53,-206,235,1184,1361,228,1
1122,219,-1443,-9,79,-292,1
82,-733,-1244,-154,-2158,298,0
-2444,-2728,963,-1744,2006,1927,0
607,139,1106,1264,-509,1423,1
-122,-395,136,4604,1505,-1098,0
-1854,-2469,-1199,-1152,2871,-3462,0
2604,1298,241,-635,606,573,1
-239,2795,3247,777,-2969,-132,0
