@relation 'ring-weka.filters.unsupervised.attribute.Remove-V-R1,3-5,17-18,21'

@attribute A1 numeric
@attribute A3 numeric
@attribute A4 numeric
@attribute A5 numeric
@attribute A17 numeric
@attribute A18 numeric
@attribute Class {0,1}

@data
766,927,-319,2285,1485,1598,1
1405,1825,-89,814,1839,-677,0
527,-472,414,447,1066,-534,1
2646,1783,33,1638,-812,1219,1
-2581,-1036,5,-1809,-231,-2498,0
166,-212,-606,-326,859,445,1
44,3202,211,-411,-1471,-121,0
489,-1219,254,-72,82,902,1
-902,-801,-2373,999,28,-97,0
1315,-1156,-162,-4269,-2657,1006,0
-507,562,857,296,967,484,1
175,-2896,-533,866,267,-4874,0
1361,-528,-1195,1293,452,-1714,0
-844,87,2873,-1752,209,-106,0
1193,-1091,71,-889,144,1226,1
1838,1982,242,-308,4842,-1265,0
-36,-844,-513,11,1986,422,1
-1148,705,1706,-544,1296,1026,1
-16,2223,2969,-326,24,-1088,1
