@relation 'ring-weka.filters.unsupervised.attribute.Remove-V-R2,7,9,12,15,18,21'

@attribute A2 numeric
@attribute A7 numeric
@attribute A9 numeric
@attribute A12 numeric
@attribute A15 numeric
@attribute A18 numeric
@attribute Class {0,1}

@data
578,-3813,-1755,1799,154,-416,0
512,-134,27,316,945,-422,1
2961,-975,245,-2568,2774,-1876,0
2241,1165,-1886,-99,-4228,-237,0
-764,197,-3662,1032,1343,-1124,0
1588,481,3529,402,-3704,-454,0
1224,3949,1831,2307,-355,572,0
1088,-406,-828,1183,1371,985,1
-1803,808,-1951,238,297,5,0
1009,791,701,1068,923,988,1
-4059,-2865,1253,928,3828,528,0
-1873,3448,55,-1784,-1747,-129,0
2644,-332,3684,-7,-2021,-1684,0
-32,-155,298,76,818,-2096,1
1963,-9,297,-276,1292,284,0
-198,-1818,3569,-911,4664,-469,0
798,-725,1069,1146,69,-252,1
234,-513,-572,-815,1034,-1917,0
