@relation 'ring-weka.filters.unsupervised.attribute.Remove-V-R1,10-11,14,16,20-21'

@attribute A1 numeric
@attribute A10 numeric
@attribute A11 numeric
@attribute A14 numeric
@attribute A16 numeric
@attribute A20 numeric
@attribute Class {0,1}

@data
878,-486,-694,1193,-36,534,1
1641,756,-324,-594,55,-105,1
516,-148,-916,-1255,-467,248,0
2256,-548,-1471,256,-3755,-346,0
-86,-141,-14,-0,4069,-256,0
601,-715,653,-1586,-231,-1533,1
-504,-1558,112,-2004,678,-797,1
887,-152,-1586,326,17,1127,0
1219,19,341,2107,-748,164,1
-1265,-2827,-322,-746,-2765,18,0
1791,44,1131,3281,97,-2264,0
-337,1163,2241,1515,-558,-1431,1
-1521,936,1288,-215,1246,1701,1
-2783,109,-2196,2234,-243,-3153,0
886,837,1938,1394,1026,2036,1
708,932,1058,-8,2062,-1486,1
1064,1083,185,1996,-882,-757,1
1343,6,21,-1752,2456,13,0
745,1341,1016,546,884,86,1
1112,227,-1138,2042,-683,-175,1
-3656,3167,-983,-2844,2731,-2951,0
-263,555,-285,1109,-994,-918,1
283,-1045,938,125,-919,2493,1
608,19,1072,-2454,1698,161,0
