@relation 'ring-weka.filters.unsupervised.attribute.Remove-V-R8-9,13,16,18-19,21'

@attribute A8 numeric
@attribute A9 numeric
@attribute A13 numeric
@attribute A16 numeric
@attribute A18 numeric
@attribute A19 numeric
@attribute Class {0,1}

@data
-2456,1981,-316,1164,1972,841,0
371,1818,1637,1381,1165,-144,1
363,-682,-2829,1065,-4133,-225,0
-74,4101,-817,-3858,-4247,504,0
-341,-759,1821,-366,-771,-2236,0
181,-806,1067,1298,77,1268,1
1423,-661,1684,-323,935,986,1
-1093,687,2534,2467,512,1903,1
-309,127,724,3,19,2629,1
974,1314,152,-602,-1276,-2085,0
-327,-142,848,2062,354,169,1
-378,-1511,-553,-819,-1151,-2177,0
1992,385,338,2391,703,82,0
426,3096,-2799,264,-2609,469,0
558,1191,-23,262,308,1814,1
666,-1573,-941,417,268,-166,1
-1417,81,4691,301,207,823,0
-532,-1346,-2717,486,138,-194,0
1824,-824,1217,-599,-64,-55,1
