@relation 'ring-weka.filters.unsupervised.attribute.Remove-V-R7-8,11,15-17,21'

@attribute A7 numeric
@attribute A8 numeric
@attribute A11 numeric
@attribute A15 numeric
@attribute A16 numeric
@attribute A17 numeric
@attribute Class {0,1}

@data
807,-49,881,-123,-978,641,1
1477,1193,1027,-2382,-144,731,0
992,1,-2421,746,-1572,88,0
62,2376,-1213,-1616,-2125,1725,0
-838,442,-538,993,601,671,1
-57,31,2366,1507,626,-129,1
2239,52,-412,295,173,2053,1
-812,116,136,608,1358,-2809,0
-366,387,1936,409,3173,1816,0
122,1771,251,1618,937,1299,1
-1296,84,-3933,-93,596,-35,0
-1141,5486,-53,-1715,-1129,148,0
1454,756,-1165,-1606,892,97,1
1459,-2969,-426,322,-857,1503,0
347,14,-1936,282,-254,141,1
24,794,-157,622,-2916,82,0
836,1231,-607,-776,569,-1593,1
-258,-1024,1205,81,-1243,-428,0
1284,-238,-798,-375,21,1392,1
