@relation 'ring-weka.filters.unsupervised.attribute.Remove-V-R1-2,4,11,15,20-21'

@attribute A1 numeric
@attribute A2 numeric
@attribute A4 numeric
@attribute A11 numeric
@attribute A15 numeric
@attribute A20 numeric
@attribute Class {0,1}

@data
3594,322,-2122,-392,8,2166,0
141,-1722,-836,-1552,-1033,1472,0
735,102,469,804,1526,-1256,1
-7,-452,-1594,1797,-4485,49,0
4254,-2523,-2757,-576,749,-1273,0
-199,1027,223,2444,1032,406,1
396,-1495,3439,815,945,-546,0
275,-14,2454,219,4156,1286,0
-208,-519,1524,-1183,-3325,-126,0
1702,-2567,69,46,1309,-319,1
-559,659,-836,-2185,1138,-0,1
2005,312,-343,1531,-32,-323,0
1375,2825,-429,545,72,-16,1
1048,1129,1232,2221,1772,87,0
176,-4,125,2726,1696,1421,1
-868,-816,62,-162,511,-55,1
346,2339,-127,-252,-884,-485,1
298,352,-1097,869,127,-1785,1
2438,1262,-948,-103,-2501,-225,0
1005,35,32,1671,3432,-714,1
-666,-1127,1741,-285,-1276,95,0
