@relation 'penbased-weka.filters.unsupervised.attribute.Remove-V-R2,4-5,8-11,14,17'

@attribute At2 numeric
@attribute At4 numeric
@attribute At5 numeric
@attribute At8 numeric
@attribute At9 numeric
@attribute At10 numeric
@attribute At11 numeric
@attribute At14 numeric
@attribute Class {0,1,2,3,4,5,6,7,8,9}

@data
97,57,22,0,100,40,83,100,0
84,76,0,100,99,83,100,28,9
76,95,92,77,75,56,100,13,3
100,92,45,29,52,0,0,61,8
97,77,0,0,70,3,100,78,0
88,100,56,85,99,57,89,0,9
70,100,63,56,67,24,15,0,1
69,100,68,50,39,9,0,3,1
89,100,100,65,44,47,98,4,3
98,100,71,39,69,0,48,50,7
100,74,0,9,66,0,100,60,0
93,54,52,0,2,29,4,96,5
84,73,30,100,90,79,73,16,7
96,97,87,100,34,64,100,0,5
74,100,52,34,3,2,0,0,2
74,100,46,82,100,54,88,1,9
73,86,73,98,89,72,83,20,1
100,97,45,13,91,0,100,44,6
95,55,56,0,0,25,1,92,5
73,86,0,5,53,0,91,71,0
63,84,47,90,100,66,81,21,9
100,77,30,55,100,71,77,27,4
62,88,67,65,59,29,46,0,1
64,100,52,45,5,10,0,3,2
89,100,88,44,32,0,22,33,7
95,100,100,95,32,70,100,0,5
100,85,0,47,88,51,100,22,4
100,75,0,38,99,66,65,42,4
89,100,49,6,16,0,10,35,7
81,100,0,36,66,0,26,61,8
85,100,100,72,87,41,92,0,3
100,85,0,47,96,57,92,28,4
96,71,78,12,7,0,4,97,5
88,100,55,27,38,0,19,40,7
86,100,17,75,100,80,94,6,9
65,100,0,64,75,83,100,4,9
56,14,40,27,100,62,90,100,0
100,86,52,57,17,43,7,14,1
92,100,14,63,91,77,100,0,9
100,70,11,0,100,22,95,98,0
100,83,35,43,0,22,4,6,6
100,85,34,31,0,3,48,24,6
100,68,0,41,100,50,95,29,4
100,80,53,15,30,0,0,50,8
46,65,74,100,82,74,63,24,1
93,80,0,0,55,3,92,75,0
73,69,22,100,100,83,82,8,7
57,95,49,47,24,8,0,2,1
100,71,0,0,76,20,100,99,0
100,81,14,24,35,0,97,29,6
100,99,61,99,95,64,100,0,9
60,100,42,45,47,3,0,2,1
88,47,15,0,100,34,99,100,0
100,82,0,46,39,36,73,18,4
100,82,0,53,100,48,99,26,4
72,89,46,76,49,47,26,0,2
100,81,0,27,85,51,100,33,4
100,82,54,4,0,0,28,55,8
100,99,100,39,71,5,43,17,7
95,58,9,0,99,25,100,100,0
80,100,57,59,25,27,31,9,2
93,82,0,40,100,58,60,51,4
75,100,45,61,45,27,15,1,1
61,85,39,100,79,76,57,25,7
66,97,85,63,71,25,41,39,7
76,100,66,57,35,29,19,6,2
74,52,100,0,47,37,95,100,8
93,56,19,0,100,35,92,100,0
24,48,61,100,100,93,83,31,1
95,58,100,10,12,0,0,89,5
82,53,43,0,2,41,0,98,5
93,100,38,83,99,72,92,1,9
100,79,25,20,38,0,91,42,6
90,100,100,40,58,0,29,37,7
100,87,20,28,24,0,85,26,6
85,100,83,68,44,51,31,17,1
100,85,84,55,55,41,36,13,1
100,85,4,20,48,0,100,51,6
78,100,67,40,36,10,0,4,1
100,87,35,47,2,25,0,0,6
99,63,0,0,79,20,100,94,0
83,100,34,33,53,0,0,41,8
100,85,20,22,37,0,80,47,6
75,99,81,69,90,34,76,8,7
68,43,61,9,42,48,100,100,8
97,100,45,59,75,44,69,6,5
72,57,18,100,90,74,83,10,9
66,100,26,56,99,86,100,6,9
66,100,42,40,41,0,0,10,1
68,73,1,100,82,87,100,29,9
100,87,66,81,98,52,100,0,9
88,100,60,47,0,24,9,0,2
73,100,22,37,76,0,0,34,8
92,76,62,0,0,28,52,91,8
72,100,85,58,10,36,0,6,2
70,100,59,44,54,6,0,2,1
100,99,34,33,25,0,100,37,6
48,66,65,100,99,79,88,26,1
65,83,100,80,80,60,56,20,1
69,100,62,34,0,8,6,3,2
92,64,100,5,1,0,0,87,5
100,78,13,53,100,71,75,24,4
100,96,81,6,36,0,0,35,7
68,100,66,44,55,7,0,3,1
100,97,39,49,84,41,71,0,5
100,82,32,28,22,0,70,24,6
88,59,100,16,20,0,0,76,5
68,100,91,47,13,11,0,0,2
100,73,100,17,25,0,0,82,5
86,100,100,72,67,48,89,2,3
73,38,13,10,96,44,100,100,0
88,37,37,12,100,51,77,100,0
100,80,0,32,85,53,100,38,4
86,69,19,96,100,100,81,32,7
68,98,72,68,38,38,7,0,2
83,77,80,84,62,74,100,36,9
100,78,0,36,85,36,100,32,4
72,92,73,72,48,46,30,0,2
75,90,67,80,94,58,100,14,3
100,82,0,35,100,58,91,32,4
100,98,44,72,95,80,100,0,9
93,100,43,66,50,50,61,17,5
93,100,52,73,35,61,100,0,5
93,100,100,34,26,0,19,44,7
90,99,89,79,62,41,57,38,7
100,76,21,19,50,0,100,23,6
85,100,81,26,38,0,0,38,7
86,100,27,33,46,0,0,65,8
98,75,0,0,73,14,100,96,0
100,78,35,37,67,37,89,23,4
68,100,49,43,0,12,3,2,2
75,100,0,69,85,74,100,10,9
100,92,19,33,21,2,94,25,6
86,100,12,40,71,0,0,58,8
79,100,99,62,100,41,97,0,3
100,86,0,55,43,42,80,16,4
79,68,85,2,0,0,0,93,5
65,93,31,69,71,60,100,32,9
83,100,68,65,79,42,100,7,3
100,74,0,33,100,62,88,30,4
99,59,15,0,100,38,98,100,0
80,100,46,39,0,11,34,0,2
90,100,56,81,100,43,84,0,9
91,85,69,82,100,55,89,0,9
100,99,12,30,39,0,91,37,6
100,56,8,0,98,31,100,99,0
100,97,43,90,92,67,92,0,9
100,68,34,0,0,18,63,81,8
100,95,53,21,20,0,0,46,8
95,79,0,47,100,68,75,50,4
85,100,53,50,7,19,25,3,2
99,55,5,0,100,49,78,84,0
94,45,36,7,100,52,81,100,0
100,76,49,30,20,6,77,17,6
68,100,2,58,88,85,94,4,9
81,100,60,31,50,0,29,45,7
100,68,55,0,4,30,57,98,8
100,86,0,46,100,70,79,27,4
100,83,52,0,0,24,34,93,8
100,75,36,0,0,28,48,91,8
71,100,24,48,57,12,0,33,8
98,82,0,0,91,14,100,100,0
99,100,66,34,31,0,14,36,7
88,55,17,0,100,40,91,100,0
75,58,67,0,29,36,74,100,8
89,100,95,48,58,8,34,27,7
100,82,26,21,38,0,88,36,6
82,100,39,30,0,1,23,0,2
97,100,72,20,34,0,0,40,7
93,100,73,51,100,28,70,0,3
100,57,64,0,0,31,5,96,5
81,54,92,1,0,0,18,86,5
80,100,90,66,64,48,100,6,3
70,38,0,9,95,43,100,100,0
96,100,21,30,62,0,12,62,8
97,65,0,0,94,46,100,95,0
69,73,81,81,100,62,93,7,9
89,73,23,100,100,88,79,29,7
75,100,46,46,0,17,21,0,2
88,100,81,51,100,49,98,0,3
100,88,23,28,19,0,81,26,6
60,100,22,44,47,0,0,42,8
100,71,0,37,88,49,100,29,4
96,100,77,38,51,0,2,14,7
67,35,17,12,93,43,100,100,0
65,37,56,5,36,40,85,100,8
100,65,0,0,85,12,100,93,0
100,70,9,37,100,59,86,33,4
43,33,41,15,99,63,61,75,0
98,100,100,33,59,0,19,43,7
100,92,57,21,22,0,0,39,7
72,100,24,57,94,75,100,0,9
92,100,16,35,72,0,22,51,8
75,89,77,72,61,37,55,20,7
100,69,0,29,100,29,85,38,4
93,100,100,66,61,27,51,35,7
70,99,50,59,28,22,39,4,2
100,100,27,62,34,58,61,1,5
31,71,67,87,0,46,8,0,0
75,74,35,100,88,79,72,18,7
84,57,71,0,6,33,69,100,8
86,100,77,58,98,42,100,1,3
100,51,58,0,3,29,0,99,5
95,73,85,87,99,76,100,9,9
100,98,34,36,15,1,77,32,6
100,65,97,0,27,20,70,97,8
92,100,68,33,48,0,9,49,7
89,100,17,31,26,0,67,48,6
88,47,9,7,100,44,100,100,0
100,62,52,0,2,13,3,99,5
100,89,0,34,95,45,100,31,4
74,100,33,62,0,26,31,21,6
86,100,24,50,0,16,41,24,6
91,100,56,91,94,71,100,0,9
96,100,26,21,9,0,0,56,8
96,68,48,12,6,0,20,100,5
75,99,100,90,5,63,53,2,5
60,88,100,70,51,48,98,0,3
95,100,93,42,94,42,100,0,3
100,77,13,60,100,82,68,28,4
100,75,11,50,100,56,52,35,4
92,100,73,59,72,40,89,0,5
100,98,18,62,22,55,57,12,5
62,100,61,44,0,11,8,0,2
100,91,0,56,100,47,97,26,4
100,80,11,37,97,45,100,26,4
53,92,46,69,0,26,34,25,0
100,81,21,62,74,88,54,40,4
77,100,52,41,0,13,25,0,2
96,58,16,0,100,27,94,100,0
75,100,50,44,19,14,35,0,2
66,100,0,53,97,15,32,39,8
79,100,0,37,100,0,22,50,8
73,100,97,51,45,24,0,2,2
75,100,75,50,0,32,2,8,2
100,98,45,90,100,74,100,0,9
100,74,15,43,95,69,72,37,4
92,81,87,85,100,69,85,16,9
90,66,100,0,18,27,72,100,8
96,100,90,96,26,52,100,0,5
85,100,92,55,100,35,80,0,3
97,51,18,0,100,36,91,100,0
78,60,0,0,91,29,100,100,0
96,75,23,100,100,90,75,19,7
63,43,36,11,100,61,68,91,0
87,100,80,53,100,29,72,0,3
100,87,88,23,19,0,0,67,8
100,93,10,20,45,0,100,40,6
84,100,0,66,76,74,100,5,9
100,85,0,29,100,35,74,33,4
100,91,21,24,41,0,76,57,6
84,100,77,53,80,54,100,0,3
88,100,98,41,45,1,63,27,7
84,100,62,38,0,19,24,0,2
93,100,58,43,2,20,12,1,2
100,74,0,50,100,70,75,42,4
86,100,36,73,93,78,100,0,9
100,86,11,19,46,0,100,36,6
76,100,100,69,90,51,88,0,3
85,59,43,0,22,34,73,100,8
100,74,0,0,76,25,100,99,0
100,74,0,28,88,30,100,29,4
81,92,100,70,73,32,67,20,7
82,100,94,45,28,17,0,13,2
54,74,0,100,100,82,100,27,9
93,100,100,26,36,0,96,42,7
63,100,12,66,86,77,99,35,9
100,99,100,57,58,19,49,39,7
100,92,22,42,3,13,47,23,6
93,56,49,0,100,35,83,100,0
90,100,100,83,11,65,62,0,5
71,100,63,47,0,21,8,0,2
91,100,58,18,31,0,0,47,7
85,100,33,34,98,0,0,53,8
100,80,16,23,31,0,93,35,6
91,49,50,0,2,35,5,100,5
83,100,18,37,78,0,0,59,8
88,72,25,100,100,89,81,22,7
100,77,38,26,36,0,87,37,6
100,68,64,0,10,21,0,100,5
99,100,28,40,8,4,63,34,6
72,100,40,32,67,0,0,52,8
92,100,1,30,32,0,85,51,0
90,100,100,63,90,39,83,0,3
61,87,52,69,100,83,78,18,9
72,100,64,31,0,5,2,1,2
84,100,100,70,60,49,95,4,3
99,99,23,100,77,68,100,5,9
72,68,46,99,100,66,85,6,9
100,81,33,40,0,16,33,12,6
74,100,69,46,0,20,20,0,2
100,69,0,24,96,26,100,37,4
82,100,70,48,100,49,84,0,3
96,58,0,0,80,17,100,93,0
100,81,24,34,0,8,47,22,6
93,100,28,34,38,2,100,27,6
100,94,17,32,21,0,65,40,6
81,86,65,0,0,2,20,91,8
93,100,40,74,88,63,63,20,5
91,100,83,52,100,38,76,0,3
100,94,8,17,51,0,92,50,6
89,100,80,48,100,23,80,1,3
100,83,31,42,0,20,17,8,6
79,100,91,58,100,44,85,7,3
78,100,100,69,37,44,0,0,2
100,84,10,20,41,0,100,40,6
96,68,0,0,77,17,100,89,0
93,100,100,66,38,32,21,38,7
100,88,11,26,35,0,100,34,6
76,100,66,46,0,23,19,0,2
88,100,96,59,80,28,53,29,7
73,100,72,25,0,3,13,0,2
99,100,32,31,24,0,69,46,6
90,100,90,39,76,3,26,30,7
100,77,58,5,0,0,12,44,8
86,66,58,0,5,19,0,84,5
77,100,33,36,17,0,0,45,8
82,100,0,37,78,0,36,51,8
84,100,100,75,80,52,100,9,3
100,79,20,34,5,9,62,18,6
98,54,24,0,100,41,91,100,0
78,100,17,39,72,0,0,64,8
94,100,65,38,61,0,43,38,7
100,79,11,23,35,0,100,33,6
100,85,25,28,13,0,71,23,6
89,66,63,0,34,34,68,100,8
100,84,28,26,41,0,100,22,6
100,85,37,51,0,32,0,0,6
76,100,72,33,0,9,15,0,2
73,92,57,84,74,61,68,15,2
98,100,69,30,33,0,0,37,7
97,100,80,22,34,0,0,45,7
96,70,0,100,100,97,82,25,7
86,50,50,0,27,32,73,94,8
81,100,59,35,41,0,12,41,7
74,100,61,37,5,4,0,0,2
95,96,27,31,64,0,0,61,8
86,100,100,40,20,4,41,23,7
100,80,42,38,0,14,23,19,6
100,83,7,15,50,0,100,54,6
