@relation 'penbased-weka.filters.unsupervised.attribute.Remove-V-R3,6-7,10-11,14,17'

@attribute At3 numeric
@attribute At6 numeric
@attribute At7 numeric
@attribute At10 numeric
@attribute At11 numeric
@attribute At14 numeric
@attribute Class {0,1,2,3,4,5,6,7,8,9}

@data
32,70,39,6,0,7,2
54,10,24,36,100,100,8
60,72,33,24,15,0,2
17,73,83,68,98,2,9
10,69,77,66,100,4,9
37,67,59,0,0,28,7
2,42,69,52,83,31,4
100,96,24,55,70,13,5
41,86,59,43,33,3,2
6,94,100,0,0,60,9
85,77,49,57,94,0,5
72,78,84,71,91,2,9
58,86,65,13,0,0,2
39,100,37,24,0,0,1
15,97,100,74,74,23,1
57,63,6,1,62,22,6
88,100,41,64,100,1,9
37,59,74,0,0,55,8
51,91,56,17,0,0,1
84,97,21,60,100,0,5
78,97,57,64,91,10,9
57,66,53,0,0,48,8
7,17,45,30,100,100,0
40,66,34,0,0,9,2
13,41,37,10,100,100,0
49,51,0,0,91,44,6
54,77,12,56,73,1,5
20,35,32,18,16,100,5
100,100,37,92,95,3,9
45,45,36,14,0,48,7
3,100,100,74,47,26,7
35,82,100,74,74,24,1
11,0,80,52,86,100,0
0,100,62,39,16,0,2
39,68,33,5,7,9,2
49,59,20,0,100,39,6
35,51,0,0,100,42,6
43,55,42,0,6,60,8
36,47,38,19,1,57,7
30,79,36,3,19,7,2
53,54,0,0,100,18,6
13,31,31,17,100,95,0
57,70,80,0,3,24,7
48,33,38,17,50,79,8
73,70,74,0,0,41,7
36,38,52,9,55,78,8
48,69,55,0,0,35,7
13,35,43,23,0,94,5
47,51,0,0,79,51,6
60,74,85,0,35,35,7
33,80,100,82,77,28,1
38,89,100,75,73,24,1
24,47,0,0,100,34,6
84,77,6,12,49,27,6
15,27,0,34,67,94,8
0,38,84,15,57,99,8
63,75,60,59,100,0,9
57,65,90,72,100,2,9
61,71,98,64,87,0,9
100,84,82,49,41,16,1
43,76,70,0,27,48,7
49,100,25,70,100,7,9
51,94,82,20,38,39,7
76,97,17,70,100,0,5
27,92,99,15,13,35,7
48,67,56,79,92,0,9
15,70,98,0,35,65,8
32,66,93,0,0,59,8
25,79,79,0,10,36,7
52,95,52,12,0,4,1
2,66,100,0,0,52,8
71,72,66,0,76,52,7
64,88,80,17,0,11,2
45,99,71,31,28,29,7
64,88,58,16,0,0,1
36,72,28,9,11,0,2
73,72,42,43,12,14,1
2,67,77,0,0,54,8
18,99,57,36,0,0,2
30,30,100,23,43,85,8
38,65,91,0,0,53,8
61,66,51,0,2,32,7
80,68,66,0,0,40,7
9,79,99,84,81,28,1
49,35,93,16,69,90,8
38,60,50,0,20,39,7
43,92,51,3,0,3,1
57,68,0,5,92,28,6
48,73,100,0,0,57,8
51,73,51,0,10,34,7
66,32,33,31,49,96,8
63,0,22,47,100,100,8
60,100,75,45,29,0,1
100,96,33,0,0,50,8
58,62,0,1,49,28,6
47,88,100,21,61,15,7
40,60,0,0,100,38,6
32,7,0,37,78,100,8
89,71,59,43,24,14,1
71,26,32,28,42,100,8
39,71,35,8,28,0,2
41,65,90,0,0,39,8
23,90,100,75,63,25,1
38,64,51,0,0,42,8
34,66,74,0,0,49,8
42,72,39,0,32,55,8
46,61,0,19,32,3,6
40,100,100,69,73,22,1
66,66,32,0,47,47,7
35,51,0,0,100,42,6
100,68,7,7,91,22,6
65,55,65,0,0,33,7
46,88,63,16,0,0,2
13,52,100,0,0,68,8
64,69,10,17,30,20,6
77,80,31,0,0,46,8
74,81,47,49,21,16,1
69,54,17,0,83,29,6
51,0,9,58,100,100,8
35,42,12,0,100,31,6
59,62,0,0,76,37,6
