@relation penbased

@attribute At2 numeric
@attribute At4 numeric
@attribute At5 numeric
@attribute At8 numeric
@attribute At9 numeric
@attribute At10 numeric
@attribute At11 numeric
@attribute At14 numeric
@attribute Class {0,1,2,3,4,5,6,7,8,9}

@data
90,100,54,40,0,31,32,2,2
79,100,60,38,12,8,0,0,2
95,100,74,55,1,35,15,8,2
70,100,65,40,12,17,3,6,2
79,100,56,32,0,14,36,0,2
61,100,90,54,29,17,0,0,2
60,100,96,41,25,12,0,0,2
85,100,57,39,0,15,29,0,2
87,100,67,50,16,23,16,3,2
75,100,62,18,0,0,14,5,2
64,100,59,34,0,18,32,0,2
77,100,50,52,0,28,11,3,2
100,100,54,32,0,10,29,1,2
82,100,73,46,32,19,14,16,2
83,100,59,34,0,27,30,11,2
49,85,100,58,55,23,0,13,2
76,93,100,57,48,24,0,11,2
75,100,79,44,19,6,0,10,2
70,100,63,46,29,14,0,3,2
84,100,76,34,16,13,0,5,2
80,100,100,38,42,12,0,19,2
95,100,73,47,27,23,0,2,2
82,100,62,45,0,20,11,2,2
63,100,58,36,11,4,0,0,2
75,100,64,35,15,8,0,5,2
68,100,55,31,7,2,0,0,2
70,100,91,53,39,24,0,12,2
68,100,81,44,30,18,0,5,2
71,100,74,39,30,9,0,0,2
71,100,54,25,0,0,21,9,2
81,100,58,58,25,30,23,2,2
89,100,100,65,62,43,25,2,2
74,100,55,35,6,5,0,6,2
83,100,50,33,0,13,34,1,2
74,100,76,38,26,9,0,0,2
73,66,38,90,20,47,6,0,2
92,100,68,37,0,18,17,13,2
75,100,52,44,17,18,28,12,2
84,100,78,38,34,10,0,14,2
73,100,83,43,12,15,0,20,2
82,100,100,62,33,39,0,1,2
85,100,83,71,60,44,32,0,2
66,100,27,32,0,0,33,10,2
75,100,66,42,6,14,0,11,2
71,100,64,63,53,29,28,5,2
85,100,37,41,0,15,17,2,2
81,100,100,53,42,18,0,13,2
79,100,73,45,17,19,0,17,2
60,100,60,33,0,10,17,9,2
79,99,66,75,58,49,34,4,2
71,100,67,37,24,4,0,9,2
66,100,58,18,0,0,21,13,2
68,95,100,62,43,31,0,11,2
98,100,47,30,0,4,34,0,2
81,100,69,52,32,26,0,0,2
75,100,58,41,4,11,0,7,2
67,100,85,58,40,24,0,17,2
72,100,62,42,24,12,0,3,2
80,100,82,47,24,20,0,7,2
83,100,87,58,27,36,0,8,2
78,100,52,62,25,37,11,0,2
77,100,70,45,20,18,0,7,2
73,100,68,38,11,12,0,6,2
69,100,89,40,19,14,0,11,2
76,100,58,58,31,26,9,1,2
73,100,100,40,47,11,0,11,2
90,100,75,45,26,21,0,5,2
79,100,87,71,63,46,23,4,2
99,100,77,50,29,26,0,0,2
81,100,100,49,41,25,0,0,2
73,100,100,57,48,26,0,14,2
67,100,73,49,41,17,0,4,2
77,100,49,27,0,0,32,6,2
70,100,51,67,41,33,6,0,2
78,100,82,46,24,24,0,21,2
54,100,62,39,3,7,0,0,2
78,100,86,31,10,8,0,10,2
65,98,63,61,26,29,19,1,2
76,100,57,37,0,14,25,0,2
81,100,98,37,52,9,0,0,2
77,100,92,28,26,2,0,4,2
75,100,100,70,45,44,6,0,2
84,100,91,41,38,19,0,0,2
72,100,78,41,25,12,0,6,2
88,100,56,41,0,17,12,2,2
79,100,90,43,29,21,0,6,2
80,100,41,83,53,52,56,7,2
79,100,35,30,3,0,35,4,2
71,100,47,31,1,0,0,7,2
90,100,74,57,49,35,19,0,2
78,100,77,75,70,50,30,6,2
59,100,64,57,33,20,0,10,2
79,100,67,43,0,20,8,0,2
74,100,77,43,19,16,0,9,2
86,96,100,63,50,35,0,15,2
68,100,33,50,25,11,45,6,2
78,100,61,33,0,7,17,1,2
63,100,81,44,30,5,0,19,2
70,100,43,44,13,15,11,14,2
70,100,50,34,10,5,0,5,2
91,100,61,33,0,6,0,3,2
70,100,55,31,9,0,0,10,2
72,100,43,51,22,18,33,5,2
80,100,61,31,0,12,21,10,2
70,98,46,77,50,46,24,0,2
69,100,60,36,0,13,29,0,2
78,100,61,64,21,39,0,0,2
78,100,41,36,0,10,33,0,2
91,100,100,56,41,37,0,7,2
71,100,66,35,11,7,0,8,2
74,100,96,50,34,24,0,7,2
83,100,89,57,42,32,0,0,2
79,100,54,43,19,14,15,10,2
80,100,97,33,32,6,0,21,2
89,100,89,61,45,37,15,0,2
80,100,24,34,0,14,34,4,2
85,100,100,56,36,35,0,0,2
75,100,55,33,3,6,0,5,2
83,100,38,30,14,0,42,2,2
75,100,58,50,29,22,14,0,2
75,100,100,58,60,27,7,5,2
80,100,98,50,29,20,0,19,2
51,90,93,58,59,21,0,17,2
75,100,69,44,1,15,0,7,2
85,100,64,57,28,29,24,5,2
53,88,88,67,63,31,16,0,2
65,100,66,38,4,8,0,7,2
95,100,54,39,11,12,0,10,2
70,100,72,48,35,16,0,10,2
76,100,45,29,0,0,25,1,2
61,100,69,46,0,13,10,0,2
73,100,34,29,0,2,16,3,2
83,100,78,27,13,2,0,18,2
71,100,73,56,30,28,0,5,2
80,100,71,43,20,8,0,4,2
91,100,55,39,0,19,32,0,2
91,100,31,26,10,0,40,7,2
69,100,68,44,30,12,0,6,2
81,100,56,21,0,13,35,0,2
79,100,51,46,37,15,30,3,2
72,100,42,37,5,6,0,1,2
73,100,70,53,13,28,0,0,2
69,100,61,37,34,0,38,2,2
66,97,66,63,34,32,6,0,2
71,100,52,49,5,22,0,3,2
63,100,79,31,20,0,0,24,2
81,100,68,65,11,36,20,1,2
72,100,79,61,33,33,0,0,2
77,100,66,45,8,19,0,11,2
88,100,51,38,0,16,27,3,2
86,100,62,62,31,32,34,0,2
73,92,73,81,85,55,58,8,2
76,100,93,39,28,8,0,16,2
94,100,59,35,0,8,7,2,2
82,100,100,58,32,37,0,0,2
86,100,71,43,0,24,7,7,2
70,93,82,72,67,44,33,3,2
59,100,57,39,0,5,19,7,2
91,100,63,38,0,14,11,9,2
88,98,50,66,27,34,19,3,2
62,93,84,66,71,32,20,0,2
66,100,81,48,24,19,0,9,2
65,93,49,77,48,45,36,0,2
78,100,62,59,24,31,14,1,2
68,100,43,35,11,0,0,13,2
82,100,51,50,24,22,12,1,2
92,100,65,56,15,30,18,0,2
71,100,100,46,37,20,0,3,2
84,100,67,44,31,19,26,13,2
67,99,81,56,37,23,0,0,2
82,100,53,59,47,33,32,0,2
74,100,53,65,18,38,20,0,2
63,100,52,37,5,3,6,2,2
77,100,84,65,44,36,5,2,2
71,100,75,63,25,35,0,3,2
85,100,76,24,7,0,0,4,2
86,100,50,28,0,5,18,1,2
57,100,47,39,10,6,16,6,2
78,100,70,43,10,23,10,20,2
64,100,91,33,36,4,0,6,2
73,100,62,30,0,13,38,0,2
78,100,76,41,24,11,0,7,2
91,100,70,34,8,6,0,10,2
88,100,26,31,0,5,33,0,2
90,100,82,23,3,4,0,17,2
77,100,100,42,40,16,0,6,2
66,92,100,70,36,42,0,0,2
57,91,50,66,37,32,24,6,2
96,100,52,0,0,4,33,0,2
75,99,57,73,56,46,38,2,2
81,100,40,54,11,26,18,4,2
81,100,62,74,59,50,47,3,2
85,100,54,55,22,29,33,2,2
70,100,74,46,20,15,0,0,2
90,100,100,49,40,28,0,0,2
73,100,55,31,0,4,22,1,2
80,100,80,51,32,17,0,12,2
77,100,51,41,0,18,33,0,2
75,100,49,58,28,25,38,4,2
72,100,73,50,30,16,0,9,2
83,100,66,35,0,12,4,8,2
64,100,65,36,1,11,0,4,2
83,100,59,39,5,13,0,15,2
67,100,46,32,0,5,2,5,2
89,100,71,35,0,19,10,19,2
64,100,56,58,26,26,15,4,2
88,100,64,56,22,31,28,1,2
65,100,67,40,17,6,0,4,2
70,100,79,50,34,20,0,6,2
68,100,54,48,15,16,0,9,2
82,100,100,62,46,39,1,1,2
84,100,59,45,10,19,1,16,2
75,100,100,65,41,40,0,0,2
79,100,54,62,28,36,18,0,2
74,100,70,42,9,15,0,1,2
84,100,65,46,22,19,15,19,2
63,100,86,24,24,0,0,2,2
85,100,79,41,23,16,0,5,2
64,100,97,43,39,11,0,23,2
82,100,53,51,25,23,32,1,2
77,100,51,49,13,19,26,2,2
69,100,64,48,0,21,6,0,2
58,100,59,22,0,0,7,12,2
82,100,53,0,0,7,32,1,2
81,96,53,68,24,38,0,0,2
90,100,72,55,26,30,13,0,2
88,100,49,41,16,16,36,0,2
75,100,63,34,14,4,4,9,2
69,93,55,73,46,41,33,0,2
80,100,61,57,28,28,0,0,2
72,100,60,46,13,13,0,2,2
77,100,49,32,0,18,32,0,2
77,100,82,43,23,15,0,10,2
69,100,87,44,34,17,0,5,2
75,100,74,25,2,0,0,19,2
77,100,57,37,0,11,17,1,2
52,83,56,84,58,52,36,1,2
86,100,91,49,9,33,0,1,2
98,100,51,36,0,16,28,5,2
73,100,62,35,11,3,0,9,2
100,98,58,33,0,13,27,5,2
72,100,100,48,32,22,0,17,2
58,99,67,57,29,22,0,7,2
66,100,50,51,7,18,0,8,2
75,100,57,26,0,3,26,0,2
65,100,89,39,46,5,0,24,2
100,99,58,39,0,15,21,1,2
80,100,66,24,0,0,9,13,2
81,100,95,26,21,0,0,35,2
74,100,52,28,0,6,22,0,2
71,100,83,46,31,24,0,2,2
63,100,63,57,27,26,0,6,2
76,100,67,44,13,13,5,4,2
78,100,42,33,1,4,14,0,2
76,100,77,39,22,10,0,19,2
65,100,46,55,0,24,4,0,2
63,100,63,22,0,0,13,18,2
74,100,83,63,48,31,6,4,2
62,100,65,18,0,0,17,13,2
65,100,50,33,0,3,1,5,2
74,100,61,41,3,12,0,14,2
67,100,79,22,2,0,0,24,2
81,100,68,52,24,29,16,17,2
74,100,45,36,0,6,9,0,2
76,100,62,20,0,0,13,27,2
69,100,77,45,29,9,0,0,2
94,100,78,61,0,37,25,8,2
73,100,81,36,16,9,0,2,2
83,100,86,50,20,29,0,1,2
89,100,49,42,0,16,20,20,2
72,100,70,35,9,7,0,9,2
82,100,60,42,0,22,20,8,2
96,100,68,23,0,15,19,12,2
85,100,71,51,11,30,0,7,2
93,100,88,68,57,49,41,9,2
88,100,82,54,24,32,0,0,2
69,95,66,66,61,31,37,0,2
88,100,71,66,36,39,23,0,2
72,100,27,21,2,1,35,1,2
71,100,70,49,0,28,7,4,2
81,100,86,35,43,9,0,11,2
71,100,87,43,34,11,0,14,2
64,100,94,51,28,19,0,16,2
67,100,91,49,34,20,0,1,2
93,100,93,63,60,39,28,0,2
64,90,77,69,51,39,18,0,2
99,100,40,21,0,14,33,0,2
82,100,48,41,12,13,0,0,2
78,100,100,66,38,40,0,0,2
63,100,62,37,3,6,1,2,2
90,100,95,48,39,25,0,0,2
84,100,87,45,38,19,0,6,2
89,100,31,37,11,9,40,3,2
92,100,77,70,37,46,12,2,2
74,100,50,62,32,32,24,0,2
77,100,94,43,47,15,0,0,2
85,100,88,60,26,36,0,0,2
86,100,35,25,0,4,33,1,2
67,100,66,52,17,19,0,3,2
82,98,65,72,53,43,28,2,2
75,100,52,30,0,0,0,5,2
84,100,100,27,32,0,0,31,2
88,100,56,51,26,19,34,2,2
78,100,89,36,16,13,0,22,2
100,100,72,19,0,0,5,7,2
85,100,75,43,0,17,11,1,2
98,100,57,35,0,9,25,3,2
76,100,71,29,4,0,0,15,2
65,100,73,33,27,1,0,6,2
68,100,68,49,21,20,0,4,2
72,100,49,29,0,16,33,8,2
79,100,25,32,0,3,34,5,2
90,100,87,57,30,34,0,0,2
75,100,100,67,37,43,0,2,2
86,100,94,46,37,22,0,0,2
74,100,67,38,34,8,0,7,2
72,100,68,63,49,34,6,0,2
56,92,88,63,51,34,0,4,2
93,100,75,17,0,0,6,24,2
76,100,82,39,31,12,0,3,2
88,100,93,39,40,12,0,0,2
80,100,76,41,28,10,0,13,2
84,100,53,40,0,14,32,0,2
82,100,82,43,25,5,0,4,2
70,100,59,48,1,21,0,0,2
66,100,53,43,14,10,13,9,2
85,100,49,39,0,17,23,0,2
76,100,100,38,7,19,0,18,2
83,100,54,43,0,21,18,4,2
77,100,53,19,0,0,23,14,2
78,100,47,26,0,0,27,7,2
66,100,76,40,9,13,0,5,2
80,100,100,67,52,46,18,6,2
63,100,57,47,14,14,8,8,2
72,100,46,42,0,13,4,0,2
70,100,66,44,30,10,0,5,2
81,100,66,36,6,10,10,6,2
86,100,59,66,38,40,34,4,2
70,100,56,50,38,15,10,0,2
76,100,70,41,0,17,10,0,2
73,100,69,68,36,38,11,0,2
78,100,100,53,42,30,0,0,2
69,91,100,66,52,36,0,9,2
78,100,54,27,0,18,45,0,2
85,100,73,38,19,10,0,10,2
78,100,77,50,43,23,0,1,2
83,100,75,48,4,22,0,1,2
82,100,93,44,36,20,0,12,2
89,100,70,27,0,4,4,4,2
80,100,43,37,9,8,7,16,2
80,100,98,29,31,3,0,14,2
67,100,54,32,0,4,17,0,2
71,100,70,38,28,10,11,11,2
77,100,74,68,34,43,0,2,2
66,100,56,47,14,15,13,5,2
78,100,62,55,0,27,1,0,2
73,100,92,50,43,16,0,19,2
79,100,56,52,0,27,0,0,2
93,100,86,53,0,38,5,10,2
81,100,52,49,12,22,7,4,2
76,100,62,40,0,16,12,10,2
80,100,68,44,0,20,16,0,2
77,100,52,32,0,5,7,9,2
91,100,100,55,42,31,0,1,2
90,100,46,42,2,17,29,2,2
82,100,51,44,0,20,7,6,2
75,100,47,64,27,38,16,1,2
88,100,93,34,28,8,0,19,2
75,100,47,69,31,39,30,0,2
81,100,46,27,0,5,34,0,2
74,100,65,17,0,0,21,14,2
66,100,47,30,0,3,31,3,2
73,99,72,73,32,48,5,0,2
64,100,78,61,30,31,0,10,2
79,100,99,45,24,25,0,21,2
89,100,56,40,8,13,1,1,2
70,100,34,55,15,23,28,7,2
84,100,53,42,0,19,29,23,2
78,100,54,45,0,19,26,0,2
66,100,61,46,20,13,0,2,2
79,100,74,58,19,30,13,0,2
67,100,56,55,25,16,14,13,2
82,100,73,45,29,20,0,17,2
92,100,69,50,0,38,23,13,2
89,100,58,10,0,9,31,4,2
85,100,58,45,0,24,15,0,2
84,100,52,42,0,15,20,0,2
62,100,61,19,0,0,20,8,2
75,100,87,53,38,25,0,18,2
72,100,63,17,0,0,18,10,2
74,100,66,51,21,21,4,1,2
79,93,60,80,72,54,64,4,2
75,99,84,73,66,46,37,0,2
76,100,52,47,19,17,37,5,2
76,100,81,62,43,35,0,0,2
73,100,90,31,29,3,0,10,2
67,100,60,39,5,10,0,6,2
85,100,76,65,38,43,11,6,2
76,100,48,43,11,13,16,3,2
69,100,86,26,18,0,0,23,2
78,100,100,43,48,16,0,8,2
83,100,93,71,70,48,34,2,2
82,100,36,38,0,12,26,1,2
48,77,75,79,73,51,33,1,2
74,96,90,62,46,28,0,18,2
79,100,31,34,7,2,34,8,2
74,100,50,38,1,8,26,0,2
56,100,50,40,10,2,12,0,2
73,100,74,63,21,34,0,0,2
69,100,70,18,0,0,16,18,2
77,100,82,64,39,36,4,1,2
77,100,46,64,31,31,35,1,2
86,100,46,45,31,16,34,1,2
67,100,58,42,17,8,0,12,2
83,100,53,50,16,24,27,0,2
81,100,67,40,12,3,0,14,2
82,100,36,33,13,7,42,0,2
68,100,56,44,0,9,0,0,2
74,100,76,37,14,6,0,9,2
78,100,62,39,0,14,15,8,2
94,100,64,48,0,23,13,5,2
90,100,24,34,2,11,35,2,2
78,100,79,46,1,23,0,7,2
69,100,49,36,3,4,9,6,2
95,100,71,27,0,0,1,21,2
64,100,58,16,0,0,24,1,2
87,100,56,40,1,19,15,16,2
86,100,55,47,0,26,31,1,2
88,100,60,20,0,28,46,0,2
93,100,89,52,17,30,0,2,2
80,100,49,27,0,0,25,14,2
71,100,49,36,0,5,25,2,2
90,100,96,38,24,20,0,21,2
70,100,55,36,0,16,23,0,2
71,100,74,37,5,12,0,8,2
73,100,93,62,43,34,0,0,2
82,100,56,43,0,23,28,0,2
69,100,61,35,0,5,0,2,2
63,100,68,24,8,0,0,5,2
88,100,65,55,30,29,11,0,2
75,100,40,59,7,31,13,5,2
87,100,71,38,2,9,0,8,2
67,100,85,60,43,25,0,9,2
83,100,85,23,16,0,0,18,2
67,100,99,39,35,7,0,4,2
64,100,47,40,6,6,11,0,2
76,95,100,61,48,31,0,10,2
75,100,63,31,0,0,4,15,2
78,100,100,69,57,45,15,3,2
79,100,63,49,14,22,19,1,2
76,100,65,23,0,0,13,20,2
71,100,83,38,33,7,0,20,2
78,100,55,50,0,23,4,1,2
93,100,97,57,43,38,13,1,2
64,98,47,63,5,29,15,0,2
71,100,100,47,42,17,0,11,2
79,100,78,50,10,31,0,7,2
82,100,74,64,40,37,18,6,2
75,100,68,45,21,16,0,5,2
53,90,100,60,56,25,0,9,2
68,100,47,35,8,1,0,4,2
77,100,51,36,15,7,0,3,2
56,100,54,31,0,3,19,7,2
83,100,74,28,17,0,0,22,2
70,100,69,32,19,3,0,9,2
67,99,44,72,28,47,32,4,2
89,100,59,53,22,26,24,7,2
63,93,78,69,54,41,11,4,2
85,100,70,35,7,9,0,7,2
71,100,76,47,11,21,0,1,2
87,100,48,78,64,55,64,11,2
90,100,80,59,20,35,4,0,2
74,100,81,51,18,26,0,6,2
66,100,59,28,0,1,16,0,2
69,100,87,45,32,16,0,7,2
68,100,76,40,28,13,0,3,2
75,100,52,27,0,0,21,2,2
51,84,99,63,57,33,0,0,2
72,100,76,35,21,7,0,0,2
80,100,72,44,24,18,0,8,2
84,100,54,42,0,18,15,5,2
84,100,100,61,47,38,5,0,2
85,100,59,48,22,21,0,0,2
76,100,72,45,12,15,0,4,2
68,93,99,66,66,35,13,0,2
82,100,69,26,0,0,4,6,2
93,100,78,55,36,31,11,0,2
72,100,100,46,47,17,0,7,2
67,100,73,26,0,2,9,1,2
86,100,38,35,0,22,35,1,2
68,100,48,46,0,22,20,0,2
72,100,73,50,19,20,0,0,2
78,100,68,41,0,14,25,0,2
70,100,83,59,44,26,2,1,2
81,100,68,49,37,23,0,0,2
87,100,56,24,0,0,18,4,2
80,100,50,37,0,8,3,5,2
68,100,52,51,0,22,15,0,2
80,100,63,26,0,6,22,0,2
90,100,88,69,60,48,39,6,2
72,100,62,35,0,8,5,3,2
85,100,48,40,9,13,24,4,2
72,100,88,37,9,14,0,0,2
78,100,58,39,0,32,27,7,2
74,100,35,48,1,18,19,2,2
65,100,55,42,15,9,1,12,2
70,100,60,27,0,1,19,0,2
81,100,77,61,46,34,17,0,2
92,100,50,16,0,10,34,4,2
75,100,47,41,8,15,28,20,2
71,100,76,40,12,11,0,2,2
64,100,60,52,19,18,0,5,2
79,100,60,64,41,38,19,1,2
71,100,54,55,29,22,3,3,2
65,100,77,31,11,1,0,1,2
82,100,66,54,34,27,19,1,2
100,94,69,34,0,12,9,2,2
87,100,66,21,0,0,15,21,2
88,100,59,36,0,11,9,15,2
95,100,32,31,11,10,41,3,2
77,100,63,36,0,16,29,0,2
81,100,71,54,27,30,0,0,2
76,100,77,50,26,25,0,4,2
68,100,54,8,0,0,28,2,2
80,100,37,49,11,22,23,5,2
83,100,83,47,30,24,0,2,2
77,100,55,62,40,31,22,0,2
89,100,42,45,15,15,37,2,2
100,89,40,34,0,8,33,4,2
76,100,92,40,33,13,0,5,2
76,100,42,34,0,5,16,8,2
86,100,84,63,100,45,98,6,3
76,100,99,61,100,50,91,0,3
81,100,86,60,84,43,100,0,3
88,100,61,54,95,45,100,5,3
80,100,85,62,92,47,100,0,3
81,100,97,66,100,46,95,0,3
83,100,92,61,92,35,100,0,3
80,100,74,56,100,36,78,0,3
76,100,73,43,100,31,83,0,3
80,100,100,52,67,28,89,0,3
83,100,82,58,100,45,90,0,3
96,100,60,62,73,43,100,10,3
84,100,100,60,97,38,91,0,3
83,100,100,71,76,48,91,2,3
78,100,100,72,61,46,59,0,3
74,100,97,57,100,38,96,0,3
94,100,66,52,88,46,100,0,3
82,100,88,65,69,48,100,0,3
87,100,81,58,100,41,87,0,3
100,97,44,54,73,37,100,6,3
85,100,83,60,59,41,100,0,3
88,100,60,68,100,44,78,6,3
80,100,92,50,100,40,86,0,3
93,100,99,55,79,36,100,0,3
85,100,89,54,100,33,97,0,3
84,100,96,54,100,27,75,0,3
74,100,100,70,86,51,95,0,3
78,100,97,52,78,41,100,0,3
82,100,100,54,82,50,89,0,3
85,96,100,82,72,59,82,9,3
83,100,78,64,91,46,100,0,3
83,100,93,57,94,40,100,0,3
78,100,78,57,100,34,82,0,3
90,100,88,54,100,41,88,4,3
100,95,81,56,100,38,99,0,3
83,100,100,60,94,43,96,0,3
84,100,100,54,79,40,90,0,3
78,100,100,65,86,39,87,0,3
82,100,81,61,99,51,100,2,3
86,100,83,64,62,49,100,7,3
85,100,86,52,90,48,100,0,3
74,100,72,60,75,45,100,0,3
77,100,95,58,95,52,100,2,3
84,100,69,55,100,37,91,0,3
85,100,70,58,97,39,100,0,3
87,100,83,57,100,40,90,0,3
100,99,79,47,100,30,77,0,3
92,100,72,60,100,44,78,0,3
55,86,100,71,83,53,96,0,3
83,100,69,59,76,40,100,0,3
82,100,100,65,88,41,97,5,3
82,100,100,61,91,44,83,0,3
78,100,100,63,85,36,73,0,3
96,100,98,61,53,42,100,7,3
84,100,82,52,95,42,100,0,3
63,100,94,62,90,54,100,0,3
70,100,100,61,88,47,83,0,3
77,100,100,58,81,40,74,0,3
80,100,86,73,51,50,100,12,3
75,98,92,75,68,51,97,9,3
79,100,95,40,100,31,84,4,3
82,100,70,63,100,48,82,0,3
90,100,73,60,62,53,100,4,3
85,100,83,48,100,39,91,0,3
90,100,93,54,41,31,0,0,3
84,100,100,64,94,38,78,0,3
84,100,77,61,53,46,100,10,3
89,100,65,52,100,33,81,0,3
87,100,97,69,92,50,100,13,3
89,100,94,65,100,43,96,1,3
74,100,81,47,78,49,100,0,3
88,100,66,48,59,43,100,0,3
94,100,100,71,100,46,97,5,3
91,100,62,60,70,39,100,4,3
89,100,99,61,64,38,67,1,3
75,100,74,53,84,44,100,0,3
90,100,100,72,83,45,83,3,3
84,100,100,72,69,43,61,0,3
88,100,69,58,66,32,100,1,3
76,100,100,69,48,44,95,2,3
79,100,100,71,45,59,97,11,3
88,100,97,60,87,40,100,0,3
95,100,67,57,87,36,100,0,3
86,100,77,57,100,42,89,0,3
84,100,100,55,83,43,99,0,3
98,100,100,61,93,40,96,3,3
86,100,92,64,81,46,100,0,3
90,100,100,50,92,36,93,0,3
81,100,88,59,85,47,100,0,3
92,100,70,53,58,42,100,0,3
83,100,100,63,94,37,80,0,3
81,100,100,57,95,39,91,0,3
78,100,100,59,85,49,89,0,3
86,100,100,72,50,47,80,0,3
90,100,68,53,100,34,79,1,3
87,100,70,62,100,46,87,0,3
77,100,80,69,93,46,100,0,3
83,100,75,69,49,49,100,15,3
81,100,72,55,96,48,100,0,3
90,100,87,61,79,35,100,0,3
80,99,82,77,84,53,100,9,3
87,100,100,64,69,37,86,0,3
81,100,83,62,88,41,100,0,3
80,100,65,47,100,37,90,0,3
98,100,70,65,80,45,100,9,3
86,100,85,43,100,40,97,0,3
87,100,87,59,87,47,100,0,3
71,98,93,65,72,50,100,0,3
90,100,92,59,64,45,100,2,3
96,100,81,60,100,36,75,0,3
79,100,64,59,100,48,92,0,3
90,100,100,72,53,51,66,7,3
95,100,89,68,82,45,100,7,3
100,95,64,61,100,39,82,0,3
92,100,100,64,91,43,83,0,3
75,100,86,55,100,36,87,0,3
90,100,78,65,71,51,100,5,3
82,100,81,51,55,49,100,0,3
75,92,64,91,93,62,100,13,3
85,100,100,66,73,40,73,2,3
89,100,88,48,100,31,91,0,3
75,100,85,63,100,43,95,0,3
85,100,83,53,100,38,90,0,3
90,100,81,72,69,51,100,13,3
100,99,69,64,100,42,85,2,3
79,100,88,56,79,43,100,0,3
77,96,90,73,68,50,100,0,3
100,92,71,47,100,24,70,0,3
90,100,100,70,46,50,56,0,3
80,100,70,54,100,45,91,0,3
82,100,57,53,100,51,100,5,3
89,100,100,74,65,50,80,8,3
85,100,88,59,81,43,100,0,3
80,95,100,76,86,50,99,7,3
83,100,73,60,100,49,88,0,3
100,93,100,61,46,43,59,4,3
100,100,68,62,91,43,100,8,3
86,100,71,60,100,41,91,0,3
78,100,97,58,76,47,100,0,3
90,98,89,81,77,59,62,14,3
84,100,100,66,72,50,87,0,3
85,100,79,56,100,46,95,0,3
82,100,100,66,76,44,92,3,3
70,96,100,72,68,47,90,0,3
87,100,89,65,68,55,100,0,3
83,100,77,62,69,42,100,0,3
75,100,96,62,100,49,95,0,3
85,100,87,55,64,47,100,0,3
73,100,99,63,93,44,100,0,3
82,100,83,53,93,42,100,6,3
92,100,100,73,61,50,64,7,3
88,100,70,61,70,34,100,1,3
97,100,68,51,81,42,100,2,3
93,100,100,55,23,43,86,5,3
90,100,100,70,64,49,72,9,3
72,100,85,53,100,42,92,0,3
80,100,83,55,71,45,100,0,3
85,100,84,65,77,47,100,0,3
81,100,91,63,100,46,85,0,3
79,100,74,52,82,42,100,0,3
75,100,70,48,65,41,100,0,3
82,100,100,56,82,45,80,0,3
82,100,69,54,68,46,100,0,3
85,100,83,53,59,39,100,0,3
78,100,100,60,98,38,94,0,3
85,100,82,56,100,48,74,14,3
88,100,96,55,100,34,98,0,3
98,100,80,54,100,34,77,0,3
78,100,90,57,90,55,100,0,3
87,100,66,64,100,33,80,0,3
85,100,82,51,100,38,90,0,3
78,96,87,82,59,63,67,15,3
90,100,100,57,86,49,89,0,3
85,100,96,66,88,40,100,4,3
78,100,100,68,91,48,94,12,3
83,100,82,47,100,24,74,0,3
80,100,100,76,55,59,71,17,3
78,94,95,82,57,61,62,14,3
96,100,71,55,100,34,86,0,3
93,100,100,63,50,35,97,0,3
88,100,100,54,85,33,86,0,3
93,100,78,58,63,41,100,9,3
81,100,100,66,77,54,99,8,3
72,100,100,61,76,49,77,0,3
88,100,85,55,22,48,100,13,3
83,100,99,54,84,44,100,0,3
88,100,78,51,55,41,100,0,3
85,100,90,56,100,49,95,0,3
73,98,73,73,70,44,100,2,3
90,100,69,47,100,37,80,0,3
85,100,100,69,84,49,98,5,3
84,100,73,60,100,37,84,0,3
80,100,93,55,100,42,79,7,3
89,100,100,78,51,58,71,14,3
85,100,83,56,100,38,86,0,3
69,92,62,82,80,53,97,2,3
89,100,61,60,66,37,100,4,3
82,100,73,60,72,49,100,4,3
85,100,66,77,90,53,100,10,3
94,100,94,57,68,33,100,0,3
88,100,100,75,61,55,70,9,3
86,100,85,43,79,41,100,0,3
78,100,92,49,77,49,100,0,3
83,100,86,55,89,39,100,0,3
82,100,100,68,60,50,77,10,3
65,98,100,69,62,55,96,0,3
86,100,60,55,100,52,98,8,3
85,100,45,51,80,56,100,10,3
78,100,75,57,94,42,100,0,3
82,100,74,49,100,33,94,0,3
89,100,63,55,63,41,100,9,3
91,100,81,62,100,40,98,5,3
78,100,100,53,99,32,83,0,3
92,100,90,56,100,29,79,1,3
84,100,55,51,70,45,100,0,3
84,100,90,58,100,39,75,0,3
100,97,70,61,95,44,100,10,3
77,100,74,55,100,40,94,2,3
81,100,82,47,100,46,98,0,3
77,100,79,46,83,36,100,0,3
81,100,89,53,100,42,85,0,3
83,100,100,63,98,41,98,0,3
82,100,99,55,100,29,79,0,3
92,100,100,53,83,39,95,0,3
89,100,78,67,100,48,95,0,3
84,100,100,65,86,36,90,0,3
79,100,100,53,96,42,96,0,3
94,100,97,54,100,30,86,0,3
78,100,74,55,57,31,100,0,3
86,100,100,54,85,25,64,0,3
77,100,100,62,78,43,86,0,3
89,100,88,50,64,31,100,0,3
87,100,95,66,96,49,100,0,3
87,100,96,63,65,48,100,0,3
91,100,74,55,94,43,100,0,3
87,100,94,64,73,47,100,0,3
88,100,100,55,99,35,93,1,3
90,100,77,69,87,50,100,0,3
100,98,60,53,100,45,84,0,3
