@relation 'twonorm-weka.filters.unsupervised.attribute.Remove-V-R1,3-5,7,9,12-14,16,18,21'

@attribute A1 numeric
@attribute A3 numeric
@attribute A4 numeric
@attribute A5 numeric
@attribute A7 numeric
@attribute A9 numeric
@attribute A12 numeric
@attribute A13 numeric
@attribute A14 numeric
@attribute A16 numeric
@attribute A18 numeric
@attribute Class {0,1}

@data
2.2709,0.679,1.2787,0.1419,1.1083,1.0322,3.0251,-1.2689,2.1053,-0.2272,0.0151,0
0.1906,1.6103,-1.392,0.3681,-0.2503,-1.4965,0.4376,1.3497,0.6468,-0.9192,-0.3035,1
-1.7335,-0.3266,0.2984,-1.7769,-0.0149,0.7196,0.4834,1.2516,-0.3545,-0.4633,-0.3773,1
0.6667,-0.2832,-1.0754,0.1331,-0.0687,1.1795,-2.005,-0.6996,0.6201,-0.5432,-0.1567,1
2.085,-0.2604,-0.8777,-0.1952,-0.1177,0.8884,1.3479,0.1592,1.3097,2.7706,0.2875,0
-0.9054,0.152,-0.4654,0.4236,-0.6683,0.1927,-0.155,-2.4539,-1.8006,-1.2536,-1.8698,1
-0.5026,0.81,1.2862,1.954,0.3642,1.4056,-0.3966,-0.2607,-0.191,0.1517,0.0882,0
-1.297,0.4591,-1.3126,-0.2437,0.1095,0.9382,-0.8736,0.0244,-0.1261,-0.7121,-1.0879,1
0.5657,2.4388,0.451,0.319,0.2568,0.6222,-0.1402,0.1396,-0.4173,0.5304,-0.2273,0
-0.7736,-0.0298,-2.5574,-0.7654,0.2203,-0.62,-1.855,0.2755,-0.7289,-1.3289,-3.2775,1
0.2363,0.3705,0.1731,1.7425,0.3392,2.4527,1.0163,-1.0411,-0.9379,0.8402,-0.0551,0
0.535,-0.2236,1.587,0.009,-0.6874,0.0193,0.1979,-0.898,-1.6099,-1.5563,0.1222,1
0.4,-0.8474,-0.8724,2.4707,0.4407,1.3661,0.0773,0.8893,1.7765,-0.1781,-0.0935,0
-2.203,-1.2718,-0.5676,-1.1388,-1.5266,-0.1535,-0.1848,1.2705,-0.7428,-1.4185,-2.3134,1
0.4519,-0.0341,-0.8954,-1.7508,0.2517,0.8726,0.03,0.6079,-0.1586,-0.839,-1.213,0
-0.2214,-1.5532,-0.5127,0.4023,0.6518,0.393,-0.4482,0.4813,-0.5014,-0.0637,-1.3073,1
-1.2521,-1.6379,-0.5813,-0.5555,-0.0905,-0.3231,0.4124,-0.7216,0.2872,0.321,-1.5088,1
0.4838,-0.4977,-1.1035,-0.6824,2.0259,-1.0186,-0.364,-0.0415,-0.1558,1.3917,0.9343,0
2.2293,0.0745,0.1949,-0.0722,-0.0863,-1.8029,-0.8575,-1.9446,0.5974,0.9486,0.5139,0
0.874,-0.302,1.0508,0.0798,1.3757,-0.1065,0.2111,2.8069,1.2414,1.1473,-1.2284,0
-0.9487,0.3783,-2.082,-0.4138,-0.175,0.0396,0.3933,-0.7246,-0.4956,-1.1959,0.6244,1
0.9247,-1.4071,0.7621,-0.7827,-1.095,-0.3411,3.1063,0.1908,1.6909,0.1749,-0.2097,1
-1.5635,-0.3655,-0.2979,0.5693,-1.7093,0.9145,-0.0311,0.5657,0.8984,-0.2924,0.41,1
0.2831,-0.1454,0.661,-0.8548,-0.4628,-0.679,-0.2998,0.5659,0.1174,0.8822,0.3744,0
0.3804,-0.6862,-0.2342,0.2385,-1.4581,1.5886,2.1698,-0.5418,0.9676,1.1697,0.5062,0
0.0523,-1.9731,-0.3684,-1.5549,1.4691,-0.1089,0.8543,0.6414,-1.3238,0.1419,0.5685,1
-0.4252,1.6818,-1.533,0.3814,-1.889,0.7691,-1.5079,-1.1148,-0.4491,-0.6964,0.4076,1
0.6866,0.4314,-0.3143,1.43,1.091,2.391,2.9097,-0.4467,0.9894,1.0946,0.9134,0
0.781,-0.7826,-0.98,0.9163,-1.8395,0.5819,-0.963,0.1648,0.5296,-0.8146,-1.2823,1
-1.2794,0.5827,1.8744,0.5764,-1.9475,-3.2081,-1.5372,-0.1525,1.3856,-1.5981,-2.026,1
-0.6425,-0.6477,-0.7432,-0.6142,0.9437,0.6131,0.2693,0.1108,1.087,1.4705,0.332,0
-0.0435,0.1796,0.2345,1.4431,-0.2214,-1.3437,-0.2335,1.5791,0.3992,0.2558,1.8506,0
-0.256,0.2709,1.0177,-1.84,-0.7389,-0.7127,0.3947,-0.4713,2.1772,-1.3664,-0.8141,1
1.1826,0.1245,0.7342,-0.3501,0.4418,-0.7961,0.2996,1.4494,0.4504,-0.284,0.245,0
2.3194,0.9251,1.3168,0.2592,-1.4119,-0.6728,1.8674,0.7045,1.3567,0.1767,0.1192,0
0.3878,0.6614,0.6511,0.2825,0.8766,0.7679,1.587,0.361,1.0636,1.7004,0.4701,0
0.9151,1.114,1.0609,-0.2752,-0.5137,0.8235,-1.4041,1.0899,-0.7864,1.4661,1.8279,0
-0.7538,0.6449,-0.5582,-0.2125,1.7881,0.5116,1.3781,1.1682,1.3884,1.7451,1.4273,0
0.3863,2.212,2.5944,-0.7152,1.6117,0.2589,-0.3101,1.5621,2.2683,0.0222,0.7774,0
-0.3512,-0.3868,-1.1133,0.2081,0.314,0.0866,-1.1249,0.4515,-0.7516,-0.2307,0.3461,1
-0.8175,-0.9796,-2.3833,-1.3339,0.1817,-1.5706,-1.6698,-0.9287,-1.0412,-2.6614,-0.8449,1
0.031,2.0636,0.8215,-0.3039,-1.8638,0.2815,0.9755,1.1553,-0.8196,0.306,-0.3838,0
0.073,0.7731,0.5807,-1.8195,-1.6271,-0.8642,-0.6651,0.6009,-1.5535,0.0505,-2.5425,1
1.0783,-0.3273,0.4665,-0.5647,0.1514,-0.5226,-0.9694,2.6515,1.6438,0.0974,0.7852,0
1.011,0.9174,0.482,1.367,-1.8658,0.6888,1.2109,-0.5072,1.4422,0.1454,2.754,0
2.306,-0.3424,1.0083,0.6572,-0.2652,-0.6683,0.377,0.3377,0.5129,-0.1715,-0.714,0
-0.2292,0.8846,0.3723,1.407,0.064,-0.5343,1.0335,-0.991,3.2239,0.375,0.7998,0
-0.9522,-1.5338,1.0683,0.0379,-1.0173,-0.137,-0.7847,0.0525,-1.7435,-1.0324,1.8795,1
0.6608,-2.0298,1.0821,0.2411,0.1099,0.4568,-0.3235,0.9758,2.6705,-0.5493,-0.9697,0
0.8362,1.423,0.9479,-0.323,2.2276,0.7291,0.1486,1.1484,-0.0183,0.2732,1.8887,0
0.1936,-1.3736,0.1177,0.7569,-0.2352,-0.6722,0.2455,-1.4653,-0.7488,-0.4399,0.095,1
-0.4527,-0.4891,-1.9693,-0.2024,-0.473,-1.9973,-0.4779,-1.3601,1.4914,1.3409,-1.3172,1
-0.4049,1.1552,0.9013,1.3495,2.7564,0.2508,1.2433,-0.88,-0.3902,0.1923,0.0823,0
0.0254,-1.1535,-1.2387,-1.7743,-0.6692,0.6387,0.3243,-0.2452,-1.2918,-0.4538,0.9677,1
0.7188,-1.4989,-2.3127,0.0091,-1.2981,-0.1118,-0.1303,2.3013,-1.1102,-0.6817,1.2644,1
-0.2449,-0.3284,0.3376,0.0449,-0.5731,0.0344,-0.8097,-1.5042,-0.9366,0.966,-0.4785,1
0.2997,-2.298,-0.3705,1.0158,-0.6369,-0.8347,0.1835,-0.1379,0.1122,-1.339,-1.0029,1
-0.5436,0.0595,-0.9091,-2.4113,-0.3127,0.8979,-1.4411,-1.0002,-1.2144,-0.76,-1.1497,1
0.0821,0.6031,0.1613,-2.4708,-0.8798,1.0344,0.2474,-0.0334,-2.1718,-0.6202,0.5911,1
-0.469,-0.5727,-1.6947,-0.1636,-2.0035,-2.4363,0.2623,-1.1491,-0.4784,-0.4584,-0.9589,1
-1.1376,-0.5088,0.5416,1.3793,1.3769,-0.0599,-2.5496,-1.4929,-2.757,-0.7021,-1.1776,1
-0.0235,1.3787,-1.1067,-0.0268,0.8566,0.8593,-0.5553,0.2253,-1.5543,1.1024,-0.1671,0
-1.6301,-0.5724,-2.5139,1.2691,-1.0586,-1.3911,-1.6809,-0.5726,-0.6911,-0.269,-1.3286,1
-0.3303,0.9286,1.1079,-0.138,0.3486,-1.427,0.7343,-0.4505,0.1581,-0.0752,-0.3809,0
2.2778,0.1559,0.7422,0.2984,1.7027,1.7223,-0.5423,-0.2206,0.0318,2.0757,1.0331,0
-1.1403,-0.8858,1.9171,-1.0984,0.6657,0.0628,0.0523,-1.7991,-1.25,0.7602,0.5557,1
0.1393,0.0247,0.3147,-1.346,-1.4365,-0.9604,0.4981,-0.9632,0.3223,-0.6476,-1.1052,1
-0.3281,0.1504,0.847,0.3051,0.2654,0.6623,1.3906,-0.0477,1.3003,1.6369,-0.2775,0
-1.7802,-1.2179,1.6047,-0.8152,-0.2587,-1.1732,0.3188,-0.2569,-1.0463,0.021,2.7507,1
-0.9376,-0.9138,0.5752,-0.5024,1.0517,0.514,-0.2441,-0.8095,2.8508,1.0467,0.0274,0
-1.1984,0.7006,0.0941,-1.2328,0.3937,0.8382,-0.8103,0.7961,-0.0218,-0.2018,1.5969,1
-0.5635,-0.3149,-1.0279,1.911,0.7132,-0.8823,0.3209,0.0575,0.8124,-0.9705,-2.1167,0
-2.6475,-1.0867,2.1463,-0.5982,-0.3598,0.6706,0.0789,-0.8143,0.3667,-1.6031,-1.4124,1
-0.0598,-1.0809,-0.429,0.6694,0.4313,0.5643,-1.5228,0.4349,1.6147,0.7711,0.1592,0
0.4215,-0.1196,-0.1606,-0.3544,1.2678,-0.2033,-0.0814,-0.7718,-1.7595,-2.4635,-0.0492,1
0.8343,0.0872,-0.3619,-1.0987,1.5421,0.3133,0.0315,-1.524,-0.037,-0.1617,0.3996,0
-0.7699,0.5743,-1.6608,-0.2433,0.3035,0.025,0.3826,0.5984,0.012,1.8453,-0.6766,1
0.4457,0.3741,0.638,0.2027,1.3375,0.9637,-0.4826,0.2859,-1.6294,0.7275,0.7324,0
-1.9271,0.0891,1.366,-0.0302,-1.8791,-0.0577,-0.6111,0.6665,1.1636,-0.6837,-1.7515,1
-0.2854,0.302,-0.2968,-0.9628,-0.2283,-1.325,-0.7121,1.8553,0.4715,1.0099,0.8605,0
-0.2946,0.3899,-1.0402,1.7103,0.6209,0.6366,-0.1775,-0.9539,-0.6788,0.3563,1.232,0
-0.1076,-0.3682,0.6118,-1.1561,-0.5191,0.4791,0.3367,0.187,0.2875,1.5882,0.6241,0
0.1955,-0.1485,-0.0634,1.6228,-2.1558,0.1963,-0.7321,0.6041,1.4488,-0.6007,0.6939,0
-0.1434,-0.1533,-1.432,1.0483,0.6366,0.44,-0.15,0.7737,0.5471,-0.3143,0.684,1
-0.1946,-0.8193,-1.0917,-1.0903,-0.085,-0.4565,-0.0979,-0.4008,-1.0609,1.4198,1.0548,1
0.9733,-0.3924,1.4239,0.2547,0.6156,0.2789,0.9651,0.8279,0.2582,0.1196,0.9407,0
-1.0526,-1.0847,1.5315,-0.0937,0.586,-0.2585,0.3459,-0.2608,-0.6833,0.8633,-0.2665,1
0.1903,-0.4575,-1.4472,-0.2929,2.0393,1.2445,1.1587,0.5095,1.2086,0.6163,-0.028,0
-0.3184,-1.0902,-1.5654,-1.4129,-0.8943,0.0929,-0.8878,-0.909,0.3,2.2799,-0.3523,1
1.0172,0.2176,-0.1464,1.7836,0.6121,-1.0269,2.386,0.6612,0.9289,0.0601,-0.0442,0
0.7039,2.2263,0.8246,0.0228,0.9079,-0.0902,-0.7612,-0.2454,0.4428,-0.1329,-2.0479,0
0.7185,0.2227,-1.462,1.0691,1.1104,-1.2394,-0.7638,1.2931,0.8367,0.2519,0.3111,0
-1.1538,-0.2588,0.0845,0.6945,0.7842,-0.2202,-0.5207,1.0616,-0.3911,1.9291,-1.8366,1
-0.3789,-1.2045,-0.662,-1.2377,0.0309,-0.4117,0.6566,0.1331,-0.4589,-1.2085,-0.9159,1
-0.1286,1.0496,-0.0863,1.1945,0.05,0.5431,-0.4113,0.6028,0.8862,0.4609,0.0278,0
-1.1204,-1.785,-2.7042,-1.526,-1.5492,-0.2206,0.4882,-0.9123,0.0886,-0.9728,-1.8465,1
2.3511,-0.0229,1.0967,1.0137,1.926,-0.2094,0.4875,-0.4145,-0.2019,-1.1799,0.017,0
-1.1806,0.1893,-0.0639,0.3864,-0.4805,-0.0541,0.9721,0.2591,1.2191,0.2426,-0.4797,1
0.8075,-0.1286,3.2428,2.1987,0.2414,1.7411,0.7207,2.0425,-0.1679,0.6059,0.3379,0
-0.5671,-0.4419,0.9079,0.5113,0.2233,-0.555,-0.623,-0.6116,0.6454,1.4998,-0.3155,0
0.3642,0.081,-2.6459,-1.3579,-1.9685,-1.6876,-0.4869,-0.1175,-0.7689,-1.5989,-0.9124,1
-1.434,-0.1757,-0.3054,1.7439,0.9995,1.7534,0.6197,-0.0375,0.9444,-0.6937,-1.4046,0
-1.0214,-0.0335,1.8311,0.3441,-0.1273,0.2811,0.4429,-0.3086,-0.6021,0.8945,0.8187,0
-1.2579,-2.6458,0.4618,-0.2541,-0.3067,-0.6829,0.6985,-1.5894,-0.6821,1.2848,0.1312,1
-0.1081,-1.721,0.3381,-0.6547,0.3048,-2.5447,-1.3044,0.748,-0.3966,0.8816,-0.2648,1
-1.5424,-1.6064,-0.3719,-1.5576,-0.353,-0.2651,-1.9514,-1.0401,-0.4561,-1.0614,0.3036,1
-2.6362,-0.222,0.1376,-1.3968,-0.4636,-1.1067,-1.7615,0.1137,-0.7415,-1.9626,1.0361,1
-0.8943,-0.0516,0.0219,0.1103,1.2523,0.7087,-0.0319,0.2421,0.2082,0.1218,0.2985,0
0.526,1.2818,-0.7715,1.6641,0.6605,-0.5188,0.1714,1.6109,0.3366,1.4248,0.1402,0
0.6941,0.5754,-1.6565,0.7215,0.7196,-0.5197,1.5975,0.3474,-1.3516,0.7338,-1.0785,1
0.066,-0.8839,-0.9689,-1.6338,-0.6358,1.9077,-0.8313,0.4335,-0.9214,-0.921,-0.0117,0
-0.9307,-1.5654,0.0312,-0.7864,0.5094,-0.6417,-0.1471,-1.8675,0.7289,-2.044,0.4305,1
0.0358,0.9224,0.7348,0.0981,2.0436,2.2041,1.1157,-0.1483,0.6055,0.736,0.2885,0
1.8386,1.452,1.7662,-0.8081,-1.7161,1.1429,0.0915,0.4736,-2.3537,0.1689,1.3417,0
-0.0981,-1.1383,-0.8953,-1.1853,-0.9032,0.1277,-1.3835,-0.2847,-0.1875,-0.8298,0.2784,1
-1.5569,-2.2919,1.2457,0.0206,-0.2597,-0.1802,0.7882,0.1311,-0.7427,-0.127,-0.4488,1
-0.1443,-0.3738,-0.8285,-2.0415,-0.1652,-0.6703,-1.3976,-0.9486,0.1296,-1.6441,-0.2279,1
1.4755,-0.3045,1.7031,-1.4232,0.7005,0.2912,0.1723,0.06,1.3334,2.6461,-0.2317,0
-0.935,0.2508,-0.3118,-0.2056,0.5014,-0.8136,-0.4849,-1.6777,0.1346,-1.3754,-0.2014,1
-1.5779,-0.7042,-1.3589,-1.4586,0.0725,0.726,-0.3323,0.4553,0.9723,-0.3129,-0.6272,1
0.0465,-0.6127,-1.9584,0.6855,-1.0849,-0.5507,0.1365,-1.1107,-1.227,-0.529,0.798,1
1.6646,-1.2872,-0.0666,1.6338,-0.5643,0.702,-1.0711,-0.3558,-0.9514,0.8308,-0.1807,0
-1.6144,-2.0241,1.3823,-2.1647,0.4343,2.3935,0.6255,-1.5624,-0.4768,-1.5178,-1.7039,1
0.4165,0.1704,-2.2763,-1.3007,-1.4096,-1.3215,-0.3709,-0.1826,-0.9287,-0.0806,-0.2057,1
-0.4094,1.2423,0.7249,-1.2777,-0.829,0.1906,0.0346,-1.418,0.5778,-1.3057,0.5612,1
-1.1898,-1.338,-0.9508,-0.0304,-0.7126,-0.1764,-2.0288,-0.8748,-0.2183,-1.3865,0.3819,1
-0.2574,0.0299,-0.1119,1.2053,-0.5105,-1.5294,-0.2262,-0.1232,-0.4414,0.8747,-1.4515,1
-1.3831,0.8544,-1.0368,0.2632,-0.7558,-1.5093,-3.1688,0.0125,-1.9269,-0.6024,-0.8202,1
-0.8791,2.0016,-0.2964,1.2174,0.3866,1.628,-1.3158,-0.1854,-1.6866,1.5656,0.9787,0
-0.3631,-0.6496,-0.5458,3.0521,-0.3652,0.3576,0.0835,-0.4467,-1.6652,-0.6286,-1.1043,1
-2.7536,1.3153,1.269,0.6017,0.2291,-0.3334,-1.9717,-0.4044,-0.5611,-1.2461,0.0434,1
1.6209,-0.0215,1.6497,2.532,0.6523,1.347,-1.0687,0.7755,0.1725,0.2843,-1.0645,0
-0.5503,0.6387,1.2969,0.3382,1.2027,-0.0975,-1.3218,-0.3669,-0.3835,0.8242,-0.1124,0
1.8223,-0.1727,-0.1538,-0.8208,-0.8472,-0.1279,0.4479,1.5925,-1.9654,-0.4752,-0.1898,1
-1.2556,-0.6682,0.2277,-1.9744,-0.1291,-0.5543,-0.3247,0.1843,0.2034,-0.6524,0.027,1
0.6491,0.4806,-0.311,-0.6924,-0.5998,-0.3772,-1.1634,1.1814,1.2982,-1.1531,-0.3864,0
1.7786,-0.4332,1.3189,1.353,0.1706,1.7948,1.787,0.7689,-0.5195,-0.4271,3.2266,0
-0.8509,-0.9307,-1.3556,1.1159,-0.9095,-0.6983,-0.8802,-1.7463,0.5826,0.1916,-0.643,1
-1.7004,0.0788,0.974,0.9073,0.4922,0.2581,1.6858,-0.3722,-1.652,1.1879,2.0489,0
0.0259,0.6029,1.7137,1.4426,-0.2486,-1.2572,3.0165,0.9842,-0.6057,-0.4122,-0.3893,0
-0.813,-0.52,-1.138,0.6429,-0.0327,1.1044,-0.9106,0.684,1.2645,-0.2615,-0.7298,0
0.9124,-0.4308,0.4178,-1.0793,-0.8178,-1.5108,-0.2868,0.726,-1.4195,-1.1653,-1.6181,1
0.5167,0.2083,1.5435,1.1818,0.1583,-0.0605,-0.6587,0.1495,-0.217,2.5215,0.2057,0
-1.8445,0.346,-0.5973,-2.135,-2.6088,1.3532,-1.6811,-0.6829,-0.1841,0.8089,-0.7524,1
-0.9772,-1.4264,-1.7619,-0.7743,-0.7215,0.0004,-0.6675,-0.9249,-1.1436,-0.0887,-1.8816,1
-0.1771,-2.2125,-0.0721,-0.3206,-1.1575,-0.9213,-1.7508,0.5409,-0.6831,0.2619,-0.8772,1
-0.9483,-0.786,0.9098,-0.7213,0.4251,-1.2597,0.1252,-1.4091,-0.0996,-0.0029,-0.2412,1
0.9332,1.0218,-1.0455,-0.2539,-0.2827,-1.7401,-0.4235,-0.9023,-1.3206,-1.3804,-0.6117,1
-0.8234,-1.2157,-0.6295,-0.4136,-0.6366,-0.7324,-1.7968,-0.5606,0.656,-1.3738,1.0946,1
-0.0609,2.2801,0.6299,-0.2818,1.6599,2.1541,-0.437,0.2993,1.3271,0.2996,0.4586,0
0.5118,1.2243,-0.3376,2.0998,-0.5668,2.1315,0.7325,1.592,1.4954,0.4672,1.0335,0
-2.6379,0.6135,-0.104,0.422,-0.4316,-1.3683,0.7403,-1.8094,-2.1387,-2.7997,0.7318,1
-0.0784,-1.4526,-1.3857,-0.1951,-1.7999,-1.0065,-0.5212,-2.1593,-1.5035,0.4127,-0.915,1
0.8978,0.5713,-1.4061,2.3256,1.7535,0.2516,-1.363,0.8847,-0.4681,0.4455,0.9324,0
0.5063,1.1545,-0.7814,1.451,3.193,0.5509,0.216,1.8499,0.926,1.6399,0.2131,0
-0.6978,0.0837,-1.6122,0.0712,1.3332,-1.7784,-0.2839,0.9763,-0.5107,-0.9739,-1.8915,0
-1.6053,-0.1868,1.4144,-1.0602,1.097,-1.8623,-1.338,-1.3156,0.2982,-2.0358,-0.3886,1
1.327,-0.7659,0.0059,-0.0168,-0.258,-0.5565,1.0271,0.1231,0.8927,1.0582,-0.723,0
0.7102,-0.0573,-0.1716,-0.1882,1.6775,1.4696,0.2233,0.5441,2.634,2.3315,1.6801,0
1.4488,0.4457,0.7304,1.3486,0.8201,1.9707,0.614,0.8002,2.3653,0.586,1.0443,0
-1.7116,-0.0696,0.1908,-2.6222,0.1919,0.9072,0.9818,0.1168,1.8529,1.8827,2.0265,0
0.3054,0.3262,0.2248,0.4639,-0.217,-0.3735,2.0429,-0.8156,0.7669,1.7944,-0.3904,0
-2.0964,-0.1409,0.8975,0.4194,1.3112,0.0364,1.1818,0.8026,0.2487,0.8459,0.5291,0
0.9811,1.1998,2.1355,0.0311,2.3446,0.0503,1.07,0.8032,-1.2655,1.5933,0.4363,0
-0.4034,-0.5778,-1.9445,-0.4389,0.1476,0.067,-0.8772,-0.2139,-0.6619,-0.6926,0.3557,1
-0.707,0.244,-1.1779,-1.2292,-0.3944,-1.3233,-2.3819,-0.268,-0.6408,-2.4864,0.597,1
-0.8835,1.3907,0.4784,0.7896,0.46,1.0085,-0.8486,1.1813,1.098,0.4133,0.8165,0
0.814,0.5547,0.595,1.3944,0.6724,0.6876,0.5163,1.4584,-1.1169,-0.3238,-0.5977,0
0.02,0.911,1.7644,1.174,1.7446,0.9933,0.362,-0.2242,0.4163,-0.4645,-0.0102,0
-1.6066,-1.5728,-1.0662,-0.4943,-0.8803,-0.9053,-0.2834,-1.0492,-0.7494,0.3183,-0.1895,1
0.2544,0.5456,0.8089,-0.4249,0.7685,0.1293,-0.5063,-0.0261,-0.7719,1.0341,1.6031,0
0.0479,0.1902,-0.9631,0.994,1.6894,0.5665,1.199,-1.2043,-0.0824,0.3452,-0.1792,0
-2.3801,-0.7177,-0.8442,-0.1315,-0.956,-0.5569,-0.6734,-0.2973,-0.2888,-0.0464,0.2877,1
1.1297,0.0312,-0.7818,-1.8975,0.6519,-0.2912,-0.6863,-0.2382,-0.2745,1.4725,-0.5873,1
-1.3398,0.7833,0.5309,2.1765,0.3887,0.0578,-0.3577,-0.6795,-0.3367,-0.9698,-0.0816,1
-1.5386,-1.0825,0.3365,-0.487,-0.4882,-2.3816,1.1713,0.1999,-0.8685,-0.4933,-2.5559,1
0.298,-0.2749,-0.5709,-0.6147,-0.4046,-0.722,1.5203,-0.3417,-0.691,-2.121,-0.2185,1
-0.6402,0.3456,0.4423,0.2343,-0.6178,-1.3296,-1.8345,-0.9362,0.8554,-0.2653,0.1194,1
1.8653,2.0157,0.4056,-0.8349,1.1912,-0.9697,0.4798,1.0098,0.5576,0.5151,-0.2701,0
0.1089,0.5748,-1.0741,0.0742,-1.1959,0.0211,1.6692,-0.1622,-0.5681,-1.3496,-1.8245,1
-0.9198,0.0957,0.0875,-3.9099,-0.7525,-2.2568,-0.8991,0.7665,0.7558,-0.1469,-1.5027,1
0.9004,-0.1124,-0.0018,0.7309,1.147,-0.796,-1.0178,0.9642,0.3809,1.1234,-0.8139,0
0.2527,-1.3032,-0.4061,-0.4496,0.7501,0.4444,-1.7728,0.6438,0.0615,-2.2076,-0.6548,1
1.8374,0.7261,-0.4547,0.0841,-1.7609,0.9582,1.8262,0.3398,1.3247,-0.8068,-0.9593,0
-1.3118,0.4423,-1.1572,-0.4139,-1.1633,-2.3405,-2.0528,-2.3886,-0.6109,-0.6727,-0.6801,1
-0.5056,0.8604,-0.0721,0.7963,1.3924,0.9806,0.7683,-0.887,1.5238,0.4945,-1.2891,0
-0.5307,1.1519,-0.873,-1.2316,-1.4782,-0.9755,0.2322,1.3489,0.3413,0.439,0.507,1
-0.4033,0.4681,0.22,-0.1627,-0.025,1.9687,-0.7624,1.1632,1.0094,0.9911,-0.3812,0
-1.075,-0.2947,-0.8013,-0.318,-0.4264,-0.161,-1.8781,-0.707,-1.0125,-0.2377,-0.4892,1
0.1519,-0.3441,-0.3815,-0.0604,-0.6187,-1.5851,-2.0489,-1.0135,0.8852,-0.2757,-0.1654,1
-0.9591,-1.9274,1.0569,-0.8262,-0.556,-0.7963,-0.8681,-1.5877,-1.2412,-0.2496,-0.5547,1
1.036,-0.0844,-0.9543,2.942,0.1029,-0.5122,1.121,-0.4542,3.6012,0.2441,-1.4238,0
0.5946,0.7818,-0.5161,0.2199,3.0326,0.1503,1.3657,0.2691,-0.8581,0.7197,1.5591,0
1.6295,0.6164,2.3796,0.7262,0.6545,0.1181,1.8623,-0.5981,1.8049,0.4385,2.2926,0
-1.564,-0.7412,2.6981,-1.8841,-1.2663,0.3113,-1.1513,-0.7885,1.3898,0.1615,-0.5988,1
1.5445,1.6325,-0.721,-0.2959,0.2756,1.1137,0.709,-0.0272,0.5519,1.3099,0.0335,0
-0.1662,-0.1557,-0.0386,-2.0116,-0.0766,-2.5246,0.3386,-1.1065,-0.7516,-0.5218,-0.5548,1
1.6589,0.5159,1.0781,-0.1959,-0.384,0.24,-0.6536,-0.2337,0.5734,-0.5747,1.885,0
-2.5119,-1.5079,-2.5048,-0.3534,0.4889,-0.0711,-1.9094,-2.2479,0.4415,-0.6327,-0.5556,1
-1.0781,-1.9214,-1.2506,-1.4994,0.8236,0.0735,-0.8203,-1.6471,-1.7145,-0.9292,-1.1543,1
-0.3277,-2.3288,-0.2774,-0.5287,-0.6107,-0.6737,-1.0013,0.3802,-0.6141,-1.592,0.6241,1
-0.2738,-1.0587,-0.3111,-2.7966,-1.2507,-1.5442,-0.3208,-1.4133,-0.018,0.519,-2.0902,1
1.0464,-0.3596,2.4081,-0.3054,0.7597,1.1413,0.0131,0.8432,0.2599,-0.3467,-0.5327,0
-0.619,1.2063,-0.1225,-0.1613,-0.2228,-3.3072,-1.1608,-0.5244,1.1269,0.7881,-0.1545,1
1.8545,0.4065,0.4483,0.0064,-2.4314,2.037,-1.3125,0.4153,-0.8034,0.0221,2.3215,0
0.555,1.1259,0.5219,0.4787,1.1449,-0.1238,0.8804,0.8224,1.1134,0.5485,1.5602,0
-0.5996,-0.3375,1.6373,2.123,1.8386,1.2248,-0.2402,0.5614,-0.25,0.9794,1.4819,0
0.674,-0.0587,-0.0941,-0.8553,2.0325,1.7622,1.4024,0.6063,1.5552,1.083,-2.187,0
0.8039,0.3771,0.4215,-1.1934,-0.9481,0.8082,1.2703,-0.1272,0.3803,-0.9846,0.8193,0
-2.8482,-3.3294,-0.3098,-0.6399,-0.4761,-0.7595,-0.4681,-1.1642,-1.5038,-1.3351,-0.7182,1
-0.063,0.2605,-1.6839,-1.1313,1.5215,-0.2293,-1.2721,-0.3449,1.2468,0.4369,-1.777,1
-0.1602,1.353,0.7515,1.3702,3.0277,2.2974,1.1334,-0.5117,1.004,0.1369,2.2882,0
-0.3698,1.8482,-1.9409,0.7269,0.3345,1.0842,0.879,-2.261,1.337,0.363,0.7368,0
-2.4572,-1.2106,-0.4706,0.2077,1.3037,-0.7026,-1.7822,-2.1318,-0.523,-0.3651,-0.8896,1
1.8661,-0.7617,0.2995,0.4632,1.0208,1.1804,-0.502,0.7019,-0.9985,-0.1529,0.4275,0
-0.8379,0.9308,0.0254,-1.6248,-1.0224,-1.1673,-1.1444,-0.9207,-0.0958,-0.8955,-1.5445,1
1.7832,-0.6408,0.57,0.0851,-0.9391,-2.0638,0.3986,-0.9174,0.5371,1.0162,-0.6999,1
2.5456,1.8951,-0.5866,-0.3661,-2.1437,0.9568,-0.4493,0.0204,-1.4666,0.7905,0.6115,0
0.6437,-0.3369,-0.5869,-0.6256,0.7874,1.8064,-0.706,1.786,0.1391,0.2051,-0.4969,0
-1.5139,1.5026,-1.0589,-0.7171,-0.9777,-0.2662,-0.7511,0.6364,-1.3538,-0.0912,-1.5643,1
-0.8755,-0.5338,-0.4092,-1.532,1.1171,1.0999,-1.7129,-1.1337,-0.4383,1.5909,1.1334,1
-0.7612,-0.6687,0.6533,-0.16,-0.6483,0.0824,0.8798,-0.4915,1.2253,3.0395,0.1349,0
1.3349,0.2169,-0.5412,0.118,0.1203,0.9347,0.0433,-1.7651,0.1213,0.0732,-1.5815,1
0.4307,0.467,0.1649,0.0234,1.0528,1.2828,-1.2471,1.0969,0.4375,1.2296,-0.4348,0
