@relation 'magic-weka.filters.unsupervised.attribute.Remove-V-R1-2,9,11'

@attribute FLength numeric
@attribute FWidth numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
54.4607,17.2196,0.046,g
18.7096,16.1954,71.004,g
77.2268,11.9623,13.7613,g
34.2309,13.5888,8.344,g
24.8794,13.5528,8.407,g
33.5378,14.085,35.2593,g
95.0301,44.331,1.676,g
41.9723,21.3517,0.094,g
61.3827,15.4866,16.6337,g
41.5662,17.8179,1.314,g
25.7686,20.9172,17.4523,g
24.2392,10.8729,13.001,g
47.3112,16.0674,0.069,g
28.3437,13.9672,11.4725,g
31.6398,17.1392,16.7134,g
26.712,20.8295,44.012,g
29.7703,17.6255,22.139,g
71.8457,21.0573,1.9065,g
26.9679,15.1052,33.8143,g
99.3238,29.1599,1.3072,g
91.8755,64.5654,53.79,g
12.9101,11.3843,14.3513,g
19.1199,12.8143,41.795,g
21.2203,6.5774,18.981,g
67.3071,28.7303,4.0631,g
26.9419,20.1143,3.9876,g
24.1987,12.1882,28.9777,g
21.7361,15.0599,31.4724,g
32.3486,12.9098,20.553,g
21.561,6.7887,10.302,g
24.66,10.9818,6.516,g
42.8019,24.0479,3.034,g
53.1573,27.5492,8.79,g
64.3343,17.4503,4.3085,g
19.9222,12.9838,69.805,g
21.4843,6.96,66.4912,g
22.5561,6.4609,3.9937,g
19.9618,12.9808,58.9308,g
56.0474,19.8364,3.164,g
59.4,21.7998,4.789,g
38.5065,15.7785,2.37,g
94.4083,32.2394,2.3937,g
79.2728,14.843,12.424,g
101.046,25.2519,0.4197,g
19.6449,14.8624,19.405,g
57.4045,31.0873,6.389,g
113.164,35.688,8.8474,g
27.7368,18.6845,52.5269,g
28.4732,6.8137,12.945,g
68.6177,25.6677,0.334,g
59.1921,25.7827,4.605,g
44.7252,24.5245,4.908,g
30.6536,13.2068,12.8858,g
32.9687,16.5013,3.638,g
63.3926,31.8481,8.5577,g
36.6344,17.3591,11.7003,g
25.4825,11.4624,2.5804,g
71.7635,26.8695,11.8032,g
59.2332,24.4358,3.6478,g
18.1344,14.6744,39.134,g
75.0465,22.0343,7.7575,g
23.8255,12.5494,21.788,g
30.3767,18.4949,0.059,g
22.0539,14.3441,3.13,g
36.5105,16.9973,25.1167,g
90.6662,37.7353,2.481,g
39.003,15.8981,11.479,g
20.4556,10.9666,23.821,g
25.5298,12.2168,41.5557,g
35.0935,14.411,7.5143,g
25.2208,0,29.9003,g
27.2212,6.9613,18.7187,g
83.05,30.4017,0.181,g
30.7972,17.3984,0.8828,g
84.9631,27.0242,1.346,g
59.4021,29.7172,11.855,g
156.37,32.9325,15.657,g
22.3633,17.0705,1.9194,g
19.0605,9.8311,2.805,g
24.8408,14.8699,70.606,g
18.423,12.554,15.175,g
26.9787,13.9285,72.624,g
23.3073,17.421,2.7033,g
26.7045,9.9059,7.055,g
50.704,11.6095,3.9822,g
29.8441,16.2333,15.5205,g
18.6569,12.3497,0.3301,g
31.3363,10.0005,10.025,g
35.8368,16.2619,23.853,g
39.018,16.3085,0.783,g
62.707,11.8072,6.0467,g
32.8932,14.7584,10.7955,g
60.9972,16.1369,0.8192,g
32.3086,21.2245,36.13,g
34.7547,15.8012,1.236,g
25.4438,16.3217,17.21,g
60.1777,22.4696,1.877,g
26.9416,9.7191,10.626,g
32.9844,17.0734,2.3056,g
82.6686,15.6,5.8704,g
68.2371,16.9432,4.6306,g
44.8602,14.8309,5.874,g
26.4516,0.0001,81.2738,g
23.4405,12.4016,34.4836,g
86.2691,27.2268,4.8363,g
23.0429,18.0175,0.326,g
64.0879,15.0473,0.27,g
18.0375,15.5268,72.3693,g
27.5346,17.1474,2.5393,g
50.9098,21.7903,7.0487,g
103.705,45.7592,2.4726,g
23.5009,12.6917,21.192,g
26.2856,15.1237,18.8584,g
26.0097,17.3529,34.76,g
13.0035,10.7911,11.7248,g
19.2408,9.313,11.0601,g
33.1854,16.8379,22.632,g
13.2296,10.5832,58.0375,g
33.4212,18.5514,2.584,g
23.7035,14.3651,28.7626,g
21.6967,11.0268,64.3873,g
72.555,20.949,5.411,g
13.0965,10.6153,66.481,g
88.2119,23.793,6.246,g
22.6437,8.678,21.399,g
35.2593,28.7212,29.8043,g
100.61,18.4984,88.2467,g
24.9369,19.1991,83.7468,g
91.1777,24.5063,9.031,g
93.5917,19.2043,7.444,g
28.1683,20.5255,13.937,g
21.5387,11.4535,36.5241,g
91.3563,19.7964,0.9563,g
27.0691,11.0807,15.9689,g
31.7355,15.0095,3.6204,g
19.8334,12.6453,39.5399,g
71.359,11.985,0.986,g
28.448,12.9893,23.302,g
21.8522,12.5133,7.979,g
26.8447,13.7282,8.827,g
44.0786,12.4609,3.9175,g
18.0642,10.4007,71.9141,g
106.554,31.4188,7.116,g
21.8607,9.5189,5.205,g
154.037,17.3139,50.738,g
24.6852,16.8385,7.086,g
34.4997,21.8785,22.8615,g
53.069,17.1498,5.413,g
48.4137,17.6279,0.3636,g
20.9428,12.44,60.023,g
40.4803,15.8483,0.829,g
78.8664,17.3947,3.4423,g
20.8126,6.0469,49.2261,g
23.435,10.8425,57.169,g
37.1179,17.9932,0.8845,g
24.7242,7.6865,24.6644,g
27.4773,21.7036,17.8597,g
35.2351,15.0317,19.418,g
28.9743,17.8475,15.547,g
77.1568,21.9626,0.482,g
61.7465,22.0771,7.795,g
75.4261,33.524,0.8501,g
126.665,50.767,14.227,g
47.4846,23.3882,3.0261,g
30.4443,17.2349,8.849,g
22.0656,10.8881,48.996,g
89.5539,21.234,0.1015,g
35.2684,29.803,56.554,g
22.5061,11.1782,63.099,g
41.3546,19.3979,7.917,g
50.131,17.9673,4.7341,g
62.1284,26.5278,1.086,g
26.6705,14.3241,14.5024,g
46.6994,18.6041,5.0738,g
68.2023,25.7017,0.6463,g
18.1252,15.5685,36.6853,g
32.3436,18.9317,3.7329,g
34.0146,15.2469,15.18,g
18.8823,7.3745,37.739,g
66.9638,27.4333,2.258,g
19.1548,9.8675,38.6221,g
22.2736,10.0467,2.1861,g
36.599,11.0349,11.1458,g
21.5493,13.4295,15.682,g
71.4412,14.6007,21.9358,g
25.5338,22.829,61.2522,g
42.6144,13.8215,17.82,g
65.8446,21.3023,0.152,g
42.7252,14.6429,1.5,g
12.9853,9.3952,30.754,g
36.4186,21.9916,23.42,g
44.8332,10.5008,4.9965,g
70.4188,27.2113,13.734,g
29.6486,17.0975,59.7912,g
56.3758,19.6173,1.039,g
67.5844,14.7835,1.0325,g
68.5377,21.7562,15.494,g
13.2735,10.1863,87.5122,g
54.1887,19.8522,13.905,g
65.2523,28.7681,23.088,g
35.5793,19.1013,12.398,g
22.8366,12.7545,1.9635,g
24.3869,17.5422,22.1766,g
23.5274,12.8155,43.914,g
21.7305,6.5065,79.5842,g
21.2181,6.6886,12.001,g
56.1812,18.8593,7.318,g
88.3491,31.4021,0.8347,g
63.8426,20.616,11.7311,g
26.5871,18.637,1.475,g
23.9026,17.8605,63.4582,g
21.9693,10.1512,5.762,g
17.2538,10.5402,2.559,g
38.2386,15.0661,1.639,g
103.371,26.0372,6.884,g
21.5257,15.8974,6.6877,g
49.6538,21.7384,7.9929,g
52.1302,21.3653,1.8987,g
87.0224,25.4305,5.4913,g
27.3249,18.6382,37.835,g
69.6265,23.0888,8.256,g
35.6033,12.9944,0.98,g
41.4346,11.6508,8.356,g
17.3473,10.9895,77.3274,g
18.9505,12.913,6.2819,g
35.0345,22.609,10.7911,g
50.3222,20.8316,1.8611,g
24.2724,14.5245,13.207,g
28.9503,21.2395,35.85,g
24.361,8.5251,27.0267,g
35.0029,13.3978,26.464,g
70.8438,23.4765,1.6041,g
33.0473,18.5401,9.5992,g
84.9243,31.0807,2.532,g
40.0416,16.063,4.871,g
46.1458,21.7687,7.915,g
25.5407,14.0079,25.6547,g
38.3425,22.701,9.9482,g
80.1873,27.8542,0.9381,g
128.256,46.3484,3.208,g
65.8344,24.3085,7.6011,g
71.9121,12.378,1.6899,g
29.2827,15.0088,3.7162,g
26.7054,17.8239,29.945,g
38.9533,13.99,3.316,g
42.2087,17.1098,50.521,g
93.3058,37.8474,1.7696,g
55.5478,18.9378,5.806,g
27.3537,20.329,1.824,g
35.8767,20.4244,3.348,g
31.8437,21.3649,5.475,g
38.5118,25.0634,3.7331,g
87.478,25.3397,1.993,g
82.1301,39.7998,0.4454,g
21.2081,15.4439,0.0354,g
19.7239,11.9991,60.3974,g
31.6027,16.7217,2.102,g
32.705,8.2409,5.2825,g
47.9344,26.9059,25.8692,g
24.5973,15.246,27.6555,g
96.7066,32.0713,0.849,g
115.211,70.2186,12.6281,g
41.7981,19.6858,3.627,g
23.2142,18.087,47.2791,g
42.4156,25.0592,24.038,g
31.3716,16.5288,4.2561,g
46.7418,20.156,14.283,g
26.0981,19.0882,9.518,g
43.3462,19.7439,2.039,g
36.5643,16.2328,6.074,g
109.713,27.9993,2.929,g
58.0899,14.4724,12.6816,g
24.7,10.3209,8.3766,g
47.1228,13.6892,13.464,g
34.9693,18.383,17.804,g
47.7033,16.7121,2.9976,g
21.4416,14.6663,9.9314,g
34.2036,20.5097,4.072,g
22.0999,13.2785,17.6539,g
83.9924,35.5829,2.012,g
54.0825,28.0936,13.3384,g
147.899,28.1824,11.8712,g
24.9624,12.6705,8.131,g
52.4878,15.4352,26.0436,g
41.8946,30.85,33.757,g
21.8918,6.6859,1.5218,g
32.6126,15.8183,2.6807,g
91.3656,37.4008,1.304,g
20.2655,15.6989,79.7296,g
117.879,18.6235,3.408,g
112.373,34.0878,4.9835,g
13.2669,10.3993,26.089,g
61.3543,16.2208,6.0857,g
38.3229,31.2785,7.47,g
32.0237,12.6492,20.2901,g
17.8425,16.6565,41.436,g
38.0433,25.083,0.4688,g
85.6279,34.8662,1.92,g
82.5891,16.4813,2.533,g
41.8804,17.7293,6.862,g
72.3741,21.5584,2.071,g
31.1816,19.884,35.4229,g
20.0714,15.7187,64.773,g
98.5903,23.9551,0.1561,g
17.2906,11.1882,57.878,g
75.3265,25.881,0.2422,g
47.7599,11.7024,19.6618,g
77.7891,22.0943,5.253,g
33.9347,10.8862,0.334,g
55.7065,18.7898,5.801,g
30.5237,17.6603,55.3074,g
85.6095,32.714,6.809,g
20.9196,12.3885,19.31,g
19.186,15.6962,43.216,g
105.761,37.9127,3.634,g
31.0627,16.2038,15.9615,g
42.0561,10.2,8.8998,g
42.791,19.7569,9.021,g
75.6786,31.6318,0.455,g
58.8727,25.4116,53.831,g
84.0658,21.2136,4.8249,g
36.651,15.5952,10.943,g
13.2042,10.6386,20.371,g
67.2332,22.0694,7.8252,g
48.2773,35.2634,52.7165,g
105.104,29.0942,0.3837,g
22.7935,6.3037,67.106,g
23.6246,10.9195,19.774,g
38.436,21.8075,11.0947,g
26.3082,11.9455,7.3704,g
91.757,38.4914,27.0741,g
24.4466,17.6349,1.8427,g
43.6809,38.9547,8.1224,g
33.997,15.7447,3.413,g
24.4408,16.6034,88.1698,g
41.095,16.6648,23.618,g
34.0124,16.8725,3.491,g
108.424,94.327,28.311,g
23.1352,9.8703,49.932,g
26.4554,16.9124,88.1553,g
45.8678,15.2427,5.8093,g
63.7733,27.8348,0.9347,g
94.6984,18.5091,5.866,g
81.8524,27.0644,2.8559,g
35.0228,19.4652,0.7701,g
27.8535,14.1388,5.97,g
36.9368,24.6979,2.4152,g
19.5992,9.4707,46.534,g
85.8898,31.0498,0.899,g
85.8538,16.1019,15.77,g
84.6878,25.0205,2.877,g
21.3666,14.27,74.383,g
33.1404,16.3341,22.533,g
36.3065,12.1659,5.471,g
22.5805,16.4329,3.667,g
80.2907,26.6736,4.036,g
28.4428,18.6504,36.2739,g
31.0918,19.8015,7.3779,g
77.1905,26.8979,2.621,g
26.0686,17.069,55.5722,g
56.5279,27.5027,6.718,g
20.6615,12.8963,63.4783,g
18.3155,7.4868,2.559,g
32.058,11.6185,2.625,g
76.5934,21.6881,19.152,g
35.4345,7.1801,24.1245,g
32.5139,15.4471,7.5607,g
31.1839,17.9911,8.1352,g
42.302,18.6014,20.828,g
21.4029,14.6598,87.5655,g
50.3748,18.2968,0.9822,g
83.3786,29.4517,3.915,g
92.905,30.0241,6.665,g
29.2617,12.7089,6.879,g
129.428,9.7503,1.004,g
84.9403,33.2071,4.5847,g
67.7475,22.0689,2.3478,g
57.0634,19.1651,4.181,g
41.128,15.0705,2.042,g
26.8595,20.5946,3.9848,g
160.068,87.0446,10.2033,h
19.7907,19.353,80.0427,h
45.5625,17.5357,54.251,h
17.763,7.0232,67.345,h
74.3027,25.0515,53.4656,h
205.9707,61.8022,21.546,h
27.9888,7.5279,46.9345,h
51.2637,11.81,77.258,h
18.9361,6.9726,15.4364,h
17.4338,14.7142,89.8463,h
69.254,34.3016,24.9091,h
45.214,6.4831,0.4413,h
25.1112,0,16.042,h
19.616,9.3591,19.615,h
33.6546,11.8162,82.1892,h
90.9389,24.6202,10.8246,h
16.3698,14.0799,12.2003,h
189.796,83.5381,59.654,h
14.3633,6.543,29.3263,h
51.9101,14.7672,19.4429,h
22.3368,12.6216,67.246,h
77.2151,38.289,64.7142,h
65.7255,36.2847,77.0245,h
261.9504,27.9167,27.8128,h
24.3469,13.803,33.2851,h
52.8873,21.6376,88.7428,h
136.6523,43.771,8.6226,h
163.9821,43.4406,60.3097,h
93.7639,48.9676,2.8296,h
55.9614,15.7893,17.8245,h
50.7195,12.1569,14.33,h
65.9726,40.4145,18.0434,h
27.8319,9.9979,33.7903,h
35.1073,11.3716,73.454,h
19.4632,10.5655,64.519,h
19.1139,17.1325,55.44,h
41.8052,39.6102,9.5109,h
45.4425,26.1756,42.1325,h
13.4664,10.1341,24.21,h
128.229,46.1107,80.2086,h
101.2651,50.5664,30.3729,h
28.3152,21.0867,80.8764,h
79.8642,25.34,11.9112,h
32.6306,18.9446,18.4858,h
63.83,11.5842,75.0032,h
47.5259,13.2385,45.1887,h
180.1015,135.4331,58.4545,h
30.1546,12.2569,55.521,h
92.4333,28.7214,22.5175,h
25.7509,9.6259,34.8822,h
250.088,45.9908,82.2326,h
19.7564,12.0209,62.2473,h
24.0118,15.2278,29.8353,h
64.5254,46.8133,26.525,h
51.4775,9.3649,85.393,h
19.1043,16.087,44.9398,h
23.2694,3.1184,63.4187,h
20.3377,16.3027,8.9192,h
29.1819,8.9596,65.0487,h
34.3176,17.1682,8.107,h
30.3643,15.9579,38.8507,h
131.0715,60.9879,84.4635,h
141.3718,31.7502,13.8145,h
124.8407,84.5275,44.333,h
64.632,36.9102,39.656,h
16.8537,7.3805,24.289,h
36.1823,18.2914,73.5459,h
25.5677,13.9963,5.282,h
91.6025,13.9875,43.096,h
133.405,56.024,62.358,h
30.5792,9.5366,61.9837,h
22.1439,8.3309,63.885,h
46.9654,11.1482,26.0156,h
19.3677,16.6452,41.666,h
31.4245,15.3624,33.559,h
37.4691,11.084,2.0718,h
103.22,80.4596,22.0015,h
20.5716,12.8988,7.464,h
21.8255,10.5479,24.6014,h
55.0298,35.1849,22.8884,h
26.0822,10.7729,79.51,h
28.6554,11.0856,51.315,h
107.2769,56.6684,48.5291,h
163.3054,33.1814,71.9265,h
99.1099,39.7409,42.8955,h
49.7,12.3963,47.2621,h
66.1075,11.957,47.6322,h
21.5661,16.1045,38.2136,h
23.8492,16.5219,13.849,h
137.3589,28.7153,85.8318,h
118.6522,26.0549,60.3731,h
197.071,21.6431,62.429,h
154.732,42.9253,85.3675,h
30.5474,13.0754,34.0047,h
217.6719,44.2192,59.4832,h
109.6728,25.169,1.2185,h
33.2405,1.6143,80.2955,h
34.9849,17.9934,80.9486,h
44.5904,18.1772,45.5517,h
74.5077,40.5641,57.0629,h
28.6457,7.3906,1.9798,h
78.7576,25.4387,28.5707,h
100.717,32.1655,9.6768,h
227.071,68.9698,75.756,h
241.876,170.862,8.9743,h
35.5737,19.334,40.4613,h
103.071,30.1342,20.3454,h
41.6677,11.2586,38.31,h
31.6552,10.7467,63.789,h
29.0869,9.128,16.3577,h
13.0287,10.9544,64.87,h
22.0987,5.7126,7.7667,h
17.7533,10.1141,31.0868,h
21.3338,10.0117,23.493,h
136.3197,30.3326,24.2187,h
30.5856,12.5488,11.6998,h
40.3125,10.746,50.348,h
78.6022,16.852,43.552,h
158.312,46.8503,2.9828,h
22.5749,21.3632,6.9432,h
64.7936,20.0296,25.823,h
25.7162,16.9298,70.9837,h
48.9435,16.1799,27.591,h
35.6137,19.4724,83.468,h
17.9229,9.1936,75.3281,h
27.4814,23.5628,81.4517,h
21.7969,15.7169,69.3228,h
25.5745,7.0241,32.4792,h
13.1446,10.0064,7.9436,h
10.6118,10.0548,44.4008,h
35.9416,33.2024,2.001,h
126.242,99.4705,60.931,h
99.5309,33.654,32.325,h
134.4043,41.884,26.502,h
90.5962,31.939,14.916,h
135.4783,16.6427,75.6578,h
29.5854,10.6494,73.7976,h
29.1262,0,70.884,h
27.5014,13.9081,72.1624,h
76.7257,19.7924,43.8784,h
204.052,93.1411,45.678,h
174.8438,86.838,44.9263,h
60.5877,13.0235,0.6164,h
48.2208,20.5177,15.6936,h
120.4056,71.2754,68.661,h
71.5814,37.0807,13.14,h
52.0233,29.4855,2.1899,h
20.4262,8.99,61.917,h
89.3079,17.0889,85.8821,h
106.7713,29.1894,29.5828,h
30.2961,11.6071,23.3886,h
21.308,11.5462,25.5049,h
22.7146,16.1697,15.825,h
61.6736,35.0896,17.1635,h
26.9141,5.1737,35.5914,h
242.833,44.1927,65.3292,h
55.2393,3.4692,48.7783,h
41.0804,34.2924,67.089,h
50.4253,21.0031,83.9235,h
73.6884,20.7426,36.7293,h
31.6546,6.3376,17.0579,h
21.3806,5.7394,57.1519,h
37.868,16.1413,47.3369,h
15.1434,11.7337,49.8144,h
41.8549,11.2544,54.8484,h
43.8935,11.7387,78.4634,h
51.4762,42.8406,11.0336,h
221.643,92.1734,50.421,h
22.1297,0,51.791,h
20.4922,16.7137,20.185,h
184.7689,63.0994,68.6399,h
21.2218,11.575,71.033,h
122.7872,24.0643,48.9955,h
22.0774,9.6995,20.4406,h
110.4607,15.7436,66.8088,h
21.9625,1.7216,24.6146,h
201.6499,81.4976,75.1975,h
16.6915,11.95,39.6093,h
66.3584,25.0608,49.891,h
23.963,13.2284,46.8327,h
93.5335,23.9203,3.4326,h
17.9679,10.2856,28.8787,h
101.8251,81.8365,34.8074,h
15.1409,7.59,28.71,h
37.3547,26.4566,65.022,h
104.1424,63.3865,81.5241,h
34.6454,8.0247,34.4267,h
85.4305,36.9492,7.7104,h
85.54,37.1281,70.2363,h
23.4271,14.9777,32.0426,h
74.4358,18.5317,17.3395,h
51.0001,16.9364,69.74,h
82.5169,39.4253,12.1667,h
115.117,21.2907,71.01,h
38.1929,13.3817,15.674,h
159.1728,50.0401,10.1284,h
38.9643,9.5737,62.484,h
128.5801,23.1532,75.5197,h
52.5325,9.7058,35.3583,h
12.8425,9.585,0.7048,h
62.6759,21.0229,41.7178,h
77.6496,37.4441,3.744,h
152.899,65.6971,76.2965,h
17.5999,11.6015,55.3738,h
104.5322,61.6632,17.696,h
29.1553,20.7816,56.541,h
108.8548,22.8127,61.0441,h
110.867,40.7858,21.8577,h
217.837,39.323,42.682,h
19.7752,11.7143,74.0078,h
16.0175,11.621,81.0796,h
30.412,20.9661,74.3825,h
57.8733,33.3488,6.4404,h
89.3503,32.601,77.8166,h
53.9402,15.3367,11.6288,h
36.5332,8.5835,68.1042,h
19.3013,12.7265,79.7947,h
50.2174,24.4917,21.809,h
16.0903,10.46,15.3926,h
22.4461,1.7177,18.4254,h
24.0108,17.2422,67.1405,h
116.667,59.1005,65.138,h
258.9368,65.6344,48.3402,h
81.7713,16.212,46.672,h
18.5924,6.937,83.5983,h
15.7131,11.8564,46.4705,h
36.9795,17.267,83.8026,h
21.7894,11.7212,27.4297,h
75.5288,27.5869,81.0645,h
47.7458,30.0108,14.8993,h
36.7909,7.903,20.6809,h
80.5522,59.7657,21.3447,h
100.749,21.2687,70.394,h
34.2579,19.7557,73.6632,h
41.1283,6.247,26.5913,h
34.0689,7.3637,87.1904,h
25.4707,17.1778,1.7633,h
21.8505,21.3027,23.486,h
34.691,10.8773,51.336,h
26.9058,15.8311,61.2278,h
16.9011,10.5483,73.5542,h
71.5387,14.1801,16.7554,h
125.282,86.8506,88.4434,h
193.626,65.3719,21.347,h
38.9993,9.7815,49.7465,h
24.615,18.3923,16.7914,h
103.3298,78.7427,85.9291,h
119.9548,68.0008,43.5955,h
210.2886,58.4039,70.43,h
39.0068,11.0921,47.2775,h
27.0029,10.3272,22.68,h
185.451,60.9507,20.877,h
119.0819,22.7248,42.2964,h
45.5915,10.4855,23.2142,h
20.9745,10.2545,50.79,h
63.4772,16.2974,68.3542,h
20.4074,8.6738,36.908,h
48.3457,9.8713,46.4487,h
21.4121,10.1034,16.3763,h
22.7165,14.2438,10.8162,h
28.251,9.1968,67.6187,h
16.6936,11.8347,24.712,h
75.6427,28.926,17.19,h
20.9468,17.7919,65.7603,h
17.1992,10.3194,76.035,h
96.4796,57.592,1.0932,h
40.6748,29.6305,59.0341,h
90.7088,11.0098,19.578,h
39.2934,10.5426,23.685,h
84.034,68.6366,9.0247,h
161.2013,28.2814,16.9139,h
34.7762,8.0369,21.3621,h
13.8209,12.0625,9.7573,h
26.9593,10.0699,81.338,h
35.7498,19.0402,78.4116,h
95.3928,16.4206,24.8474,h
49.0702,11.078,40.215,h
157.9876,82.8141,27.9254,h
29.236,14.5626,86.7802,h
13.1139,10.1463,9.4104,h
24.7271,14.5628,79.5231,h
36.544,23.6759,44.8927,h
60.4279,15.5356,19.428,h
180.377,59.9526,70.84,h
67.0326,20.1726,23.76,h
83.993,9.6924,15.2822,h
25.7967,9.4117,44.734,h
20.1268,7.1811,83.1571,h
19.4502,9.1554,36.3441,h
25.3165,5.7908,41.1638,h
230.6769,94.1347,89.7222,h
22.8785,13.2144,6.8098,h
20.7052,8.1838,49.3078,h
206.403,59.0292,2.8755,h
172.0988,35.0267,26.2204,h
19.1321,9.5801,13.107,h
18.317,12.618,48.4839,h
18.6832,10.2709,66.9307,h
20.2877,16.9833,12.8744,h
38.6653,19.3423,47.4316,h
18.5731,16.2365,50.9791,h
129.525,21.2913,82.4796,h
41.6954,21.7415,35.786,h
12.8668,11.4326,85.1354,h
26.6759,8.0837,4.3881,h
139.377,30.1364,9.227,h
65.8189,31.5093,7.5572,h
28.1579,9.3602,47.948,h
203.8345,95.9107,2.7197,h
41.5423,17.4376,64.8607,h
23.9171,18.1469,49.1736,h
24.1205,10.5165,81.1395,h
94.121,17.1116,3.8489,h
15.6403,8.525,62.7557,h
37.9771,9.2443,89.3084,h
70.9368,64.3401,20.611,h
31.7953,23.8428,44.5254,h
19.9091,8.456,68.1039,h
70.1997,48.4268,68.2026,h
28.9415,15.1615,64.7773,h
132.794,56.7609,68.8075,h
75.4146,21.7781,68.5352,h
33.0859,17.6588,44.9363,h
16.716,12.2787,66.6151,h
87.2762,13.4472,42.7081,h
87.1898,44.136,30.9266,h
31.502,13.576,88.3349,h
170.825,43.6618,73.868,h
110.1665,84.6968,18.3655,h
60.6589,24.007,68.547,h
31.1873,14.4675,89.3476,h
24.3764,14.584,5.6969,h
52.3679,33.5311,62.904,h
173.256,78.768,79.259,h
160.7818,62.4406,85.1638,h
24.3394,12.7452,51.276,h
41.9225,21.375,68.2604,h
12.9646,11.1786,78.703,h
28.6395,15.4116,29.9112,h
24.9635,10.7398,65.7356,h
12.821,11.5175,8.593,h
15.0509,12.2064,62.1054,h
245.8117,75.5443,56.911,h
40.4257,29.6162,58.424,h
150.9752,21.2791,15.107,h
184.9312,98.5127,77.3193,h
81.1926,34.7307,23.6908,h
50.7449,8.8637,17.4344,h
101.42,18.7524,71.0938,h
66.6985,15.4241,63.9193,h
16.338,10.774,6.4471,h
29.3302,12.9857,72.755,h
18.7803,7.2908,40.3701,h
32.2872,15.644,74.4547,h
262.0263,131.227,62.2396,h
77.6685,17.3999,81.6697,h
43.1087,32.15,19.4398,h
33.7199,10.0718,57.7589,h
30.1788,10.6125,80.6957,h
23.0384,14.3798,61.9346,h
187.9041,84.4021,8.5801,h
63.1221,35.8997,56.3522,h
50.7417,8.2783,50.0771,h
65.9633,32.5027,39.104,h
26.9187,17.3692,73.6034,h
37.5469,11.4984,18.6822,h
15.5815,12.8089,51.4362,h
83.8563,54.2687,33.9184,h
38.1901,10.8641,28.1573,h
55.0515,21.6212,77.2908,h
29.7336,18.8612,86.288,h
77.9491,23.4312,52.036,h
150.5725,64.9177,39.0647,h
103.0086,30.7006,13.9507,h
28.7504,16.2608,42.3618,h
24.0895,10.6254,89.2151,h
187.8498,70.6816,48.6958,h
37.9196,11.3547,78.8367,h
23.6883,6.043,82.5746,h
125.479,35.7873,19.7675,h
37.5017,10.2368,56.3273,h
83.6193,39.1214,41.6742,h
32.7703,18.5238,42.442,h
42.2919,12.2386,24.6072,h
25.9342,16.1378,43.2059,h
178.511,24.4967,57.0768,h
114.765,21.2017,42.8298,h
22.1815,7.3637,82.0983,h
21.359,12.2899,69.8415,h
23.3913,11.2116,79.8372,h
22.7563,5.5127,60.5154,h
57.0409,24.7225,6.0385,h
25.9126,10.5144,42.753,h
148.703,22.2667,73.7185,h
106.05,23.3158,21.0535,h
17.3883,10.6291,89.0125,h
22.0438,9.4673,82.205,h
97.9934,40.8371,74.9474,h
177.182,73.0625,2.116,h
268.384,28.4885,1.607,h
27.7821,21.1262,67.1879,h
41.8527,24.3115,60.0972,h
24.7267,12.5686,45.1546,h
27.4623,14.5438,14.4566,h
49.1417,17.6202,12.719,h
15.9255,8.3817,58.3505,h
20.9074,7.1656,45.8552,h
68.9546,27.5912,7.918,h
21.0502,7.5678,51.3267,h
20.663,10.0563,42.481,h
13.5577,11.5007,86.9198,h
39.0742,13.3756,76.9572,h
19.9302,5.2495,54.6922,h
23.7546,10.8836,49.59,h
61.5993,11.4756,88.0191,h
136.1294,33.9589,4.2428,h
144.486,25.963,54.7402,h
172.39,27.8293,55.8469,h
138.388,44.5241,45.048,h
39.0077,14.1279,76.406,h
152.485,52.4004,80.8293,h
69.4073,19.7331,77.0349,h
25.1115,18.7326,47.117,h
101.306,14.86,29.119,h
59.5231,26.618,34.5736,h
21.3504,6.9763,13.8727,h
32.5272,7.8167,19.3327,h
20.3139,15.8683,5.39,h
81.5522,17.7917,55.654,h
236.715,92.616,25.7824,h
22.8645,10.6916,75.856,h
23.0275,19.4128,74.475,h
17.3517,16.876,32.4333,h
43.2643,15.9915,11.33,h
128.9307,79.0323,12.6302,h
22.0457,17.5449,22.7692,h
27.2005,10.0394,67.0881,h
11.145,10.3286,51.9644,h
86.0363,51.4365,43.822,h
22.976,11.1673,16.2339,h
60.2085,12.6926,40.222,h
42.4352,17.724,32.1443,h
141.419,39.2883,37.356,h
131.0877,36.8068,60.4176,h
107.1313,44.7646,55.4419,h
87.5647,15.4644,55.712,h
60.4391,49.7525,87.5028,h
19.8927,0,68.347,h
167.0905,60.6303,6.9414,h
56.994,22.3083,82.408,h
239.4684,63.4614,83.7129,h
70.6515,33.5451,63.378,h
31.679,10.2589,64.5405,h
94.2528,26.9852,49.8155,h
68.1826,45.9107,32.3596,h
29.9041,19.5678,85.4343,h
14.9725,11.0461,4.1304,h
29.6828,11.2671,57.6886,h
19.2745,8.455,35.4363,h
25.5468,9.4973,63.086,h
12.8278,10.2419,15.5735,h
46.3735,22.7618,65.4746,h
65.1077,43.8024,31.6131,h
135.8522,57.0071,71.376,h
57.9092,15.1095,38.2102,h
69.6056,11.1889,46.897,h
29.3883,17.5114,48.5459,h
71.6059,23.5821,50.857,h
195.084,84.4386,33.768,h
27.8755,9.2383,10.9159,h
39.5436,19.3693,51.391,h
83.0709,10.6598,82.4601,h
