@relation 'magic-weka.filters.unsupervised.attribute.Remove-V-R1,3-4,9,11'

@attribute FLength numeric
@attribute FSize numeric
@attribute FConc numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
28.7894,2.6101,0.3877,15.6309,g
16.2145,2.2504,0.6067,26.52,g
27.7865,2.6609,0.4454,25.282,g
35.5396,2.433,0.4096,0.9529,g
13.2431,2.1717,0.7811,10.6605,g
85.1522,2.4586,0.4522,3.625,g
32.5268,2.4306,0.3451,16.728,g
21.6754,2.4393,0.4473,32.744,g
23.7596,2.4166,0.4138,52.4475,g
17.0613,2.2041,0.5687,40.8521,g
18.7091,2.1931,0.5192,0.091,g
34.9604,2.5508,0.3516,0.921,g
69.1127,2.8921,0.291,1.875,g
28.043,2.6924,0.4223,2.826,g
31.9252,2.7114,0.3032,46.586,g
87.7942,3.8598,0.1424,1.778,g
81.3992,3.042,0.2469,4.772,g
90.4744,3.7861,0.1859,2.281,g
16.1801,2.3032,0.6119,11.282,g
23.8449,2.4183,0.4771,45.306,g
26.9151,2.7513,0.2872,17.608,g
93.6713,4.1058,0.1027,2.0651,g
80.7951,3.4218,0.2351,4.874,g
28.1534,2.6739,0.4492,31.6513,g
101.216,3.3925,0.1823,0.561,g
23.7276,2.4082,0.4141,85.4134,g
57.2369,3.2156,0.2581,1.776,g
21.1957,2.1319,0.7749,29.6802,g
68.9782,3.1508,0.1548,10.051,g
21.543,2.754,0.4863,13.874,g
40.3867,2.6998,0.2894,5.954,g
47.7801,3.297,0.1812,4.42,g
84.8605,3.0002,0.2439,6.252,g
20.3254,2.3811,0.474,4.829,g
17.3998,2.415,0.55,33.5627,g
26.8246,2.7723,0.397,3.717,g
27.2103,2.6075,0.4568,10.039,g
107.903,3.0122,0.281,0.101,g
29.6979,2.3284,0.6338,9.01,g
55.9102,3.0226,0.2174,10.581,g
20.0891,2.0626,0.7446,78.3243,g
34.2809,2.8678,0.3349,0.2299,g
12.7256,2.0354,0.7189,58.2737,g
113.098,3.407,0.1763,2.787,g
79.051,3.7622,0.2268,2.3684,g
85.8371,2.8525,0.2669,2.144,g
16.0023,2.301,0.62,82.0949,g
76.2691,3.3471,0.1093,4.1242,g
94.2048,2.9297,0.468,2.8858,g
22.1065,2.3454,0.4786,4.692,g
102.502,4.1093,0.0975,2.84,g
12.8539,2.1717,0.734,81.2444,g
18.5772,2.2095,0.5926,76.5709,g
12.496,2.0846,0.6914,71.8226,g
39.8119,2.8024,0.3357,21.457,g
12.9774,2.1945,0.7476,68.4457,g
39.7201,2.9222,0.2883,10.505,g
18.8943,2.3757,0.56,2.707,g
93.7755,2.9863,0.3333,3.097,g
40.7301,2.5079,0.3106,27.3684,g
78.7228,3.1596,0.2763,1.585,g
69.6641,2.8845,0.4018,1.252,g
87.5136,2.4928,0.5145,1.683,g
12.8875,2.0512,0.7378,70.059,g
33.1009,2.382,0.4108,0.9654,g
42.0555,3.1033,0.227,0.091,g
27.6647,2.5024,0.4245,2.315,g
35.2056,2.9167,0.2907,10.463,g
30.1416,2.3811,0.5031,4.945,g
52.4187,2.9146,0.3201,6.271,g
73.334,3.0904,0.1811,8.8123,g
25.326,2.6862,0.4573,7.1654,g
60.9957,3.037,0.2149,7.308,g
12.9066,2.2188,0.7372,27.399,g
22.8715,2.238,0.5723,50.757,g
20.0619,2.4764,0.4508,54.584,g
43.3974,2.9261,0.3023,6.797,g
20.003,2.2799,0.7139,35.9796,g
39.168,2.6469,0.3269,27.4221,g
14.1318,2.3979,0.704,13.127,g
18.3943,2.2529,0.5419,26.545,g
37.716,2.8567,0.3658,21.8653,g
12.4763,2.1889,0.6861,45.626,g
90.4316,3.4254,0.1881,5.117,g
80.9416,3.5336,0.1706,0.0974,g
20.3372,2.29,0.5795,38.681,g
35.8676,2.9157,0.2635,4.5394,g
19.8075,2.6299,0.3962,27.7967,g
31.9741,2.9263,0.4254,7.192,g
13.7355,2.5198,0.716,38.4018,g
23.7726,2.5769,0.4053,47.735,g
38.0849,2.4265,0.4419,16.309,g
13.1215,2.2317,0.7801,71.8363,g
33.954,2.6395,0.3119,1.9921,g
47.4802,2.9928,0.2806,7.2636,g
22.3788,2.2833,0.6146,10.7186,g
38.7068,3.1494,0.2715,11.295,g
57.2016,3.6338,0.139,5.4811,g
30.2259,2.7756,0.3353,24.878,g
12.8863,2.2492,0.738,61.346,g
20.121,2.2945,0.5685,37.6063,g
83.5165,3.4322,0.1213,5.473,g
86.0772,3.0314,0.2986,6.8267,g
67.8422,3.7223,0.1435,21.905,g
60.2584,2.5581,0.4786,7.944,g
25.7545,2.3032,0.6617,7.3793,g
24.9536,2.4014,0.4246,11.7131,g
50.2054,2.8225,0.3341,16.239,g
21.3644,2.1123,0.7104,22.934,g
101.165,3.3387,0.2224,1.0165,g
19.7129,2.3464,0.6081,26.3583,g
19.2975,2.2405,0.5517,26.997,g
25.0832,2.5172,0.4833,41.3992,g
18.3682,2.2095,0.5556,63.084,g
20.8963,2.3766,0.6218,50.047,g
55.4637,2.6309,0.3275,10.662,g
27.9623,2.4654,0.4795,16.7287,g
90.2585,3.385,0.2769,1.981,g
19.83,2.2541,0.7521,13.794,g
20.7502,2.3064,0.479,74.477,g
22.2067,2.3464,0.545,31.234,g
19.9388,2.485,0.4615,75.848,g
60.2779,2.8901,0.2151,25.9201,g
38.8799,3.0573,0.2025,0.704,g
45.9104,2.8485,0.2481,7.206,g
73.1977,3.6917,0.1548,3.608,g
21.5261,2.5447,0.622,16.6298,g
63.3996,3.3913,0.1336,2.0648,g
112.948,3.2619,0.1335,0.938,g
40.8309,3.0154,0.251,0.573,g
16.4309,2.3345,0.6204,6.8181,g
30.0408,2.6698,0.4428,9.1325,g
13.2479,2.3334,0.7842,57.4463,g
23.8302,2.2504,0.6067,20.9266,g
31.7945,2.356,0.3656,5.629,g
56.5222,2.9661,0.2411,3.306,g
19.6295,2.3711,0.617,11.997,g
34.1813,2.7821,0.3518,4.2283,g
81.8663,3.0037,0.2062,4.4916,g
83.1801,4.0186,0.1093,1.051,g
28.209,2.7235,0.3951,24.821,g
45.3992,2.9513,0.2282,2.1063,g
24.7397,2.5112,0.416,25.4671,g
23.0256,2.4857,0.5131,17.3342,g
36.6969,2.7582,0.2757,4.74,g
19.1636,2.3711,0.6851,24.6194,g
30.9768,2.6972,0.4458,10.829,g
37.8481,2.7312,0.3083,3.1288,g
24.908,2.4639,0.3814,0.8302,g
84.4865,3.6857,0.2056,7.9479,g
19.6808,2.301,0.61,12.9151,g
81.382,3.786,0.1688,2.9274,g
96.8654,4.1929,0.0759,0.6288,g
36.8728,3.4899,0.1958,22.961,g
27.0561,2.616,0.4794,14.852,g
39.745,2.7255,0.3443,23.2283,g
69.1062,3.0156,0.1495,9.783,g
22.5255,2.5855,0.387,39.3295,g
71.5718,3.141,0.1843,4.6137,g
35.8791,2.7716,0.3198,10.257,g
115.325,3.3983,0.1467,4.588,g
65.8187,3.2692,0.2185,3.2964,g
31.8879,2.6091,0.31,31.3209,g
103.301,3.4281,0.1552,2.053,g
87.6315,2.837,0.2911,2.4188,g
19.2987,2.0774,0.7364,2.182,g
39.4806,2.9687,0.2773,10.02,g
36.7657,2.7875,0.3344,1.892,g
30.5904,2.7063,0.3441,15.8836,g
21.6479,2.1477,0.7117,1.7721,g
18.5143,2.3253,0.5248,86.0763,g
48.9883,2.8306,0.2511,8.287,g
37.2594,2.6902,0.4286,15.1361,g
33.9614,2.6785,0.3291,2.818,g
82.9965,3.8066,0.1464,0.638,g
84.6472,3.3742,0.2125,0.4746,g
61.6628,2.9214,0.2109,21.2299,g
32.5556,2.527,0.3893,1.1232,g
95.3993,3.4232,0.2638,0.9064,g
51.2156,2.8376,0.3198,12.3212,g
39.8065,3.0251,0.2671,8.9132,g
48.8028,2.7384,0.2886,27.6226,g
92.5638,3.4125,0.193,2.868,g
59.7619,2.6808,0.39,10.5445,g
12.6884,2.0737,0.7004,63.8857,g
48.0649,2.4433,0.5369,12.5969,g
13.0501,2.1833,0.7672,86.767,g
42.5711,2.4921,0.3929,12.21,g
108.434,3.832,0.1352,0.277,g
22.192,2.233,0.5497,33.726,g
41.9813,2.8976,0.2266,6.311,g
20.8748,2.4378,0.5766,47.878,g
34.989,2.5653,0.4871,68.6169,g
31.8864,2.567,0.4065,3.739,g
21.6674,2.1021,0.7273,4.344,g
50.6985,3.3919,0.2052,9.5042,g
36.3781,2.2742,0.6223,19.4337,g
80.2255,3.3416,0.189,2.792,g
12.9839,2.0846,0.749,49.891,g
23.0874,2.5085,0.5643,2.2829,g
92.6944,3.1623,0.3297,2.62,g
39.482,3.0569,0.2702,1.9918,g
29.6542,2.3355,0.4665,25.558,g
16.4883,2.29,0.5897,33.4578,g
57.9372,2.5938,0.3592,0.1315,g
50.2744,3.6069,0.1951,16.6925,g
70.4825,3.5782,0.1783,4.159,g
73.1035,3.2934,0.284,0.613,g
84.1939,3.4591,0.1915,0.062,g
22.0214,2.2956,0.7392,47.246,g
99.0242,3.4767,0.1622,2.0115,g
25.9206,2.9413,0.4293,1.567,g
34.969,3.0237,0.3229,4.116,g
29.5667,2.5224,0.5736,10.119,g
29.4822,2.7193,0.4847,76.3219,g
100.591,3.1458,0.3295,1.0996,g
26.6887,2.4793,0.3781,34.4001,g
18.5274,2.2095,0.5494,89.8113,g
35.5154,3.2052,0.2525,26.577,g
59.4093,2.7875,0.2512,6.2748,g
96.6464,2.5112,0.3606,45.43,g
42.2817,2.7835,0.3276,9.545,g
12.6701,2.0394,0.7123,82.2488,g
20.8415,2.07,0.7064,20.0419,g
12.9529,2.1569,0.7456,28.538,g
42.1915,2.8513,0.2761,1.7355,g
23.145,2.5843,0.5,66.6152,g
53.0133,2.3395,0.5034,10.865,g
44.2373,2.8904,0.2548,37.234,g
57.6135,2.7686,0.3612,0.127,g
24.6014,2.3793,0.5637,22.821,g
37.2895,3.3735,0.2924,3.2352,g
32.8824,3.0149,0.2647,10.197,g
76.6675,3.1204,0.1872,1.579,g
75.6877,2.8089,0.2314,6.228,g
27.1627,2.616,0.3947,74.502,g
113.486,3.4706,0.1645,1.2941,g
36.9453,2.5593,0.3531,2.242,g
28.2788,2.5664,0.4858,20.694,g
123.987,2.7906,0.298,0.813,g
80.2574,3.0671,0.2134,1.406,g
20.9445,1.9978,0.7035,53.159,g
90.663,3.2034,0.1909,0.4799,g
30.7178,2.4594,0.4549,15.2359,g
91.4258,3.8901,0.1301,3.1195,g
84.7669,2.9009,0.25,8.012,g
82.7995,3.0856,0.2479,0.2339,g
71.828,3.2619,0.1762,5.3892,g
47.2489,2.9151,0.2517,0.7073,g
54.6986,2.9621,0.228,23.358,g
21.034,2.1889,0.7055,66.1205,g
35.2812,3.1204,0.2524,4.4652,g
33.9295,2.5296,0.3929,11.448,g
29.7859,2.5017,0.3748,16.9344,g
31.1773,2.8666,0.2842,7.611,g
18.8375,2.472,0.5565,32.256,g
22.0734,2.5883,0.4439,1.283,g
34.7527,2.6212,0.2703,16.5306,g
19.3627,2.0737,0.7426,60.349,g
17.941,2.2889,0.7815,2.105,g
26.8176,2.485,0.4092,78.5386,g
16.9741,2.3304,0.6355,51.3957,g
57.2663,2.7292,0.2687,4.819,g
27.009,2.6632,0.4756,20.582,g
36.5576,2.9263,0.2832,5.614,g
27.3437,2.4338,0.4715,21.3597,g
30.3325,2.7608,0.3469,6.8354,g
17.8476,2.2742,0.6011,43.7863,g
19.6111,2.3701,0.5075,30.556,g
41.5547,2.8768,0.2776,26.5738,g
19.326,2.2529,0.5698,4.1946,g
40.197,2.7352,0.2833,8.6032,g
36.8715,2.8549,0.3184,0.8432,g
89.7764,3.3517,0.2207,4.3596,g
29.3039,2.525,0.4149,12.8835,g
63.6598,3.1871,0.1566,14.918,g
43.0769,2.721,0.2452,15.9601,g
87.0464,3.3771,0.2484,1.215,g
39.5797,2.7239,0.2927,10.476,g
12.7287,2.055,0.7137,24.009,g
85.411,2.9566,0.3105,6.244,g
46.0246,2.9368,0.3239,3.595,g
24.0683,2.899,0.3748,54.485,g
27.2242,2.6547,0.3034,81.6716,g
46.3534,2.8319,0.2415,18.661,g
107.154,3.6964,0.0658,1.404,g
41.908,3.2388,0.1714,2.5359,g
34.1665,2.4571,0.3944,14.125,g
42.6197,3.0523,0.2145,0.898,g
22.5236,2.4976,0.4452,44.921,g
29.9675,2.6294,0.3192,87.736,g
30.2816,2.1931,0.6154,77.0283,g
13.023,2.1477,0.7829,66.082,g
13.3791,2.2393,0.8184,0.708,g
21.3972,2.5231,0.5997,14.853,g
24.0872,2.081,0.7469,37.3886,g
40.5406,2.6479,0.3645,4.089,g
27.2175,2.2405,0.5805,44.767,g
20.2414,2.1889,0.7896,19.2493,g
46.0093,2.5179,0.3429,13.218,g
45.1661,3.1486,0.2401,2.8997,g
51.5682,3.3893,0.2363,4.1776,g
21.4699,2.1553,0.5594,65.5712,g
23.3948,2.5065,0.4393,25.641,g
18.1586,2.4314,0.6556,72.273,g
23.8929,2.772,0.3702,37.73,g
13.4415,2.224,0.8119,76.26,g
84.3102,3.9292,0.1366,0.147,g
71.2165,3.5004,0.1479,13.0114,g
39.5291,2.5465,0.3239,48.5058,g
99.8472,3.4756,0.2191,9.1004,g
19.3561,2.3054,0.6337,18.231,g
45.4388,3.269,0.1905,23.8454,g
43.4952,3.2901,0.2102,17.388,g
33.3829,2.5971,0.3464,6.449,g
30.977,2.9954,0.2668,18.143,g
88.3846,3.3742,0.1876,10.06,g
74.6202,3.3077,0.1881,5.231,g
35.0964,2.7059,0.2362,1.837,g
76.4722,3.4648,0.1238,9.8048,g
26.4138,2.3464,0.4279,1.4,g
36.8114,2.8296,0.2842,9.546,g
28.6874,2.618,0.4554,4.195,g
44.9628,2.866,0.3077,7.5196,g
20.7636,2.634,0.4413,54.781,g
16.5073,2.1931,0.5962,0.444,g
90.3579,3.6335,0.1823,0.803,g
29.1545,2.639,0.3559,23.197,g
24.932,2.4133,0.3784,19.7041,g
68.8179,3.1422,0.1903,3.446,g
21.1959,2.0986,0.7171,76.7401,g
31.2945,2.5993,0.3547,1.646,g
65.2688,3.6415,0.1384,0.968,g
23.7382,2.4023,0.5267,15.634,g
30.567,2.7835,0.2815,43.7885,g
78.0986,3.4361,0.3396,1.267,g
34.3559,2.7927,0.382,3.198,g
127.056,3.6328,0.0983,8.0112,g
35.8764,3.1188,0.2929,14.985,g
31.0421,2.7517,0.2498,18.7887,g
16.5285,2.3692,0.6581,11.404,g
85.7886,3.3077,0.2708,0.2716,g
15.765,2.2648,0.6304,31.9616,g
30.2787,2.7344,0.4442,5.858,g
33.9512,2.8684,0.3304,18.5652,g
31.4724,2.534,0.307,6.201,g
84.6703,2.6537,0.4417,2.4533,g
53.4552,2.7536,0.3704,10.0836,g
29.1833,2.5641,0.4229,26.398,g
75.5491,3.3198,0.1853,4.418,g
76.1269,3.3737,0.1032,19.5424,g
19.7315,2.2589,0.7328,10.1245,g
28.643,2.8901,0.3026,9.43,g
20.4596,2.2504,0.5899,3.294,g
52.5737,2.7408,0.4451,3.9385,g
17.261,2.3075,0.5566,48.278,g
34.0329,2.7368,0.3226,15.139,g
27.2607,2.4778,0.3727,10.741,g
43.2473,2.7093,0.2383,16.234,g
21.1287,2.0273,0.7042,34.1392,g
74.7209,3.1461,0.2229,18.969,g
20.1664,2.2304,0.6294,74.454,g
49.2259,2.7631,0.2968,1.1643,g
53.0787,3.1411,0.2066,6.81,g
55.8382,3.2788,0.1521,9.528,g
17.1254,2.243,0.6514,87.0791,g
42.1685,3.2265,0.1621,33.8695,g
46.413,2.9479,0.292,0.595,g
40.7123,3.0374,0.2734,16.5465,g
12.9587,2.2135,0.7462,71.829,g
19.8242,2.4564,0.5105,49.456,g
38.1116,2.8968,0.2689,2.0107,g
23.5226,2.055,0.7137,67.2339,g
65.2174,3.4249,0.1703,12.336,g
31.8536,2.5403,0.3545,17.905,g
20.8538,2.5112,0.4438,14.2807,g
28.741,2.7067,0.3654,2.335,g
37.2863,2.5283,0.3407,9.941,g
31.7766,2.5428,0.3553,7.7165,g
41.774,2.679,0.4084,2.018,g
18.5161,2.2055,0.8162,6.561,g
85.6557,2.5599,0.3003,16.789,g
47.8236,3.0887,0.3033,18.2702,g
38.3944,2.8052,0.379,2.491,g
41.2448,2.8762,0.2593,5.554,g
30.5069,2.6735,0.3775,3.375,g
29.0507,2.5198,0.4048,10.959,g
26.4641,2.3608,0.5272,8.4593,g
21.1877,2.301,0.66,2.664,g
46.3489,2.7532,0.3636,0.1199,g
105.471,3.9891,0.1233,0.689,g
23.6111,2.633,0.3842,84.8323,g
31.034,2.6474,0.4257,6.308,g
21.3784,2.3043,0.4367,31.0226,g
19.446,2.2625,0.6448,58.609,g
19.488,2.1987,0.5633,67.2734,g
21.4951,2.1732,0.5503,1.9866,g
27.6431,2.6123,0.4396,14.669,g
68.4298,2.9559,0.269,7.302,g
61.9225,3.3825,0.1836,0.0796,g
25.3993,2.5334,0.3953,8.4814,g
33.6506,2.6238,0.2687,32.7651,g
13.1698,2.1383,0.7709,78.186,g
27.5777,2.5746,0.4447,23.359,g
48.931,3.0257,0.2008,1.4587,g
30.948,2.7543,0.3116,9.046,g
21.1703,2.5514,0.5871,41.0305,g
18.0153,2.5159,0.7287,21.5425,g
40.354,3.005,0.2531,3.017,g
21.0205,2.2753,0.7162,68.3044,g
18.5474,2.4691,0.5433,55.764,g
27.0812,2.6345,0.3643,32.22,g
68.4038,3.1874,0.2592,2.887,g
13.198,2.2109,0.7754,16.8038,g
30.9455,2.5809,0.357,63.926,g
56.0155,3.4548,0.1782,7.409,g
40.0985,2.7948,0.3609,2.016,g
19.4824,2.1688,0.8,40.3317,g
33.9555,2.7279,0.4565,10.032,g
18.5085,2.3979,0.68,85.9662,g
27.4041,2.6835,0.3731,6.4733,g
64.0853,2.8439,0.3754,3.2072,g
26.8476,2.4935,0.5201,1.445,g
94.238,3.2034,0.2041,1.534,g
28.0265,2.7222,0.3261,6.0783,g
24.5568,2.3711,0.6766,31.091,g
58.3387,3.0404,0.2487,5.4681,g
22.1208,2.2095,0.5741,63.6052,g
21.4778,2.6946,0.4444,46.0148,g
36.3001,2.5058,0.3931,0.2726,g
24.1317,2.6069,0.4351,6.1301,g
85.1724,3.5616,0.2445,1.778,g
152.254,2.8166,0.267,17.072,g
13.1375,2.1055,0.7686,30.754,g
40.5429,3.3382,0.2369,10.0643,g
79.6635,3.6422,0.1454,1.735,g
40.6304,3.0706,0.3051,4.302,g
51.6247,3.089,0.391,8.0796,g
24.5037,2.5205,0.4223,12.0755,g
27.9506,2.8149,0.3262,18.513,g
28.9061,2.527,0.4577,6.021,g
12.9213,2.2266,0.7418,84.1468,g
20.249,2.4183,0.5038,21.3299,g
44.903,3.1555,0.2412,9.599,g
19.7624,2.5079,0.4379,10.3482,g
23.3107,2.5832,0.3603,2.761,g
28.7399,2.3139,0.6456,19.7509,g
68.4649,3.0461,0.2689,6.348,g
22.7327,2.3284,0.6244,36.461,g
18.9739,2.2214,0.7988,28.1521,g
30.1127,2.6604,0.3628,23.856,g
55.1056,3.5842,0.1469,1.1528,g
35.6385,2.8722,0.3195,20.924,g
44.3606,3.0812,0.2124,3.7502,g
17.6289,2.1875,0.5519,89.264,g
36.55,2.7846,0.2726,2.106,g
84.808,2.9496,0.2796,1.9931,g
45.9877,2.8519,0.2658,2.967,g
19.6355,2.5085,0.5147,6.3074,g
53.5279,3.6064,0.1995,31.1596,g
77.8184,3.7514,0.1469,7.111,g
38.4451,2.5459,0.293,7.8286,g
29.613,3.0118,0.2813,9.7328,g
20.061,2.4495,0.5329,5.825,g
71.8058,3.4378,0.2054,7.0849,g
48.0913,2.8231,0.263,3.2173,g
27.0374,2.8089,0.3758,10.628,g
47.57,2.7853,0.2951,3.654,g
117.986,2.8248,0.4746,1.3389,g
119.515,4.0179,0.1129,1.6234,g
65.0492,3.1836,0.2333,9.9495,g
112.009,4.3177,0.0718,2.6087,g
23.6215,2.2227,0.5689,2.819,g
79.0178,2.8055,0.3099,9.0533,g
31.3405,2.433,0.4649,3.951,g
17.3878,2.2967,0.596,2.3939,g
31.5306,2.4564,0.4126,6.686,g
22.948,2.4023,0.5624,65.6668,g
80.0996,3.5356,0.2657,0.8537,g
66.829,3.4897,0.2629,2.69,g
36.473,2.8139,0.3208,5.3586,g
32.9825,2.6977,0.2748,2.4725,g
43.7985,2.6902,0.2714,6.324,g
70.9727,3.554,0.1343,31.475,g
29.108,2.635,0.3708,17.2551,g
25.7821,2.6889,0.3501,35.16,g
71.0185,3.0527,0.2232,1.003,g
24.6409,2.5849,0.4187,27.087,g
37.598,2.9793,0.2381,19.158,g
46.4459,2.8739,0.2794,20.0742,g
37.3119,2.6314,0.3481,2.7907,g
100.961,4.1751,0.0899,3.045,g
25.7036,2.7889,0.4488,8.435,g
63.4169,2.8727,0.2802,7.695,g
59.1682,2.798,0.2946,1.915,g
21.2283,2.3096,0.6471,5.0985,g
36.1482,2.6138,0.3601,17.981,g
81.2822,2.5353,0.3324,5.648,g
67.0368,3.461,0.1505,0.1579,g
20.2629,2.4864,0.5155,17.0032,g
65.2745,3.2881,0.1736,0.334,g
47.9143,3.0512,0.2018,8.8996,g
26.8527,2.8156,0.3685,18.3145,g
106.247,2.9435,0.238,2.871,g
20.2065,2.3424,0.6273,33.39,g
28.8753,2.5403,0.4467,8.686,g
101.658,2.7292,0.347,7.891,g
43.5211,2.243,0.5486,7.1305,g
44.6503,2.5051,0.5344,26.3364,g
21.3087,2.0917,0.7045,12.2685,g
60.8632,3.6481,0.1563,2.385,g
33.409,3.1828,0.2087,8.654,g
36.7182,2.8035,0.305,6.35,g
36.673,3.0797,0.3962,5.3161,g
97.509,3.3096,0.1314,8.5859,g
21.0232,2.2355,0.5872,79.8933,g
60.7624,2.8594,0.264,4.199,g
102.156,4.0587,0.095,3.511,g
15.3363,2.433,0.6458,69.2522,g
34.4505,2.5145,0.5138,14.824,g
17.703,2.1775,0.7841,63.0438,g
45.7796,2.9437,0.2447,18.042,g
18.1769,2.5347,0.5752,4.507,g
79.7687,3.2106,0.1952,3.5809,g
27.7556,2.6744,0.3238,12.166,g
39.1603,2.5539,0.4749,3.5942,g
20.5981,2.4393,0.6436,37.747,g
17.1038,2.3444,0.6561,75.1791,g
30.7789,2.3107,0.4743,19.811,g
76.3539,2.7189,0.3362,2.76,g
40.8396,3.1243,0.2261,0.583,g
28.8574,2.7657,0.3688,8.4788,g
19.5841,2.5581,0.5062,10.7079,g
94.9418,3.9991,0.1081,9.74,g
60.0403,3.3998,0.2039,4.02,g
35.7241,2.6048,0.3652,2.029,g
43.4538,2.9965,0.2621,6.2607,g
85.008,3.6225,0.1307,4.6358,g
80.5977,3.4706,0.2017,2.3504,g
60.9711,2.2227,0.521,20.8422,g
33.4218,2.641,0.3131,16.54,g
22.3855,2.2343,0.7464,13.9756,g
44.1521,2.7093,0.2773,0.337,g
18.8303,2.1688,0.8,47.4858,g
92.56,3.9782,0.1048,0.9188,g
22.0057,2.4208,0.5085,29.699,g
58.9157,2.9469,0.2508,1.2832,g
30.3292,2.7392,0.5524,37.372,g
46.4657,2.5334,0.366,2.4817,g
44.3893,2.7941,0.3454,0.084,g
24.8548,2.4048,0.4134,27.748,g
38.2496,2.6785,0.3396,20.859,g
60.9877,2.7011,0.2766,11.0229,g
81.1257,3.4824,0.2028,3.0993,g
28.8917,2.4141,0.4971,56.263,g
21.8349,2.2355,0.6163,65.6716,g
39.5388,2.6085,0.4631,15.032,g
19.3476,2.1746,0.7358,62.5119,g
13.3534,2.3608,0.793,67.012,g
46.2724,2.6294,0.3169,6.923,g
95.6728,3.1895,0.1849,6.4531,g
26.7867,2.5237,0.482,13.143,g
19.6546,2.0986,0.7331,82.2589,g
73.9764,3.5894,0.1624,1.537,g
26.0025,2.6138,0.455,24.6893,g
51.5322,3.0273,0.216,16.385,g
59.1116,3.1026,0.1792,10.3354,g
20.7722,2.3294,0.4918,5.709,g
102.541,2.8765,0.2326,2.7131,g
23.9685,2.42,0.403,48.6381,g
23.8755,2.2355,0.5116,41.4167,g
100.493,3.0158,0.2594,2.818,g
22.2368,2.6893,0.4049,64.813,g
90.5255,4.0593,0.0953,4.046,g
29.4931,2.8322,0.3061,37.794,g
97.938,3.379,0.2682,1.805,g
53.4872,2.9317,0.2153,16.4569,g
71.8015,3.1526,0.2076,2.12,g
28.4641,2.273,0.4533,63.511,g
27.327,2.2148,0.5732,3.3457,g
77.4963,3.3758,0.1667,6.373,g
43.8486,2.4914,0.4194,4.721,g
31.5125,2.9578,0.2975,17.5809,g
215.323,3.4396,0.1363,76.924,h
35.6049,2.9632,0.3554,41.3813,h
34.6256,2.7611,0.4234,87.7929,h
129.93,3.8703,0.0992,49.379,h
108.2048,3.4777,0.1505,71.6379,h
28.771,2.2889,0.4884,50.347,h
107.104,2.9901,0.4153,27.4646,h
22.2809,2.4688,0.5317,22.4196,h
17.5673,2.5176,0.5196,68.1852,h
36.1991,2.0783,0.7007,9.5051,h
69.7676,2.7478,0.5255,33.0052,h
65.8319,3.0416,0.3671,11.356,h
89.243,3.2287,0.2032,70.0233,h
30.3526,2.7415,0.3554,55.8841,h
31.947,2.6075,0.5506,88.2202,h
12.9989,2.1021,0.751,49.7229,h
191.1625,3.2554,0.0897,6.8004,h
192.48,3.51,0.1273,88.1959,h
167.3657,3.2448,0.1395,74.8187,h
96.9929,3.0039,0.1903,39.0835,h
42.2489,2.4586,0.4376,61.6465,h
139.728,3.1422,0.1427,3.031,h
258.5767,3.5145,0.0576,58.9818,h
145.205,3.6729,0.1187,7.932,h
100.088,2.7202,0.36,1.9948,h
64.4738,3.5658,0.2065,44.389,h
30.1951,2.4404,0.4886,74.6715,h
49.9404,3.0978,0.2328,33.2229,h
38.3941,2.9312,0.3639,19.2056,h
22.697,2.263,0.6782,60.4354,h
141.4314,3.2561,0.2757,18.5579,h
129.47,3.5161,0.1834,38.056,h
38.2605,2.6243,0.5059,51.6052,h
26.0598,2.6786,0.3633,40.5527,h
123.2463,3.4288,0.2255,5.3595,h
28.2856,2.6042,0.4577,28.6463,h
172.566,3.0548,0.2248,27.4831,h
13.4186,2.6321,0.5238,27.306,h
33.1799,3.1119,0.2242,68.2681,h
257.9951,3.4855,0.1827,51.5414,h
24.6829,2.4417,0.4431,68.5378,h
124.473,3.1391,0.2301,17.189,h
20.859,2.6604,0.5128,49.3494,h
51.9973,3.2133,0.399,17.2724,h
56.3167,2.9159,0.2973,33.5871,h
156.9574,4.3815,0.0206,88.498,h
37.9146,2.6439,0.6175,36.6756,h
41.8721,3.0022,0.1701,47.1688,h
133.9489,3.0833,0.2517,43.5612,h
124.183,3.1793,0.2224,36.59,h
41.4326,2.5447,0.4194,27.6215,h
42.2578,2.7517,0.3114,15.9862,h
28.8143,2.4499,0.5411,7.7544,h
15.5225,2.5827,0.5068,57.3491,h
68.8385,3.0166,0.1578,37.676,h
33.7071,2.7392,0.4667,80.183,h
72.5226,3.114,0.1985,21.9396,h
32.7713,3.178,0.2396,9.8641,h
130.308,2.6021,0.325,49.759,h
29.4022,2.5159,0.4116,75.255,h
94.4509,3.125,0.2355,84.7466,h
129.588,2.8963,0.367,12.489,h
143.5247,2.9955,0.2226,4.429,h
37.1509,2.8384,0.2412,31.5333,h
31.6082,2.6699,0.4564,56.6679,h
134.979,3.4087,0.2072,88.2932,h
25.9859,2.3015,0.5719,6.8391,h
13.9498,2.4374,0.7756,30.9788,h
45.0726,2.8026,0.4685,39.4333,h
104.1008,4.0334,0.1241,32.0244,h
11.4653,2.4334,0.5844,51.9827,h
18.1846,2.506,0.6086,19.1522,h
125.088,3.5876,0.2499,27.4121,h
25.3405,2.8937,0.3901,14.1207,h
30.8329,2.3942,0.3555,63.5579,h
