@relation magic

@attribute FLength numeric
@attribute FWidth numeric
@attribute FSize numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
26.8655,12.6843,2.5496,49.7552,g
38.3229,31.2785,3.2961,7.47,g
35.725,12.8922,2.5944,5.079,g
95.598,31.8116,3.3732,4.36,g
26.4487,13.9988,2.5599,12.4655,g
36.7882,17.8497,2.6435,33.1019,g
18.2998,12.5051,2.4676,73.658,g
26.3733,19.1659,2.8567,9.37,g
89.8985,22.9147,3.1324,6.8413,g
26.089,21.2887,2.637,10.832,g
19.6621,9.3984,2.3962,10.2591,g
64.4241,12.0032,2.4175,6.6945,g
50.1452,22.7334,3.0929,1.2521,g
79.4527,34.5756,3.9385,8.4526,g
38.2496,20.226,2.6785,20.859,g
13.0291,10.6045,2.1021,11.929,g
77.656,37.4877,3.4837,1.213,g
22.8945,12.8986,2.1987,52.36,g
82.7882,32.0348,3.5019,1.5868,g
20.2467,10.4762,2.3096,79.4844,g
63.9655,26.6584,3.7121,5.7611,g
26.0211,9.5427,2.4005,10.2299,g
39.8069,25.6209,2.699,29.426,g
23.9257,15.9532,2.5065,24.452,g
23.8611,14.0845,2.5569,3.18,g
44.0857,18.8853,3.0137,0.7342,g
47.8645,15.5711,2.8228,5.359,g
81.6259,33.2622,3.5645,3.1589,g
97.794,26.8347,3.5327,3.2128,g
41.7614,22.8933,3.1783,7.4948,g
33.3767,12.7573,2.6212,20.889,g
53.4755,21.4731,3.1176,4.4779,g
36.5926,12.6364,2.7011,6.7752,g
20.4756,7.2082,2.0986,68.1257,g
43.0287,22.9664,3.1273,21.8794,g
17.8476,10.4929,2.2742,43.7863,g
88.3759,29.8719,3.5153,8.2753,g
69.0482,15.9119,2.9167,5.638,g
17.9964,6.7132,2.3988,14.3817,g
45.6321,22.71,3.0441,0.3822,g
95.5973,25.7806,3.4943,0.5731,g
88.2417,23.5569,3.2518,2.231,g
27.435,17.3805,2.639,21.0606,g
20.6747,7.2118,2.1055,46.066,g
34.9246,19.108,2.9562,12.5959,g
28.0195,11.2982,2.5038,7.994,g
65.045,35.0272,3.6171,18.4316,g
95.6947,21.7506,3.5485,0.2763,g
63.6676,17.6143,2.5877,20.872,g
21.7439,6.3074,2.2683,11.6322,g
59.0802,25.7911,2.9457,1.0501,g
117.092,59.0426,4.3359,1.7267,g
113.304,27.5533,2.9069,3.4161,g
76.5021,16.5627,2.9232,15.8142,g
35.6234,9.6289,2.4997,18.2432,g
30.4298,21.54,3.1836,1.471,g
58.5298,29.5853,3.2293,7.0009,g
34.912,17.5311,2.639,5.485,g
23.4801,0,2.1414,63.095,g
68.5377,21.7562,2.9731,15.494,g
25.7471,16.467,2.541,28.4117,g
51.2309,16.2157,2.7003,10.5101,g
25.3524,16.9733,2.6946,11.066,g
28.2001,11.0639,2.4091,3.964,g
19.2243,12.8361,2.5139,11.049,g
12.4987,11.9659,2.1446,50.611,g
23.9404,14.3925,2.4771,1.7082,g
69.7228,29.4108,3.4686,2.0787,g
102.416,29.5979,3.3576,7.5904,g
138.491,28.3107,3.0695,3.367,g
45.349,28.7095,3.1064,6.1306,g
29.7859,16.8267,2.5017,16.9344,g
45.1824,17.6643,2.9457,5.545,g
158.532,16.6652,2.3617,6.673,g
100.686,20.2,3.2508,0.667,g
37.9626,15.9992,2.7825,0.0895,g
30.1291,20.7916,2.7037,1.7477,g
82.2195,24.6816,2.9757,0.7194,g
12.8742,11.4433,2.4023,23.933,g
91.613,21.5721,3.125,0.019,g
26.175,19.6693,2.6821,45.296,g
26.9212,23.6803,2.846,26.9893,g
70.217,18.8949,3.1154,8.293,g
63.0077,21.1637,2.9276,10.028,g
25.0031,17.8324,2.5763,16.948,g
99.3238,29.1599,3.5856,1.3072,g
19.5532,15.7328,2.5682,15.8331,g
58.4743,20.9718,3.0598,4.336,g
26.3327,17.1639,2.4564,27.6552,g
95.2785,23.9407,2.9689,4.9547,g
23.9911,16.2626,2.5966,4.869,g
37.7449,22.7229,2.7193,18.879,g
70.0753,19.3644,3.1517,4.1472,g
35.6734,17.9468,2.8825,5.955,g
96.883,32.3191,3.9381,3.9652,g
23.49,18.5649,2.7478,15.7122,g
24.0789,11.8664,2.6294,22.926,g
12.9383,11.1055,2.1287,15.001,g
29.4467,16.6092,2.5527,13.427,g
108.89,14.0158,2.4502,58.055,g
25.6714,10.537,2.2956,9.5272,g
31.8734,12.036,2.6279,7.0622,g
37.3135,15.1553,2.7931,6.6237,g
27.8007,16.2842,2.5472,23.006,g
71.0066,33.2264,3.8316,2.0789,g
28.9743,17.8475,2.7738,15.547,g
29.3319,12.6872,2.5521,28.4935,g
80.0086,20.5379,3.3846,1.454,g
57.6218,32.8825,3.3346,2.673,g
28.6908,19.3006,2.8724,39.0498,g
66.6671,14.9063,3.0007,0.5477,g
46.1856,20.0613,2.9701,13.438,g
62.7921,25.7291,3.3498,2.477,g
27.4252,15.9827,2.5557,25.877,g
40.6665,18.1613,2.8007,13.2776,g
48.3776,23.7405,3.1498,8.3229,g
59.701,22.4834,2.8837,8.806,g
36.1484,19.9773,2.8692,4.6718,g
22.4678,0,2.2418,0,g
56.6978,25.182,3.2003,6.7129,g
71.3694,21.8207,3.2536,3.048,g
26.9136,12.4314,2.42,10.463,g
26.6016,0,2.2188,15.92,g
34.5169,13.3139,2.5999,0.408,g
23.5264,9.8446,2.3304,11.2824,g
67.9187,18.5575,2.9001,9.654,g
21.5647,6.9116,2.1089,3.908,g
20.5692,12.6622,2.4289,13.9,g
33.954,20.0717,2.6395,1.9921,g
43.7671,29.7969,3.4,27.622,g
19.1132,9.5944,2.3674,6.052,g
45.1692,18.3499,2.8954,9.293,g
51.9853,13.9772,2.8876,3.241,g
44.7045,15.4495,2.5694,13.3324,g
49.9684,21.4109,2.7807,16.288,g
25.4704,16.0388,2.5126,9.761,g
12.8379,11.4207,2.0588,43.833,g
26.1094,11.2175,2.3856,72.118,g
22.5138,19.0376,2.6871,41.772,g
67.4425,32.8836,3.5049,11.6103,g
101.142,37.8614,4.0228,3.0978,g
41.6183,21.03,2.6871,0.8604,g
91.757,38.4914,3.3803,27.0741,g
22.8211,11.4851,2.3988,8.907,g
20.9214,12.7453,2.3627,1.19,g
21.8349,12.6315,2.2355,65.6716,g
36.185,19.0554,2.7185,28.551,g
19.2566,15.5684,2.3883,39.924,g
24.089,8.8371,2.301,41.9756,g
48.6145,24.0409,2.8822,88.2424,g
25.8428,15.6143,2.4624,8.0678,g
21.5515,16.1259,2.8218,56.071,g
54.0852,22.1805,3.1256,1.185,g
62.9257,26.6979,3.1224,8.6361,g
33.0473,18.5401,2.6875,9.5992,g
19.9394,7.0015,2.1599,31.0284,g
35.2422,17.2814,2.7376,17.504,g
68.9306,27.332,3.1948,1.9026,g
24.2392,10.8729,2.5308,13.001,g
78.8852,11.1709,2.7412,2.6813,g
43.1955,18.2841,2.8899,0.075,g
27.2242,15.6492,2.6551,20.1203,g
26.3386,10.9589,2.3918,11.8733,g
69.4657,22.6279,3.2507,5.6357,g
61.9225,22.5711,3.3825,0.0796,g
57.2207,23.6817,3.1356,3.2171,g
28.4739,21.2686,2.6862,25.431,g
38.9602,27.5297,3.3717,3.7694,g
103.362,21.7072,3.2955,1.696,g
32.8709,18.7783,2.7604,23.761,g
67.6373,32.5679,3.4624,1.646,g
48.6658,10.9483,2.6716,0.1985,g
13.8233,12.5331,2.3404,15.822,g
29.8242,15.0011,2.7139,11.359,g
32.7861,17.9806,2.356,29.924,g
90.5566,31.2819,3.5124,1.9149,g
82.6882,33.0604,3.8316,2.312,g
72.8104,14.3361,3.096,0.644,g
56.8518,19.6101,2.9398,7.6682,g
33.8766,17.7459,2.8904,1.26,g
21.5387,11.4535,2.2455,36.5241,g
52.3507,21.7304,2.8606,5.164,g
21.0636,10.6847,2.2253,11.615,g
35.9532,27.0765,2.9373,31.2271,g
81.5248,35.3152,3.5215,4.049,g
35.3734,18.3628,2.8215,41.747,g
35.9189,17.2552,2.9557,2.7747,g
18.947,7.3926,2.2707,9.894,g
58.7548,13.396,2.5359,4.992,g
79.713,20.7604,2.9012,5.3899,g
21.7305,6.5065,2.1222,79.5842,g
19.2454,12.1,2.5152,15.623,g
94.2778,37.8911,3.8427,3.203,g
62.707,11.8072,2.616,6.0467,g
60.9046,20.4221,3.1955,6.978,g
68.9956,16.3591,2.8007,6.3649,g
85.0313,30.1529,3.0624,1.7685,g
87.9035,25.3183,3.0752,3.7892,g
12.8702,11.4376,2.1156,83.1822,g
92.1213,30.2434,3.763,0.7519,g
78.3277,22.3265,2.9245,0.691,g
17.5129,10.4891,2.4713,67.2725,g
83.936,34.3769,3.6205,0.8126,g
88.0004,37.8465,3.4222,5.397,g
22.7125,17.0527,2.7316,11.114,g
30.0467,10.9231,2.5004,5.4907,g
19.4824,7.1564,2.1688,40.3317,g
46.5362,20.5437,3.1905,0.129,g
18.1898,17.1594,2.3589,2.5785,g
127.056,42.3957,3.6328,8.0112,g
19.4408,15.0511,2.5539,2.2614,g
76.099,18.7547,2.8639,3.46,g
27.2843,20.5933,2.8805,10.2623,g
21.244,6.8975,2.1021,49.217,g
70.5426,13.0408,2.711,11.72,g
34.8842,13.3152,2.6186,9.986,g
49.8014,22.1091,3.2753,0.8547,g
20.1958,7.2301,2.1287,17.9072,g
13.582,9.9525,2.2317,71.5811,g
32.0205,17.3002,3.0103,5.6933,g
87.5724,30.8293,3.8825,5.917,g
20.1937,7.3055,2.1508,45.009,g
92.2151,26.3726,3.4681,2.474,g
23.5281,9.5551,2.3692,24.368,g
56.3338,20.6646,2.7304,2.257,g
37.1211,19.3785,2.7431,11.929,g
37.2778,22.6126,2.847,8.195,g
22.9883,10.112,2.2148,16.843,g
57.5809,13.5809,2.6684,6.463,g
26.8162,11.3829,2.4983,5.414,g
26.591,22.8423,2.8011,36.647,g
39.6308,16.3212,3.1149,3.026,g
25.1503,0,2.1414,11.393,g
25.1694,14.5658,2.5871,21.27,g
19.2617,17.9343,2.5792,48.5785,g
17.0391,7.4145,2.2109,66.0852,g
52.1224,25.8186,3.0477,8.6796,g
12.9223,11.2174,2.2292,82.7517,g
56.1911,24.7904,3.4318,1.621,g
44.8497,18.4744,2.9863,11.1617,g
21.1155,7.0711,2.1508,49.707,g
32.3994,22.7096,2.5682,67.892,g
50.9134,24.0733,3.0881,4.3666,g
30.4443,17.2349,2.9327,8.849,g
20.9348,7.1192,2.2636,0.9086,g
22.8714,11.9148,2.6274,51.324,g
30.411,7.495,2.2833,51.112,g
17.3904,10.7534,2.3096,10.908,g
25.1407,10.8048,2.3865,2.4381,g
24.8562,10.9226,2.4306,22.9883,g
20.7584,10.7436,2.1703,66.17,g
22.1311,9.9695,2.3655,34.198,g
13.0035,10.7911,2.1089,11.7248,g
34.9976,10.432,2.4914,9.4498,g
92.4049,31.1437,3.8364,0.616,g
25.5063,19.368,2.747,0.864,g
33.9312,18.959,2.8142,9.6812,g
63.8128,26.2233,3.5143,1.919,g
69.6641,22.6871,2.8845,1.252,g
128.315,32.0179,3.0737,23.202,g
17.3029,11.088,2.179,3.5463,g
26.04,9.8212,2.4661,31.6781,g
37.0689,16.538,2.6498,2.76,g
90.0304,26.6033,2.9186,17.8697,g
107.597,46.4634,4.0313,3.503,g
83.3679,33.9628,3.5177,0.914,g
18.8638,7.0231,2.3043,50.3182,g
64.7847,27.7095,2.9926,22.163,g
24.048,18.8222,2.8192,10.666,g
21.3232,17.5552,2.6871,6.2738,g
30.7607,13.698,2.4616,2.423,g
20.3817,8.9355,2.3324,25.8139,g
19.2924,7.2769,2.1508,68.7907,g
45.71,19.8224,3.1506,4.655,g
40.3641,16.0981,2.8218,4.31,g
20.0489,9.2926,2.4014,25.883,g
20.503,12.8121,2.3627,11.4507,g
22.3325,18.199,2.721,24.413,g
49.8966,29.7888,3.2725,5.93,g
33.4245,19.2319,3.0092,62.169,g
59.5565,20.7926,3.0368,1.3614,g
55.4191,22.7556,2.9545,3.7956,g
158.211,31.1877,3.0032,17.3604,g
40.3867,12.9002,2.6998,5.954,g
18.5161,7.2786,2.2055,6.561,g
30.2844,14.2297,2.7292,3.1825,g
38.7094,23.9015,3.0149,4.65,g
32.2136,17.0121,2.8995,0.596,g
26.9419,20.1143,2.769,3.9876,g
30.6982,16.7852,2.829,22.856,g
61.7795,30.5777,3.1947,19.254,g
27.2873,21.3621,2.7063,17.919,g
49.6538,21.7384,2.8041,7.9929,g
36.079,13.2636,2.3793,26.3559,g
17.4165,11.0991,2.248,5.525,g
25.2326,18.4218,2.3997,69.8177,g
76.4616,19.7466,3.1992,2.091,g
81.0884,22.4182,3.1912,3.357,g
99.8472,37.7139,3.4756,9.1004,g
63.2871,15.1315,2.7451,10.81,g
22.4003,10.0684,2.3483,18.907,g
69.1518,11.6149,2.8395,2.023,g
25.3347,22.0816,2.7616,41.911,g
48.0627,13.4801,2.5658,17.388,g
83.6276,29.8467,3.7147,0.439,g
44.7514,21.1995,3.1326,7.475,g
27.0632,17.9493,2.527,4.588,g
20.3792,6.807,2.2028,55.157,g
42.7979,12.2412,2.6964,15.563,g
42.925,28.5804,2.7657,15.396,g
41.4593,14.0764,2.5593,11.897,g
23.6577,9.8458,2.243,26.831,g
50.0449,32.9152,2.9472,69.094,g
23.921,0,2.0663,14.407,g
34.4321,14.9672,2.4654,80.2965,g
33.6473,16.4682,2.5165,30.914,g
32.2241,14.35,2.3738,2.2101,g
20.0891,7.2875,2.0626,78.3243,g
24.1291,12.3616,2.6646,40.0613,g
51.4478,17.2338,2.7063,8.1035,g
25.1127,16.9364,2.5569,70.2428,g
21.099,15.7969,2.5366,77.795,g
84.1527,24.5551,3.2015,2.3306,g
44.3948,11.0711,2.6744,1.465,g
47.9344,26.9059,3.1425,25.8692,g
27.4068,9.8829,2.3086,10.3529,g
27.6167,8.807,2.2833,89.7323,g
17.261,11.1756,2.3075,48.278,g
138.252,24.8473,2.7226,45.867,g
36.0925,21.3894,3.0892,29.33,g
19.4266,12.1487,2.4541,23.9107,g
46.7975,17.5907,3.3597,0.372,g
13.0419,10.9833,2.1287,70.9927,g
50.0445,13.8823,2.632,15.597,g
62.5184,30.9783,3.4633,10.1375,g
98.22,29.3594,2.9047,8.9889,g
42.9047,13.9391,3.0682,0.839,g
34.5402,10.4504,2.5587,12.336,g
60.1899,20.8679,3.2515,0.123,g
18.1675,10.6015,2.2122,34.9363,g
94.0577,31.8221,3.7708,1.498,g
21.8583,20.5252,2.8707,12.6028,g
24.9996,22.0256,2.8264,81.7102,g
77.8954,32.4773,3.494,5.47,g
36.328,15.3849,2.7118,12.0273,g
74.0709,21.5816,3.1941,8.7773,g
60.5508,24.4487,3.34,11.12,g
71.1038,7.1559,2.525,1.4405,g
40.9342,14.3625,2.5447,0.394,g
21.0242,7.1132,2.0149,47.2668,g
79.1585,26.406,3.7561,1.975,g
45.6204,33.144,3.2983,3.6192,g
28.0178,15.9448,2.666,30.3436,g
33.2508,15.7565,2.6253,13.4306,g
21.268,6.8651,2.1189,12.8928,g
12.7235,11.6292,2.2418,20.956,g
20.8748,10.015,2.4378,47.878,g
41.4986,23.3668,2.8713,11.817,g
99.4298,31.469,3.6788,0.041,g
86.8165,27.1374,3.5146,2.506,g
51.3222,27.5089,3.6777,5.6174,g
72.9599,30.7461,3.6432,4.988,g
29.9508,15.4549,2.6405,23.9617,g
74.5183,27.013,3.5529,0.038,g
21.4029,14.6598,2.4857,87.5655,g
75.3265,25.881,3.6141,0.2422,g
51.1771,20.5913,3.3264,1.203,g
75.8358,24.7669,3.2711,2.9174,g
19.9214,12.7713,2.5581,8.3678,g
63.603,21.9184,2.9358,22.426,g
33.7391,24.2694,3.1558,9.976,g
68.9648,25.5221,3.1307,0.402,g
72.8641,22.9807,3.1635,0.343,g
26.7579,13.1011,2.7063,15.5531,g
22.9561,11.7472,2.4609,11.3196,g
13.0095,11.0528,2.0774,63.742,g
34.8054,28.6052,2.6594,0.9214,g
34.7391,18.8565,2.5647,14.8002,g
57.0078,21.2557,3.033,7.705,g
26.9932,11.0517,2.4175,7.251,g
28.9066,15.8251,2.6425,23.9718,g
49.8051,14.0499,2.6542,5.4954,g
41.3165,16.9678,2.8751,10.961,g
40.1596,1.8624,2.3096,0.235,g
27.5557,6.6472,2.3385,21.3825,g
16.8779,11.3454,2.2068,12.7782,g
17.7902,12.6191,2.4191,46.2304,g
23.2702,10.5065,2.4005,20.9345,g
23.7562,15.4405,2.6048,24.237,g
18.9647,17.7071,2.596,1.5377,g
20.458,10.5088,2.2227,46.285,g
44.1911,16.6013,2.873,8.469,g
56.5977,9.269,2.5682,4.562,g
60.9877,20.5583,2.7011,11.0229,g
19.5401,6.7686,2.2613,24.418,g
25.9229,10.5564,2.3107,34.266,g
74.479,25.464,3.5496,3.4608,g
61.1704,18.0292,3.1865,4.301,g
68.1479,24.5447,3.3906,1.652,g
46.9647,11.3272,2.4232,1.107,g
26.6236,11.8438,2.5563,5.2526,g
20.9211,6.9211,2.1861,29.71,g
19.5077,7.4326,2.1569,75.607,g
20.8214,10.3659,2.2577,3.8562,g
34.7766,13.5516,2.5328,15.0744,g
29.7355,23.2815,2.9593,30.9438,g
45.7796,19.1139,2.9437,18.042,g
22.555,10.4001,2.2989,56.916,g
54.6166,26.2752,3.4956,3.491,g
29.3066,17.4959,2.499,5.041,g
81.5058,23.5413,3.1749,8.5332,g
44.218,17.5294,2.5717,18.537,g
37.6609,12.7483,2.5653,8.74,g
95.9509,19.8963,3.0147,3.7874,g
12.9763,9.6165,2.2541,84.6855,g
20.7849,16.9783,2.4518,80.5721,g
39.4843,19.4408,2.4914,1.4023,g
29.6626,9.2293,2.4125,8.1489,g
21.0856,12.1771,2.3901,4.209,g
12.6982,11.7036,2.1746,2.019,g
81.4117,26.9878,3.1239,4.2953,g
65.7604,24.5299,3.1995,4.654,g
19.7513,7.383,2.081,62.3181,g
23.7968,10.9023,2.4571,33.5063,g
91.2235,37.9047,3.3754,3.586,g
31.4336,23.2651,2.934,79.959,g
61.0162,25.9182,3.7474,0.6497,g
74.7135,24.6015,2.964,8.5098,g
29.3304,13.7039,2.4362,19.395,g
17.9664,14.4311,2.4464,80.7121,g
76.6071,38.925,3.77,3.7384,g
29.4591,13.9346,2.6232,15.514,g
50.0677,17.6383,2.8052,21.887,g
68.4038,20.6881,3.1874,2.887,g
21.3109,6.7047,2.0774,82.9943,g
49.7582,19.7691,3.0594,7.6551,g
42.0656,23.2926,3.0492,3.6947,g
86.8732,43.1381,3.8129,2.192,g
43.614,17.4155,2.6853,8.783,g
50.4557,23.2869,3.1229,7.6353,g
22.9006,12.6407,2.6232,11.7582,g
59.4,21.7998,2.9256,4.789,g
28.9665,11.8606,2.48,46.063,g
45.845,13.7549,2.7135,3.3124,g
103.704,45.978,3.934,3.809,g
19.8971,7.0326,2.2,3.5723,g
69.2979,26.8809,3.193,9.3234,g
31.3812,16.2673,2.637,9.9904,g
38.3052,9.9404,2.4306,29.98,g
27.2564,18.7721,2.6133,1.7427,g
35.4559,14.0987,2.4533,2.075,g
25.6931,10.177,2.2889,28.175,g
20.928,12.0626,2.3064,18.549,g
88.0016,41.5354,3.5597,26.8401,g
67.2201,33.9891,3.3646,5.667,g
38.9699,14.8991,2.8264,14.53,g
56.9447,16.0617,3.0097,5.0681,g
96.6464,12.2056,2.5112,45.43,g
24.361,8.5251,2.4273,27.0267,g
71.0454,31.5358,3.41,4.348,g
50.3517,12.7905,2.772,9.6757,g
95.3347,27.2076,3.49,4.016,g
21.4802,11.5451,2.3766,34.988,g
40.3242,15.8403,2.6994,1.682,g
26.408,14.6864,2.5231,12.393,g
28.9791,12.4366,2.4362,21.6114,g
76.5934,21.6881,2.6144,19.152,g
31.5256,7.4577,2.3324,10.2785,g
19.1601,16.0307,2.5289,6.2697,g
34.3304,17.5065,2.601,34.4278,g
41.0271,31.7545,2.9881,60.962,g
32.8822,20.0957,2.5563,8.007,g
46.1925,12.4181,2.6238,10.7331,g
13.4592,10.0133,2.2055,17.4488,g
82.2052,37.4298,3.8189,1.4594,g
45.9832,21.4123,2.9325,15.1333,g
29.657,14.4583,2.6955,19.4898,g
20.8402,12.3622,2.4691,13.2241,g
56.6255,26.505,3.5083,5.3505,g
67.3022,14.3018,3.0689,2.319,g
42.6783,12.2273,2.6053,3.129,g
55.3617,33.223,2.7983,13.822,g
27.9762,6.88,2.281,19.3344,g
41.2762,17.8982,2.6385,8.699,g
69.3249,23.0715,3.0249,5.8399,g
25.1239,12.2252,2.4091,22.232,g
30.2497,15.8214,2.6128,20.2662,g
82.1714,40.3261,3.6494,1.7505,g
22.3317,6.5726,2.1599,39.4854,g
66.4899,20.5629,3.2398,3.6733,g
36.9453,12.8993,2.5593,2.242,g
29.4822,12.0109,2.7193,76.3219,g
32.144,20.242,2.6042,62.537,g
31.0537,24.5573,2.9985,20.914,g
27.0944,21.3476,3.1594,1.0148,g
48.4126,15.4321,2.5179,10.9987,g
37.1289,15.3638,2.6628,14.16,g
38.7822,20.3438,2.8537,5.733,g
29.477,20.4587,2.6488,78.0997,g
19.0792,9.998,2.2553,75.0613,g
80.3238,51.6383,3.7883,4.63,g
39.8119,18.4857,2.8024,21.457,g
19.8566,16.7704,2.3128,75.356,g
92.406,25.3394,3.1279,8.6244,g
71.2506,20.2914,3.0695,0.738,g
45.4388,26.6834,3.269,23.8454,g
60.2849,25.111,2.9967,0.681,g
20.3391,11.3634,2.4691,27.7838,g
23.2875,20.4803,2.9044,10.2651,g
46.3706,21.9331,2.9206,2.447,g
33.0193,10.7773,2.5688,5.84,g
20.3075,10.696,2.3962,13.93,g
88.4638,26.6695,3.444,0.533,g
92.9989,20.7279,3.2358,2.4491,g
34.6176,15.4927,2.6031,22.7129,g
50.2255,16.776,3.0917,5.3512,g
64.4096,22.5919,2.9162,8.0335,g
81.4857,36.6442,3.6535,2.1539,g
21.0002,7.1029,2.1688,12.863,g
58.8125,20.0974,3.2,7.244,g
84.5223,18.4669,3.0763,0.794,g
21.5347,11.106,2.2175,21.636,g
41.0149,13.6674,2.7716,6.297,g
36.2401,15.557,2.7796,79.392,g
27.3178,11.8683,2.5132,5.2524,g
42.1685,32.0539,3.2265,33.8695,g
53.9516,22.0433,2.8245,0.3291,g
82.1714,29.0898,3.6005,0.1989,g
37.9172,13.9362,2.6679,27.494,g
18.8614,12.4778,2.4822,17.8187,g
27.5561,17.2682,2.5237,63.146,g
42.1441,13.7346,2.7459,1.7038,g
30.9558,15.5488,2.5539,16.541,g
57.0682,24.5172,3.2718,3.016,g
30.9688,19.9094,2.8837,69.0844,g
42.5939,17.6212,2.721,5.293,g
76.147,20.8049,3.2825,3.1904,g
22.2792,12.4982,2.437,30.7241,g
29.9358,23.5957,2.7427,39.0829,g
31.9774,11.9107,2.7723,6.46,g
17.4031,11.109,2.4378,52.56,g
28.0184,15.3868,2.7356,3.306,g
104.424,54.866,4.2023,1.29,g
21.4908,16.7731,2.5058,62.628,g
45.4177,24.4525,3.237,4.526,g
23.0991,10.5721,2.2923,1.618,g
51.1033,31.5236,3.7553,3.2945,g
13.8125,9.3185,2.2889,49.1374,g
90.8675,24.7563,3.1543,3.5131,g
16.9022,11.1366,2.2304,52.427,g
17.3109,11.1244,2.2553,89.4859,g
105.104,29.0942,3.5361,0.3837,g
40.6834,17.0578,2.8024,18.706,g
56.0543,21.6876,3.0191,6.696,g
25.2616,9.9929,2.6227,23.966,g
34.5555,17.7096,2.5922,8.284,g
12.9833,10.3418,2.2565,23.45,g
83.7192,32.775,3.4447,5.007,g
85.167,32.3973,3.527,3.743,g
13.7355,12.6004,2.5198,38.4018,g
20.9784,11.1711,2.2068,52.3856,g
32.5113,20.2822,2.9727,5.489,g
27.6461,12.1572,2.6928,4.9577,g
33.5855,17.5786,2.899,0.441,g
50.1213,16.8076,2.9886,2.8481,g
25.7066,14.1612,2.4362,84.4922,g
12.566,11.8802,2.0314,55.0063,g
33.7908,8.9799,2.4609,13.7763,g
16.4797,10.9804,2.2279,5.964,g
78.8829,27.055,3.4497,3.939,g
51.7479,24.0639,2.8045,11.1895,g
19.7725,12.5631,2.4108,43.561,g
26.152,8.1203,2.2742,3.348,g
86.4596,18.7121,2.8913,3.633,g
41.116,14.6575,2.7088,7.629,g
70.9683,9.6807,2.6726,5.1398,g
102.704,28.4177,3.2973,1.4659,g
65.6077,21.9075,3.4512,10.6894,g
69.9328,24.5931,3.1355,1.8664,g
26.1561,19.8247,2.5139,49.5681,g
20.0133,15.5455,2.5688,3.443,g
46.3799,11.024,2.6613,5.6712,g
36.5502,25.3158,3.0071,27.555,g
47.57,13.3866,2.7853,3.654,g
36.9794,24.1174,2.9834,46.43,g
39.4923,17.2441,2.9304,5.7442,g
17.6969,10.9349,2.2253,25.6011,g
43.1994,17.501,2.8011,7.6914,g
38.0252,16.247,2.5045,10.748,g
83.9488,44.9876,3.3242,8.252,g
20.0155,12.4255,2.4141,3.954,g
27.3841,16.5037,2.6405,16.37,g
27.51,19.4941,2.8522,8.8963,g
19.967,7.1262,2.2109,12.325,g
70.4444,32.0827,2.9403,76.3636,g
32.4786,20.6876,2.9112,5.956,g
27.6315,10.7508,2.4464,34.121,g
53.1157,25.7168,3.3184,2.73,g
33.8385,23.1018,3.071,9.0883,g
40.9787,17.3368,2.8582,16.181,g
72.9275,29.0387,3.4131,3.908,g
12.871,9.8459,2.2516,40.035,g
50.7843,17.0186,2.6618,4.89,g
40.7461,19.4782,3.0754,16.855,g
24.4701,23.4296,2.5664,35.99,g
40.6332,21.8092,2.5933,18.967,g
26.0362,12.9389,2.7814,18.338,g
19.7692,19.4544,2.5359,65.2853,g
41.0163,20.4484,2.4518,4.1807,g
16.573,11.2568,2.3802,21.7684,g
94.8313,49.7996,3.2971,26.0542,g
52.2445,17.3463,2.6537,2.315,g
21.3145,12.5083,2.3454,13.2097,g
66.9575,40.3173,4.1294,3.996,g
82.8408,25.3962,3.3101,7.551,g
37.0964,20.6435,2.8142,7.886,g
12.8393,11.4287,2.1599,5.316,g
25.3754,16.527,2.57,47.3012,g
92.9942,47.0245,4.1715,1.575,g
12.6834,11.6968,2.1351,53.022,g
23.7382,12.6284,2.4023,15.634,g
111.755,50.1502,3.7825,8.428,g
45.9104,20.7149,2.8485,7.206,g
20.2001,14.9132,2.5434,5.736,g
35.8082,21.3985,2.6365,3.755,g
64.0613,18.4695,2.9042,5.813,g
40.5134,13.4707,2.7952,0.5263,g
12.7778,11.5781,2.0434,80.0492,g
19.1463,16.2983,2.3395,87.1479,g
19.6229,18.7334,2.5179,10.1102,g
67.8366,28.4716,3.346,21.3936,g
32.9957,12.5757,2.4175,71.066,g
22.0114,18.5969,2.8048,35.946,g
30.5089,15.8601,2.6609,6.33,g
36.6939,18.4718,2.9122,11.9465,g
18.2028,15.8708,2.4526,2.5957,g
18.1398,10.6219,2.2148,35.2731,g
30.288,12.8258,2.4601,26.8446,g
97.4967,28.8345,3.5947,0.6868,g
75.989,47.6357,3.6409,4.972,g
24.7179,14.9382,2.4541,8.976,g
35.5524,15.3608,2.7945,13.69,g
36.5852,13.103,2.6021,10.337,g
36.4896,14.4627,2.828,4.7061,g
13.2223,10.4581,2.2028,48.129,g
22.3966,15.2822,2.4425,18.996,g
19.9257,14.538,2.3664,49.8459,g
36.5523,16.9929,2.7267,9.364,g
41.095,16.6648,2.8079,23.618,g
27.0129,21.2824,2.7578,37.1307,g
16.4883,11.4327,2.29,33.4578,g
35.5954,10.9323,2.3729,79.849,g
22.7103,17.5142,2.541,78.773,g
19.1347,10.1009,2.2355,5.5012,g
28.8255,16.7964,2.6642,2.4949,g
110.552,26.6965,3.4345,0.0031,g
92.3287,33.9942,3.8473,1.5216,g
31.3662,15.6784,2.688,9.4083,g
15.3363,11.9173,2.433,69.2522,g
