@relation segment

@attribute Hedge-mean numeric
@attribute Rawgreen-mean numeric
@attribute Exred-mean numeric
@attribute Hue-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
0.833333,1.666667,-6.666666,-2.261719,3
0.833333,1.222222,-8.111111,-2.186723,3
1,3.333333,-7.444445,-2.474562,3
0.5,0.333333,-4.555555,-2.164094,3
1.111111,2.222222,-4.777778,-2.552724,3
1.111111,1.222222,-6.888889,-2.267462,3
0.333333,0,-3,-2.094395,3
2.222222,1.222222,-7.111111,-2.151958,3
0.388889,0.111111,-0.777778,-2.181439,3
0.277778,0,-2,-2.094395,3
3.333333,5.111111,-7.333334,-2.639389,3
0.722222,0.666667,-6.444445,-2.189708,3
0.944444,0.555556,-3.111111,-2.219242,3
0.388889,0,-1.555556,-2.094395,3
0.777778,0.333333,-6.555555,-2.123905,3
0.666667,3.555556,-6.444445,-2.573381,3
6.777779,6.555555,-12.666667,-2.266389,3
29.888887,42,-19.777779,-2.416817,3
1.111111,4.555555,-12.444445,-2.322295,3
1.5,4.888889,-11.888889,-2.386611,3
26.611113,52.11111,-22.666666,-2.356754,3
16.666666,21.88889,-18.88889,-2.431513,3
16.666666,21.88889,-18.88889,-2.431513,3
4.333333,10.333334,-12.555555,-2.481874,3
0.222222,0,-1.888889,-2.094395,3
1.444444,0.555556,-2.777778,-2.16921,3
2.277777,13.444445,-24,-2.321226,3
0.944445,1.444444,-7,-2.269545,3
0.111111,0,-0.777778,-2.094395,3
0.111111,0,-0.444444,-2.094395,3
13.222221,15.666667,-14.666667,-2.418074,3
3.333333,13,-19,-2.45904,3
2.055555,6.666666,-11.666667,-2.412671,3
3.722222,2.111111,-6.888889,-2.180291,3
0.833333,0.333333,-4.777778,-2.153599,3
1.333334,14.888889,-20.88889,-2.259967,3
0.055556,0,-0.111111,-2.094395,3
3.944445,6.666666,-11.444445,-2.280146,3
44.722225,64.55556,-26,-2.422127,3
0.888889,0.333333,-3.444444,-2.175647,3
0,0,0,0,3
2.277778,6.444445,-12.666667,-2.452176,3
0.277778,0,-2,-2.094395,3
2.833333,3,-8.555555,-2.283787,3
1.111111,0.666667,-6.111111,-2.185466,3
0.555555,0.111111,-4.333334,-2.11372,3
1.333333,3.333333,-8.555555,-2.288981,3
0.388889,0.111111,-2.333333,-2.123254,3
0.666667,18.666668,-28.666666,-2.354617,3
2.777778,2.333334,-8.333333,-2.268209,3
0.277778,0.222222,-1.333333,-2.159563,3
2.555556,6.666666,-8,-2.869948,3
9.944444,20.222221,-14.444445,-2.514204,3
2.111111,2.111111,-6.333334,-2.313013,3
2.777778,5.222222,-9.888889,-2.318885,3
2.111111,2,-4.222222,-2.569768,3
0.111111,0,-1.555556,-2.094395,3
3.055555,2.333334,-9.111111,-2.255673,3
1.777778,15.888889,-25.11111,-2.268148,3
1.611111,3.666667,-10.888889,-2.429449,3
1.333333,2,-4.444445,-2.548898,3
0.833333,1,-4,-2.237562,3
0.111111,0.111111,-3.222222,-2.132635,3
6.166666,22.333334,-32.333332,-2.29665,3
18.277777,42.88889,-25.88889,-2.308656,3
3.999999,10.555555,-18.88889,-2.344093,3
43.333332,76.77778,-26.666666,-2.411645,3
0.888889,2.222222,-9.888889,-2.257412,3
20.444445,22.88889,-13.777778,-2.488979,3
0.833333,0.666667,-5.888889,-2.133095,3
3,3.888889,-8.888889,-2.326455,3
0.833333,1,-5.666666,-2.226355,3
1.055556,13.666667,-25.777779,-2.326275,3
0.555555,0.777778,-5,-2.216604,3
1.388889,1.222222,-7.333334,-2.18361,3
1.111111,1.222222,-6.888889,-2.267462,3
2.333333,3.777778,-9.333333,-2.330693,3
1,0.444444,-5.777778,-2.149743,3
12.888889,11.444445,-16.11111,-2.274205,3
1.388889,1,-5.111111,-2.173204,3
9.444444,12.777778,-12.777778,-2.378944,3
0.5,0.333333,-4.333334,-2.156366,3
1.944444,14.333333,-25.11111,-2.333318,3
0.833333,0.666667,-5.222222,-2.163434,3
2.111111,9,-16.555555,-2.268991,3
3.166667,3.888889,-8.555555,-2.300368,3
1.055556,2.444444,-7.888889,-2.348987,3
1.388889,2.555556,-8.888889,-2.216721,3
1.888889,1.888889,-5.111111,-2.229493,3
0.5,0.555556,-4.222222,-2.229939,3
7,10.555555,-11.666667,-2.280561,3
0.5,0.222222,-2.777778,-2.057287,3
1,5.888889,-13.555555,-2.360782,3
2.722222,4,-7.555555,-2.618651,3
1.833333,5.888889,-12.555555,-2.417517,3
1.555556,15.111111,-17.777779,-2.06017,3
0.666667,0.777778,-3.333333,-2.337096,3
1.111111,0.777778,-4.888889,-2.146531,3
0.5,0.444444,-5.111111,-2.152507,3
26.611113,52.11111,-22.666666,-2.356754,3
0.777778,2,-7.444445,-2.248134,3
0.944445,13.555555,-25,-2.335871,3
10.722222,37.77778,-43.666668,-2.251254,3
0.333333,0.222222,-2,-2.15073,3
1.388889,1.888889,-5.444445,-2.284608,3
1.166667,2.666667,-9.111111,-2.316112,3
4.111111,3.333333,-8,-2.216473,3
3.444444,5.222222,-10.666667,-2.332766,3
2.5,6.444445,-12.666667,-2.394493,3
1.388889,2.666667,-9,-2.354575,3
1.277778,0.777778,-1.555556,-2.53095,3
0.388889,0.111111,-2.888889,-2.123254,3
0.222222,0,-1.111111,-2.094395,3
0.277778,0.555556,-2.888889,-2.02703,3
1.444444,13.555555,-25.555555,-2.231261,3
0.611111,0.222222,-3.333333,-2.094395,3
4.111111,16.666668,-6,-1.540214,3
2.555556,2.888889,-9.444445,-2.28054,3
1.055556,1.777778,-7.222222,-2.289097,3
1,0.444444,-5.777778,-2.149743,3
1.111111,1.444444,-7.555555,-2.16608,3
2.944445,3.444444,-5.888889,-2.497929,3
0.722222,2.888889,-7.222222,-2.433795,3
5.722223,10.888889,-14.444445,-2.388561,3
1.555556,1.888889,-8.444445,-2.275159,3
1.611111,3.555556,-11.333333,-2.354881,3
0.611111,0.888889,-7.222222,-2.212162,3
0.5,0,-3.444444,-2.094395,3
1.166667,1.666667,-3.888889,-2.463852,3
22.111109,17.555555,-11.222222,-2.42507,3
0.388889,0,-3,-2.094395,3
1.611111,6.555555,-15.111111,-2.343004,3
0.944444,8.333334,-17.88889,-2.313534,3
0.666667,1.888889,-7.666666,-2.217735,3
2.222222,2.111111,-8,-2.255541,3
1.166667,0.777778,-5.222222,-2.222661,3
8.333333,21.555555,-10.555555,-2.321343,3
0.333333,0.111111,-2.222222,-2.137446,3
0.388889,0.111111,-1.777778,-2.094395,3
1.055556,0.333333,-3.333333,-2.133095,3
33.444447,39.88889,-20.777779,-2.346057,3
5.5,14.888889,-19.88889,-2.439538,3
4.833334,5.222222,-9.888889,-2.349017,3
0,0,0,0,3
1.555556,1.555556,-7.888889,-2.216544,3
0.833333,1.333333,-5,-2.422506,3
3.833333,3.444444,-7.333334,-2.193967,3
2,4.777778,-9.333333,-2.413992,3
0.666667,0.333333,-4.111111,-2.169865,3
2.166667,11.555555,-14.333333,-2.451571,3
20.222223,30.333334,-19,-2.593825,3
0.388889,0.111111,-2.111111,-2.132635,3
8.777779,11.555555,-13.888889,-2.363577,3
2.055556,11.888889,-16.222221,-2.235355,3
0.5,0.111111,-1.333333,-2.151914,3
0.388889,0.111111,-4.222222,-2.11372,3
5,6.222222,-12,-2.390992,3
0.888889,0.444444,-4.222222,-2.173961,3
0.833333,1,-4,-2.237562,3
0.388889,0.444444,-3.888889,-2.204847,3
8.833333,23.88889,-34.444443,-2.295381,3
0.333333,0,-2.333333,-2.094395,3
2.111111,15.666667,-6.222222,-1.702833,3
5.944445,4.777778,-10.888889,-2.240133,3
2.444444,3.888889,-9.888889,-2.226247,3
6.444445,9.222222,-13.222222,-2.44804,3
2.666667,2.444444,-7.111111,-2.234241,3
0.5,0,-3.444444,-2.094395,3
0.611111,13.555555,-16.88889,-2.230821,3
10.944443,37.77778,-22.666666,-2.43063,3
2.333333,4.444445,-10.444445,-2.355641,3
0.055556,0,-0.111111,-2.094395,3
6.222223,6.555555,-12.444445,-2.320628,3
2.388889,3.333333,-5.888889,-2.369864,3
0.388889,0,-2.222222,-2.094395,3
1.166667,2.555556,-8.777778,-2.351514,3
1.777778,3.555556,-10.333333,-2.395422,3
3.833333,8.444445,-10.444445,-2.326257,3
1.111111,0.555556,-4.666666,-2.146531,3
0.666667,1,-6.777778,-2.164323,3
0.5,0.444444,-4.666666,-2.155984,3
0.277778,0,-2.333333,-2.094395,3
1.166667,3.888889,-10.888889,-2.339798,3
0.833333,4.333334,-10.888889,-2.275792,3
1.222222,1.777778,-5.888889,-2.366216,3
0.444444,0.444444,-1.666667,-2.444563,3
1.5,3.666667,-9,-2.329423,3
0.888889,2.222222,-9.888889,-2.257412,3
1.111111,1.777778,-8.111111,-2.186234,3
0.055556,0,-0.111111,-2.094395,3
2.388889,6.777778,-13.444445,-2.467493,3
0.222222,0,-2.888889,-2.094395,3
0.222222,0,-3.222222,-2.094395,3
9.444445,26.222221,-42.444443,-2.255561,3
4.666666,3.777778,-9.555555,-2.272973,3
3.055555,2.333334,-9.111111,-2.255673,3
1.5,3.111111,-6.888889,-2.519165,3
1.055556,13.888889,-22.333334,-2.241956,3
0.444444,0.111111,-0.555556,-2.094395,3
1.833333,1.666667,-4.666666,-2.118937,3
0,0,0,0,3
2.555556,8.444445,-15.888889,-2.449839,3
0.666667,0.666667,-3.888889,-2.237562,3
27.277779,46.555557,-24.11111,-2.360491,3
31.222223,40.11111,-21.222221,-2.380238,3
0,0,0,0,3
0.722222,4.222222,-9.555555,-2.406809,3
0.444444,0.444444,-1.666667,-2.444563,3
2.055556,2.666667,-8.888889,-2.271544,3
0.888889,2.666667,-6.555555,-2.280603,3
1.722222,3.111111,-9.222222,-2.268176,3
0.722222,0.333333,-4.222222,-2.133095,3
21.888885,29.777779,-18.88889,-2.401825,3
0.222222,0,-2.222222,-2.094395,3
0.666667,1,-6.777778,-2.164323,3
2.166666,4.111111,-11.111111,-2.396657,3
2.111111,4.777778,-11.444445,-2.451983,3
1.944444,3.111111,-9.666667,-2.333804,3
0.444444,0.111111,-2.111111,-2.123254,3
0.944444,0.333333,-3.888889,-2.139494,3
2.666667,2.444444,-7.111111,-2.234241,3
1.722222,1,-3.888889,-2.152432,3
22.111109,41,-23,-2.476481,3
0.333333,0.111111,-2.666667,-2.123254,3
0.388889,0,-4,-2.094395,3
1,0.555556,-3.777778,-2.16176,3
0,0,0,0,3
0.388889,0,-1.555556,-2.094395,3
2.666667,12.222222,-19.555555,-2.307511,3
0.5,0.222222,-4.111111,-2.130339,3
0.5,0.222222,-3.555556,-2.142674,3
1.5,3.111111,-6.888889,-2.519165,3
2.388889,12.333333,-21.333334,-2.396682,3
1.055556,1.111111,-5.555555,-2.24908,3
2.277778,6.111111,-13.888889,-2.329093,3
1.555556,3.111111,-8.111111,-2.435718,3
7.833334,12.666667,-15.222222,-2.523325,3
3.388889,6.777778,-10.666667,-2.275553,3
1.333333,4.222222,-6.777778,-2.587228,3
0.555555,0.666667,-3.777778,-2.239029,3
1.277778,1.333333,-5.555555,-2.274071,3
0.111111,0,-1.666667,-2.094395,3
2.333333,4.666667,-12.111111,-2.345005,3
1.555556,2,-8,-2.244482,3
0.888889,1.666667,-8.444445,-2.257122,3
0.166667,0,-3.444444,-2.094395,3
0.333333,0,-1.333333,-2.094395,3
1.222222,2.222222,-6.777778,-2.420258,3
2.111111,15.666667,-6.222222,-1.702833,3
0.444444,0.222222,-2.666667,-2.16176,3
1,0.222222,-1.555556,-2.094395,3
0.555556,0.555556,-3.111111,-2.18129,3
0.833333,1.666667,-6.666666,-2.261719,3
0,0,-1,-2.094395,3
1.111111,1.444444,-4,-2.377624,3
0.111111,0,-1.555556,-2.094395,3
2.444444,5.666666,-6.333334,-3.044175,3
0.944444,2.555556,-6.666666,-2.536514,3
1.277778,11.777778,-16.444445,-2.035808,3
9.222222,19.444445,-22,-2.438409,3
1.333333,12.111111,-24.444445,-2.305989,3
0.555555,0.111111,-1.888889,-2.094395,3
0.611111,0.444444,-2.888889,-2.16921,3
3.055556,8.666667,-11.777778,-2.417818,3
1.444444,13.555555,-25.555555,-2.231261,3
3.555555,6.777778,-3.777778,-2.064514,3
3.666666,2.444444,-7.444445,-2.205437,3
0.722222,13.111111,-11.888889,-1.793403,3
0.111111,0.111111,-3.444444,-2.132635,3
5.722223,10.888889,-14.444445,-2.388561,3
0.722222,0.888889,-4.333334,-2.285991,3
0.666667,0.222222,-3,-2.110974,3
0.555555,0.666667,-6,-2.191382,3
0.277778,0.111111,-2.888889,-2.123254,3
0.777778,0.333333,-6.555555,-2.123905,3
0.333333,0.222222,-2.777778,-2.17128,3
27.277779,46.555557,-24.11111,-2.360491,3
6.5,5.777778,-10.444445,-2.265747,3
2.833333,3,-8.555555,-2.283787,3
0.277778,0,-0.666667,-2.094395,3
1.277778,0.777778,-1.555556,-2.53095,3
1.166667,13,-17.88889,-2.247266,3
3.277778,4.222222,-11.444445,-2.282744,3
1.833333,7.666666,-13.444445,-2.520215,3
2.444444,13.444445,-19.11111,-2.3163,3
1.888889,1.888889,-5.111111,-2.229493,3
0.333333,0,-1.555556,-2.094395,3
2.777778,15.666667,-7.666666,-1.61572,3
0.444444,0.888889,-4.777778,-2.315721,3
6.611111,48.444443,-21.555555,-2.126943,4
1.666667,35.22222,-9,-1.932066,4
4.722223,44.88889,-10.777778,-1.991445,4
0.777777,42.11111,-1.888889,-1.681589,4
1.277779,53.88889,-9.444445,-1.892977,4
1.166667,56,-24.777779,-2.105073,4
1.833333,52,-18.333334,-2.022861,4
2.833333,42.88889,-12.444445,-1.95422,4
3.444445,37.333336,-2.888889,-1.75799,4
0.666666,27.333334,-23.666666,-2.20265,4
1.500001,44,-11.333333,-1.973615,4
1.444443,33.77778,-16.444445,-2.106235,4
0.944444,36.555557,0.666667,-1.518761,4
0.888888,60.555557,-21,-2.068537,4
1.444444,41.77778,-21.11111,-2.086914,4
1.333333,36.11111,-8.222222,-1.942698,4
0.388889,46.11111,-12.333333,-1.989922,4
0.833334,30.555555,-10.666667,-2.077668,4
1.555555,42.444443,-9.222222,-1.910735,4
0.833333,5.666666,-4.888889,-1.982834,4
1.055553,62,-16.777779,-1.999045,4
0.277778,30.555555,-13.444445,-2.030428,4
0.722222,26.777779,-13.111111,-2.046542,4
1.444445,62.555557,-24.222221,-2.098521,4
1.5,58.11111,-16.555555,-2.007832,4
0.777779,41.666668,-19.444445,-2.122875,4
0.666667,51.77778,-20,-2.071134,4
2.055555,35.555557,-15.444445,-2.076967,4
1.277777,46.333332,-15.888889,-2.025773,4
4.666666,37.555557,-9.888889,-2.003259,4
1.222223,33,-11.111111,-1.984566,4
1.000001,48.77778,-20.555555,-2.08549,4
1.444445,48.88889,-15.111111,-2.00619,4
2.277777,25.11111,-12.444445,-2.064723,4
0.722222,27.444445,-13.444445,-2.078797,4
0.61111,39.77778,-2.555556,-1.720441,4
1.222221,52.77778,-19.11111,-2.041901,4
1.111111,51.333332,-14.777778,-2.021502,4
1.277779,33.666668,-8.111111,-1.907502,4
2.555556,38.444443,-8.111111,-1.886072,4
0.722221,41.444443,-12.888889,-2.021125,4
1.222222,42.77778,-20.555555,-2.105478,4
5.277777,38,-3.222222,-1.748546,4
2.61111,33.555557,-6.111111,-1.940975,4
0.611111,44,-13.555555,-1.991964,4
0.888891,47.77778,-24.555555,-2.107858,4
2.944444,26.333334,-9.555555,-2.017779,4
5,39.444443,-12.777778,-2.030048,4
1.722222,47.77778,0,-1.567463,4
1.555556,50.11111,-14.333333,-1.984308,4
1.5,38.77778,-14.222222,-2.096415,4
1.333333,33.88889,-16.666666,-2.129523,4
0.777777,42.11111,-1.888889,-1.681589,4
7.944444,36.88889,-17.333334,-2.088579,4
2.833333,42,-21,-2.131861,4
0.999999,58.22222,-18.777779,-2.030703,4
1.166666,41.88889,-21.333334,-2.111789,4
1,22.777779,-7.666666,-1.934686,4
0.722223,61,-31.11111,-2.128801,4
8.777778,32.11111,-9.222222,-1.960582,4
1.944445,32.444447,-15.333333,-2.100687,4
1,38.88889,-5.111111,-1.893495,4
0.777776,57.88889,-16.666666,-1.989475,4
2.222222,19.222221,-14.777778,-2.169368,4
8.333333,34.77778,-11.666667,-2.046753,4
1.777779,44.555557,-16.444445,-2.009854,4
1.222223,44,-20.555555,-2.186797,4
1.555553,62.333332,-29.11111,-2.154989,4
1.444445,48.88889,-15.111111,-2.00619,4
0.555555,55,-17.444445,-2.014126,4
0.833334,53.333332,-15.777778,-2.042422,4
1.111111,8.111112,-7.777778,-2.108911,4
1.388889,17.444445,-13.666667,-2.1343,4
0.888889,40.666668,-8.777778,-1.918888,4
0.444445,50.22222,-16.777779,-2.024061,4
2.722222,27.88889,-11.111111,-2.024268,4
14.055554,32,-7.888889,-1.942179,4
1.555555,53.11111,-16,-2.030875,4
1.277777,45.444443,-13.666667,-2.032518,4
1.999999,56.11111,-16.222221,-1.986567,4
1.11111,28.555555,-12.444445,-2.093203,4
1.222221,34.333336,-7.111111,-1.949745,4
1.166667,51,-23.11111,-2.102047,4
1.555556,50.11111,-14.333333,-1.984308,4
2.055555,54.555557,-24.222221,-2.083715,4
1.055556,51.88889,-20.777779,-2.078463,4
1.388889,18.88889,-15.333333,-2.167262,4
1.833334,16.88889,-13.333333,-2.158805,4
2.166666,39.666668,-13.555555,-1.996082,4
2,20.11111,-16.777779,-2.161046,4
0.444444,15,-10,-2.104083,4
2.5,22.333334,-19.222221,-2.174468,4
15.388888,32.666668,-1.888889,-1.67677,4
1.666666,52,-16.222221,-2.053869,4
0.666667,34.666668,-14.333333,-2.030269,4
2.055556,33,-15.777778,-2.138762,4
1.277778,4.666667,-4.555555,-1.999443,4
6.833332,35.77778,-12,-2.080474,4
1.611109,42.555557,-14.777778,-2.070466,4
0.5,43.333332,-5.444445,-1.836777,4
8.555555,36,-8.222222,-1.908348,4
1.833333,15.888889,-20.555555,-2.149759,4
1.222221,43.333332,-22.11111,-2.108995,4
2.055555,47.333332,-14.888889,-2.045905,4
5,39.444443,-12.777778,-2.030048,4
0.888889,51.555557,-14.333333,-1.985584,4
1.333333,4.555555,-1.444444,-1.584341,4
1.333333,37.444443,-18,-2.096474,4
2.833333,3.111111,-5.888889,-2.123905,4
0.833336,56.88889,-18.333334,-2.022581,4
0.833332,62.22222,-18.777779,-2.024945,4
0.666666,13.222222,-10.111111,-2.069251,4
1.555555,42.444443,-9.222222,-1.910735,4
2.388889,21.666666,-18.666666,-2.165731,4
2.444445,50.666668,-24,-2.112723,4
1.111112,57.22222,-19.222221,-2.038824,4
4.666666,43.11111,-18,-2.056377,4
1.277777,58.11111,-22.555555,-2.108813,4
1.388889,43.333332,-20.666666,-2.123537,4
1.944445,51.666668,-14.555555,-1.997589,4
1.277778,39.666668,-19,-2.09948,4
1.055555,24.222221,-22.88889,-2.237972,4
0.444445,50.11111,-17,-2.034054,4
1.055557,57.666668,-23.333334,-2.107785,4
0.944446,35.11111,-10.888889,-2.006,4
3.388889,20,-6.888889,-1.96874,4
11.166668,47.88889,-14.333333,-2.017379,4
1.055555,61.22222,-23,-2.0742,4
1.333334,53.77778,-23.555555,-2.129479,4
2.222221,54.666668,-27.333334,-2.152304,4
1.111111,8.111112,-7.777778,-2.108911,4
1.833333,35,-11.333333,-2.049172,4
2.444445,48.333332,-14.666667,-2.030079,4
5.666666,35.11111,-11.777778,-2.036435,4
1.777778,54.333332,-15.777778,-2.00292,4
0.888889,7.555555,-4.666666,-2.13694,4
0.777777,35.11111,-1.444444,-1.675919,4
2.111111,17.666668,-13.777778,-2.164971,4
0.499999,54.11111,-25.666666,-2.161793,4
0.555556,16.555555,-11,-2.104102,4
1.722223,59.77778,-27.88889,-2.123641,4
1.833333,37.77778,-10.444445,-1.970422,4
13.222221,46.333332,-14.444445,-1.994105,4
1.777777,40.444443,-19.11111,-2.06346,4
6.5,42.666668,-19.333334,-2.097363,4
1.444443,33.77778,-16.444445,-2.106235,4
1.111111,30.88889,-14.555555,-2.102607,4
0.444445,29.777779,-11.333333,-2.005742,4
1.222223,60.666668,-28.88889,-2.145323,4
0.833334,51.666668,-21.333334,-2.116351,4
8.555555,36,-8.222222,-1.908348,4
1.666667,13,-11.777778,-2.118223,4
1.611111,18.88889,-0.555556,-1.596679,4
1.111111,39,-18.11111,-2.094303,4
0.888891,62.88889,-23.555555,-2.075161,4
0.944444,23,-9.555555,-2.063242,4
1.166667,52.22222,-15.888889,-2.032243,4
1.000001,49.666668,-24,-2.078504,4
0.388889,48.666668,-10.444445,-1.907955,4
26.444445,53,-12.111111,-1.970812,4
2.388889,37.333336,-2.333333,-1.722278,4
1.444444,51.22222,-23,-2.090221,4
0.944443,53.444443,-22.777779,-2.093744,4
1.000001,38.77778,-22.777779,-2.175349,4
2,49.11111,-20.777779,-2.067168,4
1.666666,44,-11.555555,-1.958524,4
0.888889,32,-14.333333,-2.091572,4
11.444444,34.333336,-10.333333,-1.985027,4
1.055556,52.444443,-20.88889,-2.058,4
2.277779,53.666668,-20.88889,-2.091037,4
0.777778,5,-4.777778,-1.996307,4
1.833334,41.666668,-17,-2.044238,4
10.333333,24.88889,-7,-1.877159,4
2.555556,38.444443,-8.111111,-1.886072,4
1.277777,18.666668,-4.666666,-1.90381,4
2.222222,23.555555,-2.666667,-1.802554,4
0.944444,36.22222,-10.777778,-1.995536,4
0.666667,54.666668,-27.11111,-2.126207,4
2.055554,56.77778,-22.444445,-2.08957,4
2.111113,50.333332,-25.666666,-2.102652,4
0.833331,64.55556,-23.666666,-2.078154,4
3.833333,43.555557,-18.444445,-2.033077,4
1.111111,27.333334,-11.444445,-2.088914,4
1.888889,37.444443,-20.222221,-2.127801,4
4.944444,31.666666,-10.444445,-2.045203,4
1.277778,39.666668,-19,-2.09948,4
2.222222,23.555555,-2.666667,-1.802554,4
0.944444,45.77778,-8.555555,-1.896425,4
1.666666,46.333332,-20.777779,-2.091927,4
1.111109,57.77778,-29.444445,-2.138581,4
2.388889,48,-16.555555,-2.029656,4
1.111111,25,-13.333333,-2.090781,4
0.833333,54.666668,-26.88889,-2.144507,4
1.444445,17.333334,-12.777778,-2.142701,4
0.833333,54.333332,-22.444445,-2.089105,4
1.166667,48.77778,-14.888889,-2.007117,4
1.333334,30.88889,-10.444445,-1.981846,4
2.277778,47.77778,-23.444445,-2.060607,4
2.5,17,-12.666667,-2.109365,4
0.666667,56.555557,-20.11111,-2.083043,4
0.777777,48.666668,-21.222221,-2.069541,4
0.999999,58.22222,-18.777779,-2.030703,4
1.555555,50.11111,-21.88889,-2.077647,4
0.944444,36.22222,-10.777778,-1.995536,4
1.111111,61.77778,-27.222221,-2.124981,4
1.499999,53.333332,-23.222221,-2.109804,4
0.722223,34,-0.888889,-1.640134,4
1,15.888889,-10.888889,-2.115734,4
0.999999,54.11111,-26,-2.166151,4
0.777777,52.88889,-23,-2.070832,4
9.222222,30.666666,-15.111111,-2.089186,4
4.277778,44,-13.555555,-2.035243,4
1.722222,59.88889,-18.11111,-2.036336,4
1.333334,51.444443,-24.666666,-2.125735,4
1.055555,40.22222,-14.888889,-2.064038,4
1.388889,57.333332,-20.333334,-2.065471,4
19.833334,45.444443,-12.333333,-1.997241,4
0.944443,35.77778,-10.666667,-2.00456,4
1.555557,56.666668,-29.444445,-2.160551,4
1.833334,16.88889,-13.333333,-2.158805,4
2.555556,38.88889,-1.666667,-1.68385,4
0.722222,26.777779,-13.111111,-2.046542,4
1.500001,50.333332,-19.333334,-2.045165,4
1.055555,24.222221,-22.88889,-2.237972,4
1.055556,54.22222,-25,-2.118087,4
2.500001,18.555555,-13.888889,-2.124871,4
0.833334,53.333332,-15.777778,-2.042422,4
0.277777,34.666668,-16.222221,-2.048732,4
7.722223,30.444445,-7.666666,-2.12336,4
26.444445,53,-12.111111,-1.970812,4
1.388889,6.111111,-4.333334,-1.943449,4
4.333334,40,-15,-2.120131,4
7,33.22222,-10.777778,-2.010178,4
1.555556,25.555555,-22.11111,-2.219625,4
9.222221,39,-4.777778,-1.83808,4
0.611111,61.666668,-29.333334,-2.13042,4
2.055555,47.333332,-14.888889,-2.045905,4
0.777776,55,-24.555555,-2.126989,4
0.611111,24.11111,-11.444445,-2.061006,4
0.611111,43.555557,-5.888889,-1.840735,4
1.444445,38.77778,-21.555555,-2.133676,4
0.944445,50.666668,-16.444445,-2.006029,4
5.111111,36.666668,-18.777779,-2.081842,4
1.222221,51.333332,-23.777779,-2.108757,4
0.888889,51.555557,-14.333333,-1.985584,4
2.611111,61.11111,-30.222221,-2.145541,4
1.666667,39,-17.444445,-2.061036,4
1.444444,51,-13.666667,-1.985221,4
5.944444,29.88889,-8.888889,-1.96031,4
1.333334,36.555557,-10.222222,-1.984583,4
0.833333,54.666668,-26.88889,-2.144507,4
1.055555,35.666668,-17.11111,-2.068644,4
3,23.88889,-20,-2.242741,4
1.555556,39.88889,-15.777778,-2.11881,4
2.999999,39.555557,-11.111111,-1.978328,4
15,27.333334,-3.444444,-1.903624,4
7.055555,41.333336,-11.888889,-1.970802,4
3.277778,30.666666,-8.888889,-1.981499,4
0.555555,41.555557,-13.444445,-2.038624,4
2,23.333334,-19.777779,-2.191073,4
2.055556,22.444445,-20,-2.204575,4
4.111111,35.11111,-10.555555,-1.990412,4
0.666667,52.22222,-24,-2.143048,4
1.055556,24.333334,-11.666667,-2.04294,4
2.277779,35.11111,-13.555555,-2.054964,4
22.444443,40.11111,-13.111111,-2.015554,4
0.666667,34.555557,-10.111111,-1.962646,4
4.888888,47.22222,-20.333334,-2.110233,4
1.833333,34.666668,-1.222222,-1.659641,4
0.999999,31.777779,-14,-2.029552,4
0.777778,33.666668,-13,-2.028043,4
8.555554,39.444443,-5.111111,-1.840579,4
1.777778,28.777779,-15,-2.068653,4
13.166667,48.11111,-13.666667,-2.003607,4
1.111111,39,-18.11111,-2.094303,4
2.166667,61.666668,-18.333334,-2.019545,4
0.555555,36.77778,-18.88889,-2.139002,4
0.944446,35.11111,-10.888889,-2.006,4
1.388889,6.111111,-4.333334,-1.943449,4
1.5,23.555555,-9,-2.100487,4
1.333333,28.777779,-12.222222,-2.068113,4
0.944444,50.333332,-3.111111,-1.720468,4
1.222222,45.555557,-13.666667,-1.99488,4
0.333333,6.444445,-5.111111,-2.044946,4
0.5,26.88889,-11.888889,-2.05839,4
2.166667,16.777779,-13.555555,-2.134876,4
1.111111,30.444445,-17,-2.146969,4
2.055555,53.77778,-25.11111,-2.145045,4
2.166666,39.666668,-13.555555,-1.996082,4
2.333333,15.666667,-14.444445,-2.142529,4
5.222221,35.77778,-10.888889,-1.990806,4
0.722221,52,-22.666666,-2.09885,4
2.111111,58.555557,-15.444445,-1.9632,4
1.111111,35.11111,-0.777778,-1.624846,4
1.111111,33.11111,-14.333333,-2.097799,4
9.944444,37.555557,-11.111111,-1.973025,4
0.944445,45.77778,-11.444445,-1.961254,4
0.222222,0,-1.444444,-1.803071,5
1.055556,18,-18.666666,-2.188149,5
0.5,4.333334,-7.222222,-2.048717,5
2.444444,11.444445,-12.777778,-2.112503,5
1.833333,12.333333,-14.333333,-2.125976,5
0.944444,0.666667,-3.333333,-2.013143,5
0.333333,0.111111,-1,-2.094395,5
0.666667,7.555555,-7.444445,-2.067026,5
0.166667,0,-2.333333,-2.094395,5
0.222222,0.222222,-0.555556,-1.861154,5
1.166667,0.888889,-5.333334,-2.130339,5
2.833333,16.88889,-10.333333,-2.150638,5
2.611111,1,-2.222222,-2.094395,5
0.388889,10.555555,-13.111111,-2.102707,5
0.111111,0,-1.111111,-2.094395,5
0.611111,8.222222,-13.777778,-2.147571,5
0.166667,0.222222,-0.888889,-1.919639,5
0.222222,0,-2.333333,-2.094395,5
0,0,0,0,5
0.722222,0.222222,-1.444444,-2.056155,5
